"estimate","lower","upper","onset_date","n.reported"
18,18,18,2020-05-07,18
20,20,20,2020-05-08,20
11,11,13,2020-05-09,11
27,27,29,2020-05-10,27
14,14,16,2020-05-11,14
15,15,18,2020-05-12,15
19,19,22,2020-05-13,19
23,22,25,2020-05-14,22
17,16,19,2020-05-15,16
27,26,30,2020-05-16,26
26,25,30,2020-05-17,25
19,18,22,2020-05-18,18
14,13,17,2020-05-19,13
21,20,25,2020-05-20,20
12,11,16,2020-05-21,11
19,17,22,2020-05-22,17
19,17,22,2020-05-23,17
15,13,18,2020-05-24,13
18,16,22,2020-05-25,16
20,18,24,2020-05-26,18
33,30,38,2020-05-27,30
31,27,36,2020-05-28,27
18,15,23,2020-05-29,14
32,28,38,2020-05-30,27
18,14,24,2020-05-31,13
43,38,50,2020-06-01,36
14,10,20.0249999999996,2020-06-02,8
26,21,32,2020-06-03,19
13,8,20,2020-06-04,6
24,19,32,2020-06-05,16
12,6,20,2020-06-06,3
18,11,27,2020-06-07,7
17,10,27,2020-06-08,5
15,7,26,2020-06-09,2
16,7,29,2020-06-10,2
16,6,30,2020-06-11,1
15,4,31,2020-06-12,NA
15,4,33,2020-06-13,NA
16,4,36,2020-06-14,NA
15,4,36,2020-06-15,NA
