"estimate","lower","upper","onset_date","n.reported"
4,4,4,2020-05-13,4
7,7,7,2020-05-14,7
8,8,8,2020-05-15,8
9,9,9,2020-05-16,9
5,5,5,2020-05-17,5
8,8,8,2020-05-18,8
6,6,6,2020-05-19,6
7,7,7,2020-05-20,7
10,10,10,2020-05-21,10
11,11,11,2020-05-22,11
9,9,9,2020-05-23,9
14,14,14,2020-05-24,14
11,11,11,2020-05-25,11
15,15,16,2020-05-26,15
12,12,13,2020-05-27,12
8,8,9,2020-05-28,8
10,10,11,2020-05-29,10
10,10,11,2020-05-30,10
12,12,13,2020-05-31,12
7,7,9,2020-06-01,7
9,9,11,2020-06-02,9
13,13,15,2020-06-03,13
8,8,10,2020-06-04,8
10,10,12,2020-06-05,10
8,8,10,2020-06-06,8
10,10,13,2020-06-07,10
9,9,12,2020-06-08,9
8,8,11,2020-06-09,8
13,12,15,2020-06-10,12
5,4,7,2020-06-11,4
12,11,15,2020-06-12,11
14,13,17,2020-06-13,13
8,7,12,2020-06-14,7
5,3,8,2020-06-15,3
19,17,23,2020-06-16,17
10,7,15,2020-06-17,7
11,8,16,2020-06-18,7
7,3,13,2020-06-19,2
6,2,13,2020-06-20,NA
9,4,16,2020-06-21,1
