"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-04-28,1
2,2,2,2020-04-29,2
1,1,1,2020-04-30,1
0,0,0,2020-05-01,NA
0,0,0,2020-05-02,NA
1,1,1,2020-05-03,1
2,2,2,2020-05-04,2
3,3,3,2020-05-05,3
5,5,5,2020-05-06,5
2,2,4,2020-05-07,2
1,1,4,2020-05-08,1
1,1,4,2020-05-09,1
3,2,6,2020-05-10,2
6,4,11,2020-05-11,4
5,3,12,2020-05-12,3
7,3,15,2020-05-13,3
8,4,19,2020-05-14,3
8,3,21,2020-05-15,2
10,3,27,2020-05-16,1
28,14,62,2020-05-17,8
18,5,48,2020-05-18,1
35,14,88,2020-05-19,5
38,13,95,2020-05-20,3
44,15,114,2020-05-21,2
70,24,185.025,2020-05-22,3
116,41,330,2020-05-23,6
100,31,295.025,2020-05-24,1
149,44,475,2020-05-25,2
215,57,780,2020-05-26,3
251,60,927.049999999999,2020-05-27,2
270,60,1117,2020-05-28,2
224,44,982,2020-05-29,NA
225,35,1182.1,2020-05-30,NA
244,31,1662.05,2020-05-31,NA
269,30,2200.2,2020-06-01,NA
308,30,3069.49999999999,2020-06-02,NA
359,30,4180,2020-06-03,NA
438.5,33,6181.47499999999,2020-06-04,NA
557,39,9721.025,2020-06-05,1
528.5,32,10475.55,2020-06-06,NA
