"dt_evoluca","n.casos"
2020-04-07,1
2020-04-11,1
2020-04-14,1
2020-04-15,1
2020-04-18,1
2020-04-19,1
2020-04-22,2
2020-04-24,1
2020-04-26,2
2020-04-27,4
2020-04-28,2
2020-04-29,2
2020-04-30,2
2020-05-02,2
2020-05-03,1
2020-05-04,2
2020-05-05,4
2020-05-06,5
2020-05-07,2
2020-05-08,1
2020-05-09,1
2020-05-10,2
2020-05-11,4
2020-05-12,3
2020-05-13,3
2020-05-14,3
2020-05-15,2
2020-05-16,1
2020-05-17,9
2020-05-18,2
2020-05-19,5
2020-05-20,7
2020-05-21,5
2020-05-22,5
2020-05-23,10
2020-05-24,1
2020-05-25,4
2020-05-26,6
2020-05-27,6
2020-05-28,4
2020-05-30,2
2020-05-31,3
2020-06-01,3
2020-06-02,3
2020-06-03,5
2020-06-04,4
2020-06-05,3
2020-06-06,7
2020-06-07,3
2020-06-08,6
2020-06-09,9
2020-06-10,6
2020-06-11,4
2020-06-12,3
2020-06-13,3
2020-06-14,1
2020-06-15,4
2020-06-16,1
2020-06-17,4
2020-06-18,4
2020-06-19,2
2020-06-20,3
2020-06-21,1
2020-06-22,2
2020-06-23,4
2020-06-24,1
2020-06-25,3
2020-06-26,1
2020-06-30,2
2020-07-01,1
2020-07-02,1
