"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-24,2
11,10,15,2020-05-25,10
5,5,9,2020-05-26,5
0,0,4,2020-05-27,NA
5,4,8,2020-05-28,4
2,1,7,2020-05-29,1
7,5,13,2020-05-30,5
6,3,13,2020-05-31,3
19,14,30,2020-06-01,13
11,6,20,2020-06-02,6
7,3,14,2020-06-03,3
9,5,18,2020-06-04,4
10,5,20,2020-06-05,4
19,11,34,2020-06-06,9
18,11,33.0249999999996,2020-06-07,8
13,7,25,2020-06-08,5
5,1,15,2020-06-09,NA
13,7,26,2020-06-10,6
9,4,20,2020-06-11,3
7,2,16,2020-06-12,2
6,2,14,2020-06-13,2
4,1,11,2020-06-14,1
2,0,9,2020-06-15,NA
2,0,8,2020-06-16,NA
3,1,10,2020-06-17,1
3,1,10,2020-06-18,1
3,1,10,2020-06-19,1
3,1,9,2020-06-20,1
1,0,7,2020-06-21,NA
1,0,6,2020-06-22,NA
1,0,6,2020-06-23,NA
1,0,6,2020-06-24,NA
1,0,7,2020-06-25,NA
1,0,7,2020-06-26,NA
1,0,7,2020-06-27,NA
1,0,8,2020-06-28,NA
1,0,9,2020-06-29,NA
1,0,10,2020-06-30,NA
1,0,12,2020-07-01,NA
1,0,13,2020-07-02,NA
