"estimate","lower","upper","onset_date","n.reported"
8,8,8,2020-05-21,8
5,5,7,2020-05-22,5
8,8,10,2020-05-23,8
3,3,5,2020-05-24,3
5,5,7,2020-05-25,5
6,6,9,2020-05-26,6
11,11,14,2020-05-27,11
7,7,10,2020-05-28,7
6,6,9,2020-05-29,6
7,7,10,2020-05-30,7
10,9,13,2020-05-31,9
15,14,18,2020-06-01,14
7,6,11,2020-06-02,6
13,11,17,2020-06-03,11
11,9,16,2020-06-04,9
16,13,21,2020-06-05,13
18,15,24,2020-06-06,15
13,10,19,2020-06-07,10
25,21,31,2020-06-08,20
18,14,25,2020-06-09,13
22,17,29,2020-06-10,16
20,16,28,2020-06-11,14
21,16,29,2020-06-12,14
23,17,31,2020-06-13,15
21,15,30,2020-06-14,12
24,17,34,2020-06-15,13
29,21,40,2020-06-16,15
29,20,41,2020-06-17,12
36,25,50,2020-06-18,15
35,23,51,2020-06-19,11
51,37,70,2020-06-20,20
48,33,69,2020-06-21,14
45,28,67,2020-06-22,8
50,32,76,2020-06-23,8
58,37,91,2020-06-24,8
63,38,102,2020-06-25,6
66,38,111.025,2020-06-26,5
63,33,116,2020-06-27,NA
72,37,142,2020-06-28,3
69,32,152,2020-06-29,NA
