"estimate","lower","upper","onset_date","n.reported"
6,6,6,2020-05-11,6
11,11,13,2020-05-12,11
7,7,9,2020-05-13,7
9,9,11,2020-05-14,9
13,13,15,2020-05-15,13
9,9,11,2020-05-16,9
6,6,8,2020-05-17,6
6,6,9,2020-05-18,6
7,7,10,2020-05-19,7
10,10,13,2020-05-20,10
3,3,6,2020-05-21,3
9,9,12,2020-05-22,9
2,2,5,2020-05-23,2
10,10,13,2020-05-24,10
8,7,11,2020-05-25,7
3,2,6,2020-05-26,2
9,8,12,2020-05-27,8
7,6,10,2020-05-28,6
11,10,14,2020-05-29,10
7,6,10,2020-05-30,6
9,8,13,2020-05-31,8
15,14,19,2020-06-01,14
10,9,14,2020-06-02,9
9,7,13,2020-06-03,7
10,8,14,2020-06-04,8
10,8,14,2020-06-05,8
11,9,16,2020-06-06,9
13,10,18,2020-06-07,10
15,12,20,2020-06-08,12
17,14,23,2020-06-09,13
14,10,20,2020-06-10,9
15,11,22,2020-06-11,9
13,8,21,2020-06-12,6
20,14,29,2020-06-13,11
16,10,25,2020-06-14,6
18,11,28,2020-06-15,6
19,11,30,2020-06-16,5
15,6,27,2020-06-17,NA
15,6,29,2020-06-18,NA
16,7,30,2020-06-19,NA
