"estimate","lower","upper","onset_date","n.reported"
7,7,7,2020-05-10,7
1,1,1,2020-05-11,1
3,3,3,2020-05-12,3
2,2,3,2020-05-13,2
3,3,4,2020-05-14,3
4,4,5,2020-05-15,4
2,2,3,2020-05-16,2
1,1,2,2020-05-17,1
2,2,3,2020-05-18,2
3,3,4,2020-05-19,3
2,2,4,2020-05-20,2
2,2,4,2020-05-21,2
3,3,5,2020-05-22,3
2,2,4,2020-05-23,2
5,5,7,2020-05-24,5
5,5,7,2020-05-25,5
1,1,3,2020-05-26,1
4,4,6,2020-05-27,4
2,2,4,2020-05-28,2
5,5,8,2020-05-29,5
2,2,5,2020-05-30,2
2,2,5,2020-05-31,2
5,5,8,2020-06-01,5
5,4,7,2020-06-02,4
2,1,4,2020-06-03,1
6,5,9,2020-06-04,5
5,4,9,2020-06-05,4
5,4,9,2020-06-06,4
3,1,7,2020-06-07,1
5,3,10,2020-06-08,3
6,3,11,2020-06-09,3
5,2,11,2020-06-10,2
4,0,10,2020-06-11,NA
4,0,11,2020-06-12,NA
4,0,11,2020-06-13,NA
4,1,12,2020-06-14,NA
4,1,12,2020-06-15,NA
4,1,13,2020-06-16,NA
4,1,13,2020-06-17,NA
4,1,13,2020-06-18,NA
