"estimate","lower","upper","onset_date","n.reported"
42,42,42,2020-06-02,42
47,47,49,2020-06-03,47
35,35,38,2020-06-04,35
41,41,44,2020-06-05,41
35,34,38,2020-06-06,34
60,59,64,2020-06-07,59
47,46,51,2020-06-08,46
42,41,46,2020-06-09,41
66,65,70,2020-06-10,65
29,28,33,2020-06-11,28
43,42,47,2020-06-12,42
33,32,37,2020-06-13,32
37,36,41,2020-06-14,36
55,53,59,2020-06-15,53
39,37,43,2020-06-16,37
48,46,53,2020-06-17,46
39,37,44,2020-06-18,37
44,42,49,2020-06-19,42
54,51,59,2020-06-20,51
43,40,48,2020-06-21,40
33,29,38,2020-06-22,29
32,28,37,2020-06-23,27
31,26,37,2020-06-24,25
36,31,43,2020-06-25,29
38,32,45,2020-06-26,29
26,20,34,2020-06-27,16
32,25,40,2020-06-28,19
30,22,39,2020-06-29,15
31,23,41,2020-06-30,14
35,26,46,2020-07-01,15
29,19,41,2020-07-02,7
30.5,20,44,2020-07-03,7
35,24,50,2020-07-04,10
26,14,41,2020-07-05,1
28,15,43,2020-07-06,2
28,15,44,2020-07-07,2
27,12,44,2020-07-08,NA
27,12,46,2020-07-09,NA
27,12,48,2020-07-10,NA
28,11,49,2020-07-11,NA
