"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-03-12,1
0,0,0,2020-03-13,NA
0,0,1,2020-03-14,NA
1,1,2,2020-03-15,1
3,3,4,2020-03-16,3
4,4,5,2020-03-17,4
8,8,10,2020-03-18,8
10,10,13,2020-03-19,10
19,18,21,2020-03-20,18
16,15,19,2020-03-21,15
23,21,27,2020-03-22,21
39,36,44,2020-03-23,36
42,39,47,2020-03-24,38
47,43,53,2020-03-25,42
63,58,69,2020-03-26,56
70,65,76,2020-03-27,62
84,79,91,2020-03-28,75
81,76,89,2020-03-29,71
105,98,113,2020-03-30,92
129,122,138,2020-03-31,114
132,125,142,2020-04-01,115
160,152,171,2020-04-02,140
185,176,196,2020-04-03,161
212,202,224,2020-04-04,185
226,215,238,2020-04-05,196
211,200,223,2020-04-06,181
246,235,259,2020-04-07,213
228,217,241,2020-04-08,196
236,224,249,2020-04-09,202
277,265,291,2020-04-10,239
281,268,295,2020-04-11,240
337,323,353,2020-04-12,290
361,346,377,2020-04-13,310
339,325,355,2020-04-14,289
389,374,406,2020-04-15,333
397,381,415,2020-04-16,339
412,396,430,2020-04-17,351
452,435,471,2020-04-18,385
509,491,530,2020-04-19,434
561,541.975,582,2020-04-20,478
542,523,563,2020-04-21,459
662,642,685,2020-04-22,563
705,683,729,2020-04-23,598
757,734,782,2020-04-24,641
797,773,823,2020-04-25,675
807,782,833,2020-04-26,682
834,810,861,2020-04-27,704
927,901,956,2020-04-28,783
966,939,996,2020-04-29,815
979,952,1009,2020-04-30,825
1000,971,1030,2020-05-01,841
1011,982,1043,2020-05-02,850
1073,1044,1106,2020-05-03,901
1113,1083,1146,2020-05-04,933
1184,1153,1219,2020-05-05,993
1110,1080,1144,2020-05-06,928
1135,1104,1169,2020-05-07,948
1211,1178,1247,2020-05-08,1011
1209,1177,1244,2020-05-09,1007
1212,1180,1249,2020-05-10,1009
1212,1179,1247,2020-05-11,1006
1270.5,1237,1307,2020-05-12,1055
1258,1225,1294,2020-05-13,1042
1305,1272,1342,2020-05-14,1081
1226,1193,1262,2020-05-15,1012
1220,1186,1256,2020-05-16,1006
1253,1219,1291,2020-05-17,1032
1253,1220,1290,2020-05-18,1030
1273,1239,1311,2020-05-19,1046
1173,1141,1209,2020-05-20,960
1201,1168,1237,2020-05-21,981
1283,1247,1322,2020-05-22,1048
1157,1124,1193,2020-05-23,940
1085,1052,1120,2020-05-24,876
1272,1236,1310,2020-05-25,1030
1116,1083,1152,2020-05-26,896
1167,1132,1203,2020-05-27,935
1155,1119,1192,2020-05-28,920
1213,1177,1252,2020-05-29,964
1132,1097,1171,2020-05-30,895
1062,1028,1099,2020-05-31,833
1175,1138,1214,2020-06-01,922
1136,1101,1174,2020-06-02,886
1121,1084,1159,2020-06-03,870
1157,1121,1197,2020-06-04,896
1085,1049,1124,2020-06-05,832
1166,1128,1207,2020-06-06,894
1014,978,1052,2020-06-07,768
1089,1052,1130,2020-06-08,824
1057,1020,1097,2020-06-09,794
1130,1092,1172,2020-06-10,847
1083,1044,1124,2020-06-11,803
1125,1086,1167,2020-06-12,832
1142,1103,1185,2020-06-13,842
1064,1025,1106,2020-06-14,777
1104,1064,1147,2020-06-15,802
1173,1131,1217,2020-06-16,847
1177,1133,1222,2020-06-17,844
1088,1047,1132,2020-06-18,772
1120,1077,1165,2020-06-19,791
1103,1061,1149,2020-06-20,772
1120,1077,1166,2020-06-21,778
1168,1122,1215,2020-06-22,807
1095,1051,1143,2020-06-23,745
1162,1118,1212,2020-06-24,789
1137,1090,1188,2020-06-25,764
1088,1042,1136,2020-06-26,724
1106,1060,1155,2020-06-27,730
1154,1105,1206,2020-06-28,755
1248,1197,1303,2020-06-29,813
1184,1135,1237,2020-06-30,761
1166,1116,1218,2020-07-01,741
1274,1222,1330,2020-07-02,808
1150,1100,1204.025,2020-07-03,716
1191,1140,1248,2020-07-04,735
1284,1228,1340,2020-07-05,787
1236,1182,1295,2020-07-06,745
1289,1233,1349.025,2020-07-07,771
1290,1232,1350,2020-07-08,761
1326,1269,1390,2020-07-09,774
1279,1220,1341,2020-07-10,734
1248,1188,1309,2020-07-11,701
1464,1400,1533,2020-07-12,821
1439,1371.975,1508,2020-07-13,787
1447,1379,1517,2020-07-14,778
1419,1351.975,1491,2020-07-15,749
1394,1326,1467,2020-07-16,720
1448,1377,1524,2020-07-17,738
1372,1300,1448,2020-07-18,678
1512,1435,1592,2020-07-19,740
1433,1358,1513,2020-07-20,675
1594,1513,1678,2020-07-21,742
1590,1506,1679,2020-07-22,720
1443,1363,1530,2020-07-23,625
1553,1467,1644,2020-07-24,660
1550,1461,1643,2020-07-25,636
1489,1401,1585,2020-07-26,582
1569,1474,1671,2020-07-27,593
1502,1408,1605,2020-07-28,531
1637,1532,1746,2020-07-29,554
1520,1415,1634,2020-07-30,476
1269,1170,1375,2020-07-31,355
1056,961,1161,2020-08-01,263
727,641,822,2020-08-02,138
498,401,610,2020-08-03,30
