"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-05-08,3
1,1,1,2020-05-09,1
4,4,4,2020-05-10,4
1,1,2,2020-05-11,1
4,4,5,2020-05-12,4
1,1,2,2020-05-13,1
10,10,11,2020-05-14,10
3,3,4,2020-05-15,3
5,5,6,2020-05-16,5
2,2,3,2020-05-17,2
1,1,2,2020-05-18,1
0,0,1.02499999999964,2020-05-19,NA
6,6,8,2020-05-20,6
0,0,2,2020-05-21,NA
4,4,6,2020-05-22,4
2,2,4,2020-05-23,2
2,2,4,2020-05-24,2
2,2,4,2020-05-25,2
4,4,6,2020-05-26,4
4,4,6,2020-05-27,4
6,6,8,2020-05-28,6
4,4,6,2020-05-29,4
3,3,5,2020-05-30,3
5,5,8,2020-05-31,5
4,4,7,2020-06-01,4
2,2,5,2020-06-02,2
2,2,5,2020-06-03,2
3,2,5,2020-06-04,2
3,2,5,2020-06-05,2
3,2,6,2020-06-06,2
2,1,5,2020-06-07,1
1,0,5,2020-06-08,NA
3,1,6,2020-06-09,1
3,1,7,2020-06-10,1
4,1,8,2020-06-11,1
3,0,8,2020-06-12,NA
3,0,8,2020-06-13,NA
4,1,10,2020-06-14,1
3,0,9,2020-06-15,NA
3,0,10,2020-06-16,NA
