"estimate","lower","upper","onset_date","n.reported"
14,14,14,2020-05-09,14
13,13,15,2020-05-10,13
12,12,14,2020-05-11,12
11,11,13,2020-05-12,11
5,5,8,2020-05-13,5
22,22,25,2020-05-14,22
14,14,17,2020-05-15,14
11,11,14,2020-05-16,11
8,8,11,2020-05-17,8
11,11,14,2020-05-18,11
6,6,9,2020-05-19,6
16,16,19,2020-05-20,16
6,5,8,2020-05-21,5
15,14,17,2020-05-22,14
14,13,16,2020-05-23,13
11,10,14,2020-05-24,10
13,12,16,2020-05-25,12
16,15,19,2020-05-26,15
13,12,16,2020-05-27,12
17,16,20,2020-05-28,16
18,17,21,2020-05-29,17
16,15,19,2020-05-30,15
15,14,18,2020-05-31,14
13,12,16,2020-06-01,12
11,10,14,2020-06-02,10
13,12,17,2020-06-03,12
12,11,16,2020-06-04,11
12,10,15,2020-06-05,10
9,7,13,2020-06-06,7
12,10,16,2020-06-07,10
16,14,21,2020-06-08,14
13,10,17,2020-06-09,10
8,5,13,2020-06-10,5
10,7,16,2020-06-11,6
8,4,14,2020-06-12,3
9,4,15,2020-06-13,2
11,6,19,2020-06-14,3
10,4,19,2020-06-15,1
10,4,19,2020-06-16,NA
10.5,4,20,2020-06-17,NA
