"estimate","lower","upper","onset_date","n.reported"
4,4,4,2020-05-14,4
3,3,3,2020-05-15,3
1,1,1,2020-05-16,1
2,2,2,2020-05-17,2
0,0,0,2020-05-18,NA
2,2,2,2020-05-19,2
1,1,1,2020-05-20,1
3,3,3,2020-05-21,3
3,3,3,2020-05-22,3
5,5,5,2020-05-23,5
9,9,9,2020-05-24,9
5,5,5,2020-05-25,5
5,5,5,2020-05-26,5
6,6,6,2020-05-27,6
7,7,7,2020-05-28,7
8,8,8,2020-05-29,8
14,14,15,2020-05-30,14
0,0,1,2020-05-31,NA
6,6,7,2020-06-01,6
8,8,9,2020-06-02,8
7,7,8,2020-06-03,7
4,4,5,2020-06-04,4
5,5,6,2020-06-05,5
6,6,7,2020-06-06,6
5,5,7,2020-06-07,5
8,8,10,2020-06-08,8
9,9,11,2020-06-09,9
3,3,5,2020-06-10,3
7,7,9,2020-06-11,7
8,7,10,2020-06-12,7
13,12,15,2020-06-13,12
7,6,9,2020-06-14,6
5,4,7,2020-06-15,4
6,5,8,2020-06-16,5
3,2,6,2020-06-17,2
5,4,9,2020-06-18,4
5,3,8,2020-06-19,3
5,3,10,2020-06-20,3
5,2,10,2020-06-21,2
4,0,10,2020-06-22,NA
