"estimate","lower","upper","onset_date","n.reported"
9,9,9,2020-06-03,9
9,9,11,2020-06-04,9
13,13,15,2020-06-05,13
8,8,10,2020-06-06,8
8,8,10,2020-06-07,8
9,9,12,2020-06-08,9
8,8,10,2020-06-09,8
11,11,13,2020-06-10,11
5,5,7,2020-06-11,5
10,10,13,2020-06-12,10
4,4,7,2020-06-13,4
9,9,12,2020-06-14,9
11,11,14,2020-06-15,11
5,5,8,2020-06-16,5
2,2,4,2020-06-17,2
5,5,7,2020-06-18,5
7,7,10,2020-06-19,7
3,3,5,2020-06-20,3
4,4,6,2020-06-21,4
6,6,9,2020-06-22,6
4,4,7,2020-06-23,4
6,5,8,2020-06-24,5
4,3,6,2020-06-25,3
7,6,10,2020-06-26,6
2,1,5,2020-06-27,1
5,4,8,2020-06-28,4
5,4,8,2020-06-29,4
1,0,4,2020-06-30,NA
2,1,5,2020-07-01,1
3,2,6,2020-07-02,2
1,0,4,2020-07-03,NA
1,0,4,2020-07-04,NA
1,0,5,2020-07-05,NA
2,1,6,2020-07-06,1
1,0,5,2020-07-07,NA
1,0,5,2020-07-08,NA
2,0,6,2020-07-09,NA
2,0,6,2020-07-10,NA
2,0,6,2020-07-11,NA
2,0,6,2020-07-12,NA
