"estimate","lower","upper","onset_date","n.reported"
14,14,14,2020-05-30,14
1,1,1,2020-05-31,1
6,6,6,2020-06-01,6
8,8,8,2020-06-02,8
8,8,8,2020-06-03,8
4,4,4,2020-06-04,4
7,7,7,2020-06-05,7
8,8,8,2020-06-06,8
8,8,8,2020-06-07,8
12,12,12,2020-06-08,12
12,12,12,2020-06-09,12
6,6,6,2020-06-10,6
11,11,11,2020-06-11,11
7,7,7,2020-06-12,7
13,13,14,2020-06-13,13
11,11,11,2020-06-14,11
4,4,5,2020-06-15,4
10,10,11,2020-06-16,10
5,5,5,2020-06-17,5
5,5,6,2020-06-18,5
4,4,5,2020-06-19,4
5,5,6,2020-06-20,5
4,4,5,2020-06-21,4
8,8,9,2020-06-22,8
11,11,12,2020-06-23,11
10,10,11,2020-06-24,10
7,7,8,2020-06-25,7
6,6,7,2020-06-26,6
8,8,10,2020-06-27,8
8,8,10,2020-06-28,8
4,4,6,2020-06-29,4
8,8,10,2020-06-30,8
1,1,4,2020-07-01,1
6,5,8,2020-07-02,5
5,4,8,2020-07-03,4
8,7,11,2020-07-04,7
5,3,8,2020-07-05,3
6,4,11,2020-07-06,4
6,3,11,2020-07-07,3
5,1,10,2020-07-08,NA
