"data","nome_drs","total_covid_uti_mm7d","pop","leitos_pc","internacoes_7d","internacoes_7d_l","internacoes_7v7","nowcasting","notificados","now_7d","not_7d","now_7v7","not_7v7","nome.obs"
2020-05-23,"DRS 04 Baixada Santista",299,1831884,16.32,542,443,22.35,63,67,598,563,1.87393526405451,2.17785843920145,"Baixada_Santista"
2020-05-24,"DRS 04 Baixada Santista",307.71,1831884,16.8,556,442,25.79,71,53,597,562,13.2827324478178,2.93040293040293,"Baixada_Santista"
2020-05-25,"DRS 04 Baixada Santista",315.43,1831884,17.22,565,451,25.28,98,63,597,537,6.41711229946524,-5.12367491166078,"Baixada_Santista"
2020-05-26,"DRS 04 Baixada Santista",322.29,1831884,17.59,535,487,9.86,64,99,571,554,-1.21107266435986,-2.63620386643234,"Baixada_Santista"
2020-05-27,"DRS 04 Baixada Santista",330.86,1831884,18.06,535,512,4.49,68,81,537,553,-11.5321252059308,-4.49050086355786,"Baixada_Santista"
2020-05-28,"DRS 04 Baixada Santista",336.86,1831884,18.39,545,531,2.64,65,67,533,518,-11.900826446281,-11.7546848381601,"Baixada_Santista"
2020-05-29,"DRS 04 Baixada Santista",343.86,1831884,18.77,558,516,8.14,55,90,484,520,-21.5559157212318,-9.8786828422877,"Baixada_Santista"
2020-05-30,"DRS 04 Baixada Santista",349.57,1831884,19.08,569,542,4.98,85,71,506,524,-15.3846153846154,-6.92717584369449,"Baixada_Santista"
2020-05-31,"DRS 04 Baixada Santista",355.43,1831884,19.4,582,556,4.68,63,61,498,532,-16.5829145728643,-5.33807829181495,"Baixada_Santista"
2020-06-01,"DRS 04 Baixada Santista",360.86,1831884,19.7,591,565,4.6,131,68,531,537,-11.0552763819095,0,"Baixada_Santista"
2020-06-02,"DRS 04 Baixada Santista",365.86,1831884,19.97,601,535,12.34,67,86,534,524,-6.47985989492119,-5.41516245487365,"Baixada_Santista"
2020-06-03,"DRS 04 Baixada Santista",367.71,1831884,20.07,603,535,12.71,64,64,530,507,-1.30353817504655,-8.31826401446655,"Baixada_Santista"
2020-06-04,"DRS 04 Baixada Santista",370.14,1831884,20.21,623,545,14.31,58,76,523,516,-1.87617260787993,-0.386100386100386,"Baixada_Santista"
2020-06-05,"DRS 04 Baixada Santista",371.71,1831884,20.29,607,558,8.78,59,62,527,488,8.88429752066116,-6.15384615384616,"Baixada_Santista"
2020-06-06,"DRS 04 Baixada Santista",379.43,1831884,20.71,595,569,4.57,67,63,509,480,0.592885375494049,-8.3969465648855,"Baixada_Santista"
2020-06-07,"DRS 04 Baixada Santista",386.71,1831884,21.11,563,582,-3.26,75,47,521,466,4.61847389558233,-12.406015037594,"Baixada_Santista"
2020-06-08,"DRS 04 Baixada Santista",393.86,1831884,21.5,577,591,-2.37,89,75,479,473,-9.79284369114878,-11.9180633147114,"Baixada_Santista"
2020-06-09,"DRS 04 Baixada Santista",403.14,1831884,22.01,581,601,-3.33,85,93,497,480,-6.92883895131086,-8.3969465648855,"Baixada_Santista"
2020-06-10,"DRS 04 Baixada Santista",413.14,1831884,22.55,595,603,-1.33,91,73,524,489,-1.13207547169811,-3.55029585798817,"Baixada_Santista"
2020-06-11,"DRS 04 Baixada Santista",421.71,1831884,23.02,577,623,-7.38,58,98,524,511,0.191204588910134,-0.968992248062015,"Baixada_Santista"
2020-06-12,"DRS 04 Baixada Santista",429.43,1831884,23.44,582,607,-4.12,64,86,529,535,0.379506641366224,9.63114754098362,"Baixada_Santista"
2020-06-13,"DRS 04 Baixada Santista",432.14,1831884,23.59,587,595,-1.34,66,65,528,537,3.73280943025541,11.875,"Baixada_Santista"
2020-06-14,"DRS 04 Baixada Santista",435,1831884,23.75,615,563,9.24,49,50,502,540,-3.64683301343571,15.8798283261803,"Baixada_Santista"
2020-06-15,"DRS 04 Baixada Santista",438,1831884,23.91,611,577,5.89,72,82,485,547,1.2526096033403,15.6448202959831,"Baixada_Santista"
2020-06-16,"DRS 04 Baixada Santista",439.57,1831884,24,610,581,4.99,60,103,460,557,-7.4446680080483,16.0416666666667,"Baixada_Santista"
2020-06-17,"DRS 04 Baixada Santista",441.14,1831884,24.08,587,595,-1.34,65,69,434,553,-17.175572519084,13.0879345603272,"Baixada_Santista"
2020-06-18,"DRS 04 Baixada Santista",442.86,1831884,24.18,585,577,1.39,64,73,440,528,-16.030534351145,3.32681017612524,"Baixada_Santista"
2020-06-19,"DRS 04 Baixada Santista",444.57,1831884,24.27,578,582,-0.69,64,94,440,536,-16.8241965973535,0.186915887850467,"Baixada_Santista"
2020-06-20,"DRS 04 Baixada Santista",446.29,1831884,24.36,588,587,0.17,70,69,444,540,-15.9090909090909,0.558659217877095,"Baixada_Santista"
2020-06-21,"DRS 04 Baixada Santista",448,1831884,24.46,599,615,-2.6,38,38,433,528,-13.7450199203187,-2.22222222222222,"Baixada_Santista"
2020-06-22,"DRS 04 Baixada Santista",451.14,1831884,24.63,586,611,-4.09,37,71,398,517,-17.9381443298969,-5.48446069469835,"Baixada_Santista"
2020-06-23,"DRS 04 Baixada Santista",455.71,1831884,24.88,580,610,-4.92,44,82,382,496,-16.9565217391304,-10.951526032316,"Baixada_Santista"
2020-06-24,"DRS 04 Baixada Santista",459.14,1831884,25.06,581,587,-1.02,40,52,357,479,-17.741935483871,-13.3815551537071,"Baixada_Santista"
2020-06-25,"DRS 04 Baixada Santista",462.86,1831884,25.27,567,585,-3.08,46,36,339,442,-22.9545454545455,-16.2878787878788,"Baixada_Santista"
2020-06-26,"DRS 04 Baixada Santista",466.71,1831884,25.48,570,578,-1.38,41,76,316,424,-28.1818181818182,-20.8955223880597,"Baixada_Santista"
2020-06-27,"DRS 04 Baixada Santista",469.14,1831884,25.61,546,588,-7.14,34,33,280,388,-36.9369369369369,-28.1481481481481,"Baixada_Santista"
2020-06-28,"DRS 04 Baixada Santista",473.29,1831884,25.84,524,599,-12.52,45,27,287,377,-33.7182448036951,-28.5984848484848,"Baixada_Santista"
2020-06-29,"DRS 04 Baixada Santista",476,1831884,25.98,509,586,-13.14,24,50,274,356,-31.1557788944724,-31.1411992263056,"Baixada_Santista"
2020-06-30,"DRS 04 Baixada Santista",478.14,1831884,26.1,495,580,-14.66,42,76,272,350,-28.7958115183246,-29.4354838709677,"Baixada_Santista"
2020-07-01,"DRS 04 Baixada Santista",478.29,1831884,26.11,484,581,-16.7,57,37,289,335,-19.047619047619,-30.062630480167,"Baixada_Santista"
2020-07-02,"DRS 04 Baixada Santista",477.43,1831884,26.06,464,567,-18.17,46,50,289,349,-14.7492625368732,-21.0407239819005,"Baixada_Santista"
2020-07-03,"DRS 04 Baixada Santista",477.14,1831884,26.05,468,570,-17.89,48,56,296,329,-6.32911392405063,-22.4056603773585,"Baixada_Santista"
2020-07-04,"DRS 04 Baixada Santista",477.57,1831884,26.07,471,546,-13.74,44,23,306,319,9.28571428571429,-17.7835051546392,"Baixada_Santista"
2020-07-05,"DRS 04 Baixada Santista",477.14,1831884,26.05,450,524,-14.12,41,45,302,337,5.22648083623693,-10.6100795755968,"Baixada_Santista"
2020-07-06,"DRS 04 Baixada Santista",476.86,1831884,26.03,450,509,-11.59,46,47,324,334,18.2481751824818,-6.17977528089888,"Baixada_Santista"
2020-07-07,"DRS 04 Baixada Santista",476.86,1831884,26.03,468,495,-5.45,35,35,317,293,16.5441176470588,-16.2857142857143,"Baixada_Santista"
2020-07-08,"DRS 04 Baixada Santista",478,1831884,26.09,464,484,-4.13,38,68,298,324,3.11418685121107,-3.28358208955224,"Baixada_Santista"
2020-07-09,"DRS 04 Baixada Santista",479.43,1831884,26.17,457,464,-1.51,22,45,274,319,-5.19031141868512,-8.59598853868195,"Baixada_Santista"
2020-07-10,"DRS 04 Baixada Santista",480.43,1831884,26.23,422,468,-9.83,61,50,287,313,-3.04054054054054,-4.86322188449848,"Baixada_Santista"
2020-07-11,"DRS 04 Baixada Santista",481.43,1831884,26.28,411,471,-12.74,47,28,290,318,-5.22875816993464,-0.313479623824451,"Baixada_Santista"
2020-07-12,"DRS 04 Baixada Santista",481.14,1831884,26.26,418,450,-7.11,31,30,280,303,-7.28476821192053,-10.0890207715134,"Baixada_Santista"
2020-07-13,"DRS 04 Baixada Santista",481.57,1831884,26.29,427,450,-5.11,32,54,266,310,-17.9012345679012,-7.18562874251497,"Baixada_Santista"
2020-07-14,"DRS 04 Baixada Santista",481.14,1831884,26.26,421,468,-10.04,36,44,267,319,-15.7728706624606,8.87372013651877,"Baixada_Santista"
2020-07-15,"DRS 04 Baixada Santista",481,1831884,26.26,413,464,-10.99,35,49,264,300,-11.4093959731544,-7.40740740740741,"Baixada_Santista"
2020-07-16,"DRS 04 Baixada Santista",481,1831884,26.26,425,457,-7,23,54,265,309,-3.28467153284672,-3.13479623824451,"Baixada_Santista"
2020-07-17,"DRS 04 Baixada Santista",478.57,1831884,26.12,447,422,5.92,38,47,242,306,-15.6794425087108,-2.23642172523962,"Baixada_Santista"
2020-07-18,"DRS 04 Baixada Santista",475.29,1831884,25.95,446,411,8.52,34,25,229,303,-21.0344827586207,-4.71698113207547,"Baixada_Santista"
2020-07-19,"DRS 04 Baixada Santista",472.14,1831884,25.77,427,418,2.15,35,36,233,309,-16.7857142857143,1.98019801980198,"Baixada_Santista"
2020-07-20,"DRS 04 Baixada Santista",468.14,1831884,25.56,408,427,-4.45,33,48,234,303,-12.0300751879699,-2.25806451612903,"Baixada_Santista"
2020-07-21,"DRS 04 Baixada Santista",464.14,1831884,25.34,400,421,-4.99,18,39,216,298,-19.1011235955056,-6.58307210031348,"Baixada_Santista"
2020-07-22,"DRS 04 Baixada Santista",460.14,1831884,25.12,403,413,-2.42,18,35,199,284,-24.6212121212121,-5.33333333333333,"Baixada_Santista"
2020-07-23,"DRS 04 Baixada Santista",456.57,1831884,24.92,408,425,-4,17,31,193,261,-27.1698113207547,-15.5339805825243,"Baixada_Santista"
2020-07-24,"DRS 04 Baixada Santista",455.86,1831884,24.88,387,447,-13.42,24,34,179,248,-26.0330578512397,-18.9542483660131,"Baixada_Santista"
2020-07-25,"DRS 04 Baixada Santista",455.29,1831884,24.85,399,446,-10.54,35,21,180,244,-21.3973799126638,-19.4719471947195,"Baixada_Santista"
2020-07-26,"DRS 04 Baixada Santista",455.86,1831884,24.88,426,427,-0.23,15,20,160,228,-31.3304721030043,-26.2135922330097,"Baixada_Santista"
2020-07-27,"DRS 04 Baixada Santista",456.29,1831884,24.91,429,408,5.15,24,32,151,212,-35.4700854700855,-30.03300330033,"Baixada_Santista"
2020-07-28,"DRS 04 Baixada Santista",456.71,1831884,24.93,409,400,2.25,31,40,164,213,-24.0740740740741,-28.5234899328859,"Baixada_Santista"
2020-07-29,"DRS 04 Baixada Santista",457,1831884,24.95,396,403,-1.74,24,49,170,227,-14.572864321608,-20.0704225352113,"Baixada_Santista"
2020-07-30,"DRS 04 Baixada Santista",462.43,1831884,25.24,378,408,-7.35,29,28,182,224,-5.69948186528497,-14.176245210728,"Baixada_Santista"
2020-07-31,"DRS 04 Baixada Santista",466.86,1831884,25.49,389,387,0.52,41,35,199,225,11.1731843575419,-9.27419354838709,"Baixada_Santista"
2020-08-01,"DRS 04 Baixada Santista",470.71,1831884,25.7,356,399,-10.78,42,23,206,227,14.4444444444444,-6.96721311475409,"Baixada_Santista"
2020-08-02,"DRS 04 Baixada Santista",472.86,1831884,25.81,326,426,-23.47,33,26,224,233,40,2.19298245614035,"Baixada_Santista"
2020-08-03,"DRS 04 Baixada Santista",474,1831884,25.88,320,429,-25.41,34,21,234,222,54.9668874172185,4.71698113207547,"Baixada_Santista"
2020-08-04,"DRS 04 Baixada Santista",475.29,1831884,25.95,333,409,-18.58,34,28,237,210,44.5121951219512,-1.40845070422535,"Baixada_Santista"
2020-08-05,"DRS 04 Baixada Santista",477.29,1831884,26.05,325,396,-17.93,28,41,241,202,41.7647058823529,-11.0132158590308,"Baixada_Santista"
2020-08-06,"DRS 04 Baixada Santista",473.86,1831884,25.87,321,378,-15.08,32,28,244,202,34.0659340659341,-9.82142857142857,"Baixada_Santista"
2020-08-07,"DRS 04 Baixada Santista",472.57,1831884,25.8,304,389,-21.85,30,25,233,192,17.0854271356784,-14.6666666666667,"Baixada_Santista"
2020-08-08,"DRS 04 Baixada Santista",474.57,1831884,25.91,301,356,-15.45,30,13,221,182,7.28155339805825,-19.8237885462555,"Baixada_Santista"
2020-08-09,"DRS 04 Baixada Santista",478.29,1831884,26.11,289,326,-11.35,39,13,227,169,1.33928571428571,-27.4678111587983,"Baixada_Santista"
2020-08-10,"DRS 04 Baixada Santista",482.29,1831884,26.33,270,320,-15.63,27,31,220,179,-5.98290598290598,-19.3693693693694,"Baixada_Santista"
2020-08-11,"DRS 04 Baixada Santista",486.57,1831884,26.56,257,333,-22.82,30,38,216,189,-8.86075949367088,-10,"Baixada_Santista"
2020-08-12,"DRS 04 Baixada Santista",487.71,1831884,26.62,260,325,-20,35,22,223,170,-7.46887966804979,-15.8415841584158,"Baixada_Santista"
2020-08-13,"DRS 04 Baixada Santista",488.71,1831884,26.68,254,321,-20.87,32,24,223,166,-8.60655737704917,-17.8217821782178,"Baixada_Santista"
2020-08-14,"DRS 04 Baixada Santista",488.29,1831884,26.66,262,304,-13.82,30,22,223,163,-4.29184549356223,-15.1041666666667,"Baixada_Santista"
2020-08-15,"DRS 04 Baixada Santista",485.43,1831884,26.5,261,301,-13.29,27,16,220,166,-0.452488687782805,-8.79120879120879,"Baixada_Santista"
2020-08-16,"DRS 04 Baixada Santista",481.71,1831884,26.3,261,289,-9.69,28,11,209,164,-7.9295154185022,-2.9585798816568,"Baixada_Santista"
2020-08-17,"DRS 04 Baixada Santista",478.86,1831884,26.14,262,270,-2.96,29,22,211,155,-4.09090909090909,-13.4078212290503,"Baixada_Santista"
2020-08-18,"DRS 04 Baixada Santista",475.14,1831884,25.94,260,257,1.17,28,14,209,131,-3.24074074074074,-30.6878306878307,"Baixada_Santista"
2020-08-19,"DRS 04 Baixada Santista",471.29,1831884,25.73,256,260,-1.54,NA,21,203,130,-8.96860986547085,-23.5294117647059,"Baixada_Santista"
2020-08-20,"DRS 04 Baixada Santista",472.57,1831884,25.8,256,254,0.79,NA,13,198.8,119,-10.8520179372197,-28.3132530120482,"Baixada_Santista"
2020-08-21,"DRS 04 Baixada Santista",471.43,1831884,25.73,239,262,-8.78,NA,12,196,109,-12.1076233183857,-33.1288343558282,"Baixada_Santista"
2020-08-22,"DRS 04 Baixada Santista",470.29,1831884,25.67,235,261,-9.96,NA,4,198.333333333333,97,-9.84848484848486,-41.566265060241,"Baixada_Santista"
2020-08-23,"DRS 04 Baixada Santista",469,1831884,25.6,255,261,-2.3,NA,4,199.5,90,-4.54545454545455,-45.1219512195122,"Baixada_Santista"
2020-08-24,"DRS 04 Baixada Santista",467.71,1831884,25.53,272,262,3.82,NA,8,196,76,-7.10900473933649,-50.9677419354839,"Baixada_Santista"
2020-08-25,"DRS 04 Baixada Santista",467.29,1831884,25.51,263,260,1.15,NA,9,NA,71,NA,-45.8015267175573,"Baixada_Santista"
2020-08-26,"DRS 04 Baixada Santista",469.57,1831884,25.63,269,256,5.08,NA,NA,NA,NA,NA,NA,"Baixada_Santista"
2020-08-27,"DRS 04 Baixada Santista",467.14,1831884,25.5,284,256,10.94,NA,NA,NA,NA,NA,NA,"Baixada_Santista"
2020-01-14,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"Barretos"
2020-01-24,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Barretos"
2020-01-27,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Barretos"
2020-02-26,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Barretos"
2020-02-28,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"Barretos"
2020-03-05,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Barretos"
2020-03-06,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,11,NA,NA,"Barretos"
2020-03-10,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,NA,NA,"Barretos"
2020-03-12,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,NA,NA,"Barretos"
2020-03-15,NA,NA,NA,NA,NA,NA,NA,8,NA,56,10.5,NA,NA,"Barretos"
2020-03-16,NA,NA,NA,NA,NA,NA,NA,3,5,38.5,15.1666666666667,NA,NA,"Barretos"
2020-03-17,NA,NA,NA,NA,NA,NA,NA,1,3,28,15.1666666666667,NA,NA,"Barretos"
2020-03-18,NA,NA,NA,NA,NA,NA,NA,7,1,33.25,15.1666666666667,NA,NA,"Barretos"
2020-03-19,NA,NA,NA,NA,NA,NA,NA,4,7,32.2,21,NA,90.9090909090909,"Barretos"
2020-03-20,NA,NA,NA,NA,NA,NA,NA,3,3,30.3333333333333,23.3333333333333,NA,133.333333333333,"Barretos"
2020-03-21,NA,NA,NA,NA,NA,NA,NA,6,2,32,24.5,NA,145,"Barretos"
2020-03-22,NA,NA,NA,NA,NA,NA,NA,3,2,27,23,-51.7857142857143,119.047619047619,"Barretos"
2020-03-23,NA,NA,NA,NA,NA,NA,NA,NA,3,28,21,-27.2727272727273,38.4615384615385,"Barretos"
2020-03-24,NA,NA,NA,NA,NA,NA,NA,9,1,37.3333333333333,19,33.3333333333333,25.2747252747253,"Barretos"
2020-03-25,NA,NA,NA,NA,NA,NA,NA,5,5,35,23,5.26315789473684,51.6483516483516,"Barretos"
2020-03-26,NA,NA,NA,NA,NA,NA,NA,7,3,38.5,19,19.5652173913044,-9.52380952380952,"Barretos"
2020-03-27,NA,NA,NA,NA,NA,NA,NA,4,10,39.6666666666667,26,30.7692307692308,11.4285714285714,"Barretos"
2020-03-28,NA,NA,NA,NA,NA,NA,NA,6,1,39.6666666666667,25,23.9583333333333,2.04081632653061,"Barretos"
2020-03-29,NA,NA,NA,NA,NA,NA,NA,1,NA,37.3333333333333,26.8333333333333,38.2716049382716,16.6666666666667,"Barretos"
2020-03-30,NA,NA,NA,NA,NA,NA,NA,2,7,34,31.5,21.4285714285714,50,"Barretos"
2020-03-31,NA,NA,NA,NA,NA,NA,NA,2,3,27,33.8333333333333,-27.6785714285714,78.0701754385965,"Barretos"
2020-04-01,NA,NA,NA,NA,NA,NA,NA,4,4,26,32.6666666666667,-25.7142857142857,42.0289855072464,"Barretos"
2020-04-02,NA,NA,NA,NA,NA,NA,NA,7,4,26,33.8333333333333,-32.4675324675325,78.0701754385965,"Barretos"
2020-04-03,NA,NA,NA,NA,NA,NA,NA,5,3,27,25.6666666666667,-31.9327731092437,-1.28205128205129,"Barretos"
2020-04-04,NA,NA,NA,NA,NA,NA,NA,3,1,24,25.6666666666667,-39.4957983193277,2.66666666666666,"Barretos"
2020-04-05,NA,NA,NA,NA,NA,NA,NA,1,2,24,24,-35.7142857142857,-10.5590062111801,"Barretos"
2020-04-06,NA,NA,NA,NA,NA,NA,NA,7,3,29,20,-14.7058823529412,-36.5079365079365,"Barretos"
2020-04-07,NA,NA,NA,NA,NA,NA,NA,5,9,32,26,18.5185185185185,-23.1527093596059,"Barretos"
2020-04-08,NA,NA,NA,NA,NA,NA,NA,1,5,29,27,11.5384615384616,-17.3469387755102,"Barretos"
2020-04-09,NA,NA,NA,NA,NA,NA,NA,4,5,26,28,0,-17.2413793103448,"Barretos"
2020-04-10,NA,NA,NA,NA,NA,NA,NA,7,2,28,27,3.7037037037037,5.1948051948052,"Barretos"
2020-04-11,NA,NA,NA,NA,NA,NA,NA,6,5,31,31,29.1666666666667,20.7792207792208,"Barretos"
2020-04-12,NA,NA,NA,NA,NA,NA,NA,5,1,35,30,45.8333333333333,25,"Barretos"
2020-04-13,NA,NA,NA,NA,NA,NA,NA,6,5,34,32,17.2413793103448,60,"Barretos"
2020-04-14,NA,NA,NA,NA,NA,NA,NA,9,7,38,30,18.75,15.3846153846154,"Barretos"
2020-04-15,NA,NA,NA,NA,NA,NA,NA,7,9,44,34,51.7241379310345,25.9259259259259,"Barretos"
2020-04-16,NA,NA,NA,NA,NA,NA,NA,3,6,43,35,65.3846153846154,25,"Barretos"
2020-04-17,NA,NA,NA,NA,NA,NA,NA,3,9,39,42,39.2857142857143,55.5555555555556,"Barretos"
2020-04-18,NA,NA,NA,NA,NA,NA,NA,4,5,37,42,19.3548387096774,35.4838709677419,"Barretos"
2020-04-19,NA,NA,NA,NA,NA,NA,NA,5,2,37,43,5.71428571428571,43.3333333333333,"Barretos"
2020-04-20,NA,NA,NA,NA,NA,NA,NA,3,3,34,41,0,28.125,"Barretos"
2020-04-21,NA,NA,NA,NA,NA,NA,NA,1,3,26,37,-31.5789473684211,23.3333333333333,"Barretos"
2020-04-22,NA,NA,NA,NA,NA,NA,NA,4,9,23,37,-47.7272727272727,8.82352941176471,"Barretos"
2020-04-23,NA,NA,NA,NA,NA,NA,NA,3,3,23,34,-46.5116279069767,-2.85714285714286,"Barretos"
2020-04-24,NA,NA,NA,NA,NA,NA,NA,6,1,26,26,-33.3333333333333,-38.0952380952381,"Barretos"
2020-04-25,NA,NA,NA,NA,NA,NA,NA,5,3,27,24,-27.027027027027,-42.8571428571429,"Barretos"
2020-04-26,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,-32.4324324324324,-41.8604651162791,"Barretos"
2020-04-27,NA,NA,NA,NA,NA,NA,NA,8,4,30,26,-11.7647058823529,-36.5853658536585,"Barretos"
2020-04-28,NA,NA,NA,NA,NA,NA,NA,9,4,38,27,46.1538461538462,-27.027027027027,"Barretos"
2020-04-29,NA,NA,NA,NA,NA,NA,NA,3,8,37,26,60.8695652173913,-29.7297297297297,"Barretos"
2020-04-30,NA,NA,NA,NA,NA,NA,NA,8,5,42,28,82.6086956521739,-17.6470588235294,"Barretos"
2020-05-01,NA,NA,NA,NA,NA,NA,NA,16,5,52,32,100,23.0769230769231,"Barretos"
2020-05-02,NA,NA,NA,NA,NA,NA,NA,6,7,53,36,96.2962962962963,50,"Barretos"
2020-05-03,NA,NA,NA,NA,NA,NA,NA,5,4,55,37,120,48,"Barretos"
2020-05-04,NA,NA,NA,NA,NA,NA,NA,9,8,56,41,86.6666666666667,57.6923076923077,"Barretos"
2020-05-05,NA,NA,NA,NA,NA,NA,NA,9,9,56,46,47.3684210526316,70.3703703703704,"Barretos"
2020-05-06,NA,NA,NA,NA,NA,NA,NA,8,6,61,44,64.8648648648648,69.2307692307692,"Barretos"
2020-05-07,NA,NA,NA,NA,NA,NA,NA,6,7,59,46,40.4761904761905,64.2857142857143,"Barretos"
2020-05-08,NA,NA,NA,NA,NA,NA,NA,7,11,50,52,-3.84615384615385,62.5,"Barretos"
2020-05-09,NA,NA,NA,NA,NA,NA,NA,7,6,51,51,-3.77358490566038,41.6666666666667,"Barretos"
2020-05-10,NA,NA,NA,NA,NA,NA,NA,8,7,54,54,-1.81818181818182,45.9459459459459,"Barretos"
2020-05-11,NA,NA,NA,NA,NA,NA,NA,10,6,55,52,-1.78571428571429,26.8292682926829,"Barretos"
2020-05-12,NA,NA,NA,NA,NA,NA,NA,9,6,55,49,-1.78571428571429,6.52173913043478,"Barretos"
2020-05-13,NA,NA,NA,NA,NA,NA,NA,11,9,58,52,-4.91803278688522,18.1818181818182,"Barretos"
2020-05-14,NA,NA,NA,NA,NA,NA,NA,8,10,60,55,1.69491525423729,19.5652173913043,"Barretos"
2020-05-15,NA,NA,NA,NA,NA,NA,NA,13,8,66,52,32,0,"Barretos"
2020-05-16,NA,NA,NA,NA,NA,NA,NA,8,14,67,60,31.3725490196078,17.6470588235294,"Barretos"
2020-05-17,NA,NA,NA,NA,NA,NA,NA,9,6,68,59,25.9259259259259,9.25925925925926,"Barretos"
2020-05-18,NA,NA,NA,NA,NA,NA,NA,10,14,68,67,23.6363636363636,28.8461538461538,"Barretos"
2020-05-19,"DRS 05 Barretos",55,425090,12.94,91,55,65.45,9,8,68,69,23.6363636363636,40.8163265306122,"Barretos"
2020-05-20,"DRS 05 Barretos",55,425090,12.94,96,54,77.78,13,11,70,71,20.6896551724138,36.5384615384615,"Barretos"
2020-05-21,"DRS 05 Barretos",54.43,425090,12.8,92,63,46.03,8,13,70,74,16.6666666666667,34.5454545454545,"Barretos"
2020-05-22,"DRS 05 Barretos",53.86,425090,12.67,87,73,19.18,9,9,66,75,0,44.2307692307692,"Barretos"
2020-05-23,"DRS 05 Barretos",53.29,425090,12.54,86,76,13.16,3,7,61,68,-8.95522388059702,13.3333333333333,"Barretos"
2020-05-24,"DRS 05 Barretos",53.29,425090,12.54,70,86,-18.6,7,4,59,66,-13.2352941176471,11.864406779661,"Barretos"
2020-05-25,"DRS 05 Barretos",53.29,425090,12.54,71,85,-16.47,7,9,56,61,-17.6470588235294,-8.95522388059702,"Barretos"
2020-05-26,"DRS 05 Barretos",53.29,425090,12.54,65,91,-28.57,12,10,59,63,-13.2352941176471,-8.69565217391304,"Barretos"
2020-05-27,"DRS 05 Barretos",53.71,425090,12.63,59,96,-38.54,6,7,52,59,-25.7142857142857,-16.9014084507042,"Barretos"
2020-05-28,"DRS 05 Barretos",54.29,425090,12.77,51,92,-44.57,12,9,56,55,-20,-25.6756756756757,"Barretos"
2020-05-29,"DRS 05 Barretos",54.86,425090,12.91,46,87,-47.13,9,9,56,55,-15.1515151515152,-26.6666666666667,"Barretos"
2020-05-30,"DRS 05 Barretos",55.43,425090,13.04,48,86,-44.19,11,4,64,52,4.91803278688526,-23.5294117647059,"Barretos"
2020-05-31,"DRS 05 Barretos",55.43,425090,13.04,50,70,-28.57,6,6,63,54,6.77966101694915,-18.1818181818182,"Barretos"
2020-06-01,"DRS 05 Barretos",55.43,425090,13.04,46,71,-35.21,14,12,70,57,25,-6.55737704918032,"Barretos"
2020-06-02,"DRS 05 Barretos",56,425090,13.17,45,65,-30.77,16,10,74,57,25.4237288135593,-9.52380952380952,"Barretos"
2020-06-03,"DRS 05 Barretos",55.86,425090,13.14,48,59,-18.64,16,15,84,65,61.5384615384615,10.1694915254237,"Barretos"
2020-06-04,"DRS 05 Barretos",55.86,425090,13.14,55,51,7.84,9,11,81,67,44.6428571428571,21.8181818181818,"Barretos"
2020-06-05,"DRS 05 Barretos",55.71,425090,13.11,68,46,47.83,12,15,84,73,50,32.7272727272727,"Barretos"
2020-06-06,"DRS 05 Barretos",55.57,425090,13.07,75,48,56.25,7,13,80,82,25,57.6923076923077,"Barretos"
2020-06-07,"DRS 05 Barretos",55.43,425090,13.04,80,50,60,11,7,85,83,34.9206349206349,53.7037037037037,"Barretos"
2020-06-08,"DRS 05 Barretos",55.29,425090,13.01,87,46,89.13,22,9,93,80,32.8571428571429,40.3508771929825,"Barretos"
2020-06-09,"DRS 05 Barretos",55.14,425090,12.97,93,45,106.67,12,9,89,79,20.2702702702703,38.5964912280702,"Barretos"
2020-06-10,"DRS 05 Barretos",55.14,425090,12.97,92,48,91.67,21,19,94,83,11.9047619047619,27.6923076923077,"Barretos"
2020-06-11,"DRS 05 Barretos",54.86,425090,12.91,97,55,76.36,11,12,96,84,18.5185185185185,25.3731343283582,"Barretos"
2020-06-12,"DRS 05 Barretos",54.71,425090,12.87,92,68,35.29,13,13,97,82,15.4761904761905,12.3287671232877,"Barretos"
2020-06-13,"DRS 05 Barretos",54.57,425090,12.84,96,75,28,15,15,105,84,31.25,2.4390243902439,"Barretos"
2020-06-14,"DRS 05 Barretos",54.71,425090,12.87,107,80,33.75,19,12,113,89,32.9411764705882,7.2289156626506,"Barretos"
2020-06-15,"DRS 05 Barretos",54.29,425090,12.77,113,87,29.89,16,17,107,97,15.0537634408602,21.25,"Barretos"
2020-06-16,"DRS 05 Barretos",53.86,425090,12.67,117,93,25.81,6,21,101,109,13.4831460674157,37.9746835443038,"Barretos"
