"estimate","lower","upper","onset_date","n.reported"
31,31,31,2020-05-19,31
45,45,46,2020-05-20,45
32,31,35,2020-05-21,31
46,45,49,2020-05-22,45
27,26,30,2020-05-23,26
22,21,26,2020-05-24,21
72,70,78,2020-05-25,70
32,31,37,2020-05-26,31
27,26,31,2020-05-27,26
38,36,43,2020-05-28,36
33,31,38,2020-05-29,31
33,30,38,2020-05-30,30
37,34,43,2020-05-31,33
78,72,87,2020-06-01,70
53,48,61,2020-06-02,46
48,43,56,2020-06-03,41
52,47,61,2020-06-04,44
55,48,64,2020-06-05,44
53,46,63,2020-06-06,41
53,45,64,2020-06-07,39
64.5,56,76,2020-06-08,47
50,41,61.0249999999996,2020-06-09,33
65,54,78,2020-06-10,43
59,48,73,2020-06-11,36
51,40,65,2020-06-12,28
57,45,74,2020-06-13,30
51,38,68,2020-06-14,22
59,45,77,2020-06-15,25
58,43,78,2020-06-16,22
48,34,68,2020-06-17,16
26,13,43,2020-06-18,2
35,21,54,2020-06-19,8
29,14,49.0249999999996,2020-06-20,2
36,19,62,2020-06-21,4
41,21,74,2020-06-22,4
38,16,77,2020-06-23,NA
46,21,103.025,2020-06-24,3
42,15,111,2020-06-25,NA
41,13,127,2020-06-26,NA
41,12,144,2020-06-27,NA
