"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-06-07,5
13,13,13,2020-06-08,13
14,14,14,2020-06-09,14
9,9,9,2020-06-10,9
6,6,6,2020-06-11,6
7,7,8,2020-06-12,7
12,12,13,2020-06-13,12
9,9,10,2020-06-14,9
7,7,8,2020-06-15,7
9,9,10,2020-06-16,9
16,16,17,2020-06-17,16
11,11,13,2020-06-18,11
10,10,12,2020-06-19,10
12,12,15,2020-06-20,12
17,17,20,2020-06-21,17
13,13,16,2020-06-22,13
9,9,12,2020-06-23,9
27,26,29,2020-06-24,26
22,21,25,2020-06-25,21
19,18,22,2020-06-26,18
22,21,25,2020-06-27,21
25,24,28,2020-06-28,24
24,23,27,2020-06-29,23
18,17,21,2020-06-30,17
14,13,17,2020-07-01,13
19,18,22,2020-07-02,18
14,13,17,2020-07-03,13
11,10,14,2020-07-04,10
14,13,17,2020-07-05,13
23,21,26,2020-07-06,21
13,11,16,2020-07-07,11
14,12,17,2020-07-08,12
12,10,16,2020-07-09,10
20,18,25,2020-07-10,18
15,12,19,2020-07-11,12
20,17,25,2020-07-12,17
25,22,30,2020-07-13,21
12,9,17,2020-07-14,8
15,11,21,2020-07-15,10
14,8,21,2020-07-16,6
