"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-06-07,2
9,9,9,2020-06-08,9
10,10,10,2020-06-09,10
8,8,8,2020-06-10,8
5,5,5,2020-06-11,5
3,3,3,2020-06-12,3
11,11,11,2020-06-13,11
8,8,8,2020-06-14,8
6,6,6,2020-06-15,6
8,8,8,2020-06-16,8
13,13,14,2020-06-17,13
10,10,11,2020-06-18,10
8,8,9,2020-06-19,8
8,8,9,2020-06-20,8
16,16,17,2020-06-21,16
10,10,12,2020-06-22,10
6,6,8,2020-06-23,6
24,24,26,2020-06-24,24
18,18,20,2020-06-25,18
16,16,18,2020-06-26,16
20,20,23,2020-06-27,20
20,20,23,2020-06-28,20
20,20,22,2020-06-29,20
15,15,17,2020-06-30,15
12,12,14,2020-07-01,12
15,15,17,2020-07-02,15
10,10,13,2020-07-03,10
9,9,12,2020-07-04,9
13,13,16,2020-07-05,13
22,21,25,2020-07-06,21
11,10,14,2020-07-07,10
10,9,13,2020-07-08,9
9,8,12,2020-07-09,8
17,15,20,2020-07-10,15
14,12,18,2020-07-11,12
19,17,23,2020-07-12,17
23,20,27,2020-07-13,20
10,7,14,2020-07-14,7
12,8,17,2020-07-15,8
11,6,17,2020-07-16,5
