"estimate","lower","upper","onset_date","n.reported"
31,31,31,2020-05-13,31
35,35,39,2020-05-14,35
30,29,33,2020-05-15,29
31,30,35,2020-05-16,30
26,25,30,2020-05-17,25
32,31,36,2020-05-18,31
38,37,42,2020-05-19,37
43,42,48,2020-05-20,42
32,31,36,2020-05-21,31
36,35,41,2020-05-22,35
36,34,40,2020-05-23,34
41,39,45,2020-05-24,39
44,42,48,2020-05-25,42
50,48,55,2020-05-26,48
36,34,41,2020-05-27,34
50,48,55,2020-05-28,48
34,32,39,2020-05-29,32
51,49,56,2020-05-30,49
49,46,54,2020-05-31,46
69,66,75,2020-06-01,66
58,55,64,2020-06-02,55
43,40,49,2020-06-03,40
46,42,51,2020-06-04,42
57,54,64,2020-06-05,53
65,60,71,2020-06-06,59
54,50,61,2020-06-07,48
55,50,62,2020-06-08,48
43,38,51,2020-06-09,35
72,66,80,2020-06-10,62
64,57,73,2020-06-11,52
63,55,73,2020-06-12,48
66,58,76,2020-06-13,49
54,44,65,2020-06-14,32
57,47,70,2020-06-15,31
60,49,74,2020-06-16,29
57,44,72,2020-06-17,22
49,35,66,2020-06-18,10
55,39,74,2020-06-19,9
60,42,83,2020-06-20,9
57,37,84,2020-06-21,1
