"estimate","lower","upper","onset_date","n.reported"
6,6,6,2020-05-11,6
2,2,2,2020-05-12,2
3,3,3,2020-05-13,3
9,9,9,2020-05-14,9
3,3,3,2020-05-15,3
6,6,6,2020-05-16,6
7,7,7,2020-05-17,7
7,7,7,2020-05-18,7
3,3,3,2020-05-19,3
9,9,9,2020-05-20,9
7,7,7,2020-05-21,7
4,4,4,2020-05-22,4
3,3,3,2020-05-23,3
7,7,7,2020-05-24,7
9,9,9,2020-05-25,9
7,7,7,2020-05-26,7
3,3,3,2020-05-27,3
2,2,2,2020-05-28,2
12,12,12,2020-05-29,12
9,9,9,2020-05-30,9
6,6,7,2020-05-31,6
8,8,9,2020-06-01,8
9,9,10,2020-06-02,9
9,9,11,2020-06-03,9
8,8,10,2020-06-04,8
7,7,9,2020-06-05,7
11,11,13,2020-06-06,11
14,14,17,2020-06-07,14
12,12,15,2020-06-08,12
9,8,11,2020-06-09,8
13,12,15,2020-06-10,12
11,10,14,2020-06-11,10
17,16,20,2020-06-12,16
7,5,10,2020-06-13,5
11,9,15,2020-06-14,9
15,12,19,2020-06-15,12
13,10,18,2020-06-16,9
11,7,17,2020-06-17,6
19,14,27,2020-06-18,11
16,9,25,2020-06-19,5
