"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-18,NA
0,0,1,2020-05-19,1
1,1,2,2020-05-20,NA
1,1,2,2020-05-21,1
1,1,2,2020-05-22,1
0,0,1,2020-05-23,1
3,3,4,2020-05-24,NA
1,1,2,2020-05-25,3
2,2,3,2020-05-26,1
2,2,4,2020-05-27,2
2,2,4,2020-05-28,2
1,1,3,2020-05-29,2
3,3,5,2020-05-30,1
4,4,6,2020-05-31,3
2,2,4,2020-06-01,4
1,1,3,2020-06-02,2
2,2,4,2020-06-03,1
4,4,6,2020-06-04,2
3,3,5,2020-06-05,4
1,1,3,2020-06-06,3
1,1,3,2020-06-07,1
2,2,4,2020-06-08,1
1,1,3,2020-06-09,2
0,0,3,2020-06-10,1
5,4,7,2020-06-11,NA
6,5,9,2020-06-12,4
2,1,5,2020-06-13,5
1,0,4,2020-06-14,1
2,1,6,2020-06-15,NA
3,1,7,2020-06-16,1
3,1,7,2020-06-17,1
2,0,7,2020-06-18,1
2,0,7,2020-06-19,NA
2,0,7,2020-06-20,NA
2,0,7,2020-06-21,NA
2,0,7,2020-06-22,NA
2,0,7,2020-06-23,NA
2,0,7,2020-06-24,NA
2,0,8,2020-06-25,NA
2,0,8,2020-06-26,NA
