"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-05-13,3
5,5,5,2020-05-14,5
0,0,0,2020-05-15,NA
1,1,1,2020-05-16,1
3,3,3,2020-05-17,3
0,0,0,2020-05-18,NA
2,2,2,2020-05-19,2
8,8,8,2020-05-20,8
3,3,3,2020-05-21,3
4,4,4,2020-05-22,4
3,3,3,2020-05-23,3
0,0,0,2020-05-24,NA
0,0,0,2020-05-25,NA
0,0,0,2020-05-26,NA
2,2,2,2020-05-27,2
3,3,3,2020-05-28,3
2,2,2,2020-05-29,2
1,1,1,2020-05-30,1
0,0,0,2020-05-31,NA
3,3,3,2020-06-01,3
4,4,4,2020-06-02,4
2,2,3,2020-06-03,2
4,4,5,2020-06-04,4
6,6,7,2020-06-05,6
2,2,3,2020-06-06,2
3,3,4,2020-06-07,3
4,4,5,2020-06-08,4
0,0,2,2020-06-09,NA
3,3,5,2020-06-10,3
3,3,5,2020-06-11,3
4,4,7,2020-06-12,4
7,6,9,2020-06-13,6
4,3,7,2020-06-14,3
5,4,8,2020-06-15,4
4,3,7,2020-06-16,3
4,2,7,2020-06-17,2
3,1,7,2020-06-18,1
4,2,8,2020-06-19,2
2,0,7,2020-06-20,NA
3,0,8,2020-06-21,NA
