"data" "Aracatuba.covid" "Araraquara.covid" "Baixada_Santista.covid" "Barretos.covid" "Bauru.covid" "Campinas.covid" "Franca.covid" "Grande_Sao_Paulo.covid" "Marilia.covid" "Piracicaba.covid" "Presidente_Prudente.covid" "Registro.covid" "Ribeirao_Preto.covid" "Sao_Joao_da_Boa_Vista.covid" "Sao_Jose_do_Rio_Preto.covid" "Sorocaba.covid" "Taubate.covid" "Aracatuba.srag" "Araraquara.srag" "Baixada_Santista.srag" "Barretos.srag" "Bauru.srag" "Campinas.srag" "Franca.srag" "Grande_Sao_Paulo.srag" "Marilia.srag" "Piracicaba.srag" "Presidente_Prudente.srag" "Registro.srag" "Ribeirao_Preto.srag" "Sao_Joao_da_Boa_Vista.srag" "Sao_Jose_do_Rio_Preto.srag" "Sorocaba.srag" "Taubate.srag"
"2020-07-11" "1" NA NA NA NA NA NA NA NA NA NA NA NA 1.01666202518977 NA NA NA NA NA NA NA NA NA NA NA 0.87671365055753 NA 1.5020134831915 NA NA 0.935610952613276 NA 1.01844446604403 NA 0.926754180102274
"2020-07-10" "2" NA 1.09190668936848 NA NA NA NA NA 0.86266209133093 NA NA NA NA 1.02736289517264 NA NA NA 0.976101483278396 1.07975146244822 0.956832963556762 NA NA NA NA NA 0.916735962299796 NA 1.4867614869671 NA NA 0.925413249525775 1.14009922295981 1.03766649636164 1.02436922374119 0.917986673846935
"2020-07-09" "3" NA 1.08089635782497 NA NA 1.06899564356719 NA NA 0.882917300628568 0.963631174696679 NA NA NA 1.02603692399561 NA 1.10423243699698 NA 0.949799932966194 1.0986880143777 0.994767407659966 NA NA 1.02140021193116 1.02273045587831 NA 0.961711197293795 1.49330596157616 1.43465898836485 1.12032473492357 NA 0.923115434171611 1.16811469635861 1.0313240362974 1.05084114490682 0.957032604003881
"2020-07-08" "4" NA 1.16185631977454 NA NA 1.10840503497164 NA 1.10944822866277 0.922000178969388 0.980319931769285 1.26051971064765 NA 0.923324816625295 1.09200859704189 NA 1.1611703329832 NA 0.958496314728311 1.12181546110183 1.09259439026331 NA 1.06107685621344 1.06598716236246 1.09554594300213 1.16623481033894 1.03971201571366 1.51030066827772 1.364380944876 1.14601597352637 0.779939266673097 0.982544383403285 1.23105609776995 1.07012358860343 1.12152868602679 0.999614815760059
"2020-07-07" "5" NA 1.24629650531557 NA NA 1.12358246439648 NA 1.14758680292332 0.947366919865991 0.98274352404619 1.31697851315592 NA 0.892029967467139 1.11144866648405 NA 1.19095852282024 1.1348328545619 0.950531225869168 1.13972465404884 1.18332739310173 NA 1.12233385039262 1.07495698033273 1.12181138835754 1.15916901427878 1.0610381079599 1.44933294062642 1.32044582222736 1.1698382910058 0.707796310040347 1.03820801662639 1.17054545016318 1.06011750133162 1.1655024893856 1.02571547776043
"2020-07-06" "6" NA 1.2966656897277 NA NA 1.10710191474627 0.919691746100674 1.20692624014451 0.966184106619945 0.99621822747128 1.33924821657942 NA 0.978964493348511 1.07367045312679 NA 1.23657235880482 1.12960269236563 0.965220850406936 1.16469710155347 1.25195561876473 1.0314591180427 1.13204675704805 1.07456505497698 1.11986488148178 1.1837930133689 1.05521351302855 1.42716134359308 1.225147733678 1.22089689774357 0.721937284990911 1.03800844444225 1.17563623743899 1.07072632834353 1.17875045071656 1.04435347701217
"2020-07-05" "7" 0.992122835048282 1.45239711171411 NA NA 1.09675237019838 0.907482513138206 1.19917075855224 0.977924327927009 1.03011181489321 1.38902794650524 0.995208373976807 0.963890590877826 1.04386979591299 0.990027852582829 1.28534370671694 1.11260801707226 0.911917412189204 1.14836347240414 1.31685357971443 1.03851596779989 1.17109436382078 1.08229310589641 1.11663245564679 1.12376968609566 1.05453316056718 1.28442456062058 1.18797249720398 1.19699411684791 0.658138444094616 1.0362472582869 1.1536942957998 1.08062292219298 1.14460267494908 1.03442967738604
"2020-07-04" "8" 0.97440591339437 1.54718983423421 NA 0.989730330009565 1.04505218448758 0.89870183472877 1.2901137027515 0.987430839198312 1.01342404619046 1.42617398572864 1.04286149468309 0.990125761499338 1.03262492492441 1.04986022569821 1.3102674810379 1.09420637300667 0.899745063955271 1.18357206407221 1.37494708015305 1.03256674412738 1.17082774150363 1.02542459954592 1.1272354407695 1.20417690106502 1.0436811566739 1.17176597661738 1.18683393845843 1.20913861167211 0.656116332403271 1.03240355333816 1.10656019825785 1.09742164557878 1.13193672444498 1.04422731860573
"2020-07-03" "9" 0.966862583506003 1.57473364945156 NA 0.965618284733998 1.04845991777846 0.918502291615024 1.28781221539052 1.01288586293093 1.11251425337266 1.43793155274058 1.062488985692 1.01238751651911 1.01453522837174 1.03954564544854 1.280081110481 1.07104601161235 0.889726276980612 1.22068102765604 1.38829903413547 1.00269015530636 1.15055695545873 1.05727514201607 1.15508276014632 1.19490259170963 1.05348325269822 1.07360870521991 1.19330994663807 1.16514973847701 0.699917923767384 1.03920311161457 1.15359592207916 1.09882639143617 1.13717558897954 1.05065586095183
"2020-07-02" "10" 1.00341896669605 1.44488504905685 NA 1.03084362999289 1.01911995010567 0.947216349104887 1.29511345168829 1.01926719370743 1.11330256192831 1.39678529005378 1.09168342439257 0.936464316441368 0.989707324452291 1.03609210925935 1.24704775510562 0.999378492609101 0.933589267329871 1.22840293653248 1.33450857058967 0.987515972097075 1.17801744516022 1.06375829577072 1.14651744430105 1.21842949926642 1.05242691535603 1.05831416023106 1.19278070838036 1.11635286127082 0.720250568986008 1.0318813649485 1.1814794958896 1.10408456151918 1.10997990886056 1.08183257608561
"2020-07-01" "11" 1.06029040782177 1.37866094748916 0.959605169744436 1.05991387077049 0.966225607931744 0.933315339350148 1.21629302308408 0.987110691690089 1.16339210422587 1.29964010363963 1.02688353342943 0.952190237886588 0.965424087458532 1.05866662034475 1.25409172995595 0.93243804342248 0.96286331237483 1.21495740281156 1.24868590433867 0.96543035913941 1.24642992983834 1.03330499599087 1.09669696300132 1.16254957967172 1.03422467153176 1.14159568192476 1.1616700922296 1.02247666282542 0.76239466075063 1.01041754303025 1.15377731514335 1.13724339827942 1.04769634377968 1.03914676727527
"2020-06-30" "12" 1.0480171046029 1.13183007244759 0.942455621576371 1.06031434108173 0.942875450973808 0.915019134974847 0.987735589869201 0.942163590231147 1.11097040163356 1.15105467715668 0.994667647144979 0.941989517096866 0.923030102909281 1.04642480350754 1.18264803780181 0.866667408842138 0.879402571610053 1.20490779918586 1.10122103827512 0.945090587234251 1.26558012825691 1.00570924319681 0.993791113257378 0.985424462756033 0.967841611435625 1.18659525610116 1.07624126179827 1.00541410248866 0.753184773492943 0.965920083582233 1.12397128465675 1.09278551534601 0.925581629820025 0.980330982940858
"2020-06-29" "13" 0.977347302151296 1.05935633296349 0.924416260925926 1.03406152109137 0.973205036656811 0.91472513119796 0.907015507541372 0.930886677149686 1.1169708052281 1.04243769539592 0.98272543901197 1.00809635948862 0.964625012213802 1.08316507492152 1.17706439666716 0.894260414405562 0.893678784466268 1.15146628444204 1.0657265748566 0.928449263483336 1.18859819334783 1.00284146717865 0.985506679312688 0.985080633052401 0.954028224143141 1.24439741044787 1.02793427221891 1.03202794397773 0.820966643746676 0.970664662823825 1.22545191890335 1.13821878213905 0.890559137740353 0.993821109609855
"2020-06-28" "14" 0.956521570053106 1.02264473006943 0.911398325136067 1.08341640765933 1.01360685654529 0.947853413582979 0.820781175607858 0.919799959096996 1.04380090758763 1.02630554249645 0.948554363652915 1.01014511433047 0.982024278884451 1.05882349658443 1.13523347998893 0.90012206862743 0.900959599359134 1.16703290502137 1.00969006871275 0.912223871098691 1.21975434386255 1.02365155982087 0.99342435389595 0.937000681476413 0.944177295296706 1.11200063018855 1.01171252645487 1.02821056572275 0.846865074559306 0.964908117644475 1.13704975405742 1.12759685201607 0.901589497113438 0.971203612542753
"2020-06-27" "15" 0.962746293189739 0.939665713080657 0.903928381297679 1.04341394490074 1.06643591109695 1.00089755465643 0.857888654379694 0.959952488485397 1.02098763969193 0.965817832843862 0.935124649655422 1.22991085585767 1.03424918300648 1.04845492226585 1.10480517665163 0.96305936033889 1.01415611211964 1.21567569861653 0.927627090970931 0.91405760215734 1.16468665317372 1.05010541046709 1.06263089917255 1.0136199125047 0.9879217120742 1.03537548933647 0.975190947883826 1.09762520723418 1.15930019003396 1.00482370862428 1.17185610302734 1.12991800932021 0.973239261824778 1.03472775758902
"2020-06-26" "16" 0.979474963360813 0.894226449192154 0.873257087330165 1.0445765703144 1.11449014203906 1.01181583359239 0.915726890248871 0.955147822899298 1.08205618776641 0.932114367462749 0.941255370296236 1.17801022052587 1.0259821417052 0.885380343552827 1.07427713054565 1.00641577920335 1.12274632478178 1.20236685557307 0.906868196306027 0.911714216654312 1.16084789530796 1.13313664082325 1.05195525591681 0.983483790668187 0.998284646769623 1.05773377932744 0.987735121143485 1.09210543610332 1.22373203966459 0.999479901853314 1.10802362616272 1.09381686076329 1.01466951140834 1.07764568853281
"2020-06-25" "17" 0.998887911781211 0.917082833660965 0.872855649043591 1.05418696602543 1.16264158082498 1.00773473596825 1.06456029072543 0.935655865832088 1.0233103046199 0.964201024252275 0.946938965628848 1.19492052763903 1.04610586711375 0.91813096855507 1.10122451851633 0.991718568348392 1.17526951607641 1.15086786374372 0.92995224936413 0.942003189561715 1.19868965589602 1.1489404334476 1.04136427161288 1.05006038697387 0.98755387240345 1.0675514897581 0.991217692583169 1.07205875942657 1.23511139449835 1.02052750340474 1.01055174969247 1.0729328115243 0.990802994751018 1.08226251996812
"2020-06-24" "18" 1.07268396881135 0.897684497940108 0.8582369303458 0.986583362392214 1.15096796709445 0.973935919696257 1.10452663467115 0.910287238698021 1.02169264927535 0.975607552183588 0.905546750698045 1.23271981345001 1.07676637184443 0.961349103645702 1.0712203936314 1.01650918520375 1.14281132271216 1.20807084190437 1.0161554015522 0.95194714321973 1.1306392900938 1.11459316936792 1.0159256302865 1.03896759690413 0.973818865912654 1.04996002717319 0.987251507798848 1.06988637776754 1.24601363879497 1.04987177917058 1.02825556802403 1.04790502455679 1.01250148221664 1.0596211871511
