"data" "Aracatuba.covid" "Araraquara.covid" "Baixada_Santista.covid" "Barretos.covid" "Bauru.covid" "Campinas.covid" "Franca.covid" "Grande_Sao_Paulo.covid" "Marilia.covid" "Piracicaba.covid" "Presidente_Prudente.covid" "Registro.covid" "Ribeirao_Preto.covid" "Sao_Joao_da_Boa_Vista.covid" "Sao_Jose_do_Rio_Preto.covid" "Sorocaba.covid" "Taubate.covid" "Aracatuba.srag" "Araraquara.srag" "Baixada_Santista.srag" "Barretos.srag" "Bauru.srag" "Campinas.srag" "Franca.srag" "Grande_Sao_Paulo.srag" "Marilia.srag" "Piracicaba.srag" "Presidente_Prudente.srag" "Registro.srag" "Ribeirao_Preto.srag" "Sao_Joao_da_Boa_Vista.srag" "Sao_Jose_do_Rio_Preto.srag" "Sorocaba.srag" "Taubate.srag"
"2020-06-28" "1" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.824734614136734 NA NA NA NA NA NA NA NA NA
"2020-06-27" "2" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.08534717068322 NA 0.869568305915693 NA NA NA NA NA NA 1.21950593533578 NA NA
"2020-06-26" "3" NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.12170738026502 NA NA NA NA NA NA NA 1.06002742165052 NA 0.899877511353172 NA NA NA NA NA NA 1.21601644488771 NA NA
"2020-06-25" "4" NA NA NA NA NA NA NA NA NA NA NA NA 1.80409067220192 NA 2.01304174367109 NA NA NA NA NA NA NA 1.05532307734749 NA 0.943623222055682 NA NA NA NA NA NA 1.18531823328029 NA NA
"2020-06-24" "5" NA NA NA NA NA NA NA NA NA 1.38419580390044 NA NA 1.78473881424377 NA 1.91601988097127 NA NA NA NA NA NA NA 1.04584123530898 NA 0.951456440798012 NA NA NA NA NA NA 1.16476206985897 NA 1.1153683333655
"2020-06-23" "6" NA NA NA NA 1.67786058165823 NA NA NA NA 1.36227458183407 NA NA 1.69751780440303 NA 1.71098274048432 1.67428320647714 NA NA NA NA NA NA 1.05520141561045 NA 0.975198919342348 NA NA NA NA NA NA 1.13568205319957 NA 1.11993838085315
"2020-06-22" "7" NA NA NA NA 1.65038683469567 NA NA NA NA 1.34095264313077 1.75107691466177 NA 1.61258530917983 NA 1.53824403789967 1.54768351752096 NA NA NA NA NA NA 1.09730449281064 NA 1.00288033095418 NA NA NA NA NA NA 1.11052300880569 NA 1.12467450357089
"2020-06-21" "8" NA NA NA NA 1.56766164486112 NA NA NA NA 1.30220830305942 1.65961535523975 NA 1.51351663805148 NA 1.37235813324924 1.39795242274321 NA NA NA NA NA NA 1.11993258373472 NA 0.978619410082972 NA NA NA NA NA NA 1.08100893513198 NA 1.14131220222909
"2020-06-20" "9" NA NA NA NA 1.45703012163981 NA NA NA NA 1.26897213978382 1.61937579360921 NA 1.39651334952651 NA 1.24854543292011 1.26642077488491 NA NA NA NA NA NA 1.08668755619204 NA 0.963819306377826 NA NA NA NA NA NA 1.02087874910776 NA 1.14628427135298
"2020-06-19" "10" NA NA NA NA 1.37251638510161 NA NA NA NA 1.26602907128589 1.56402220924189 NA 1.3322370528508 NA 1.21786295953205 1.1957271537996 NA NA NA NA NA NA 1.0499478360223 NA 0.935552799102553 NA NA NA NA NA NA 1.03407431778223 NA 1.14914329429105
"2020-06-18" "11" NA NA NA NA 1.30318453088812 NA NA NA NA 1.21566902848563 1.53604859395716 NA 1.28692271161296 NA 1.19232969334494 1.20350962303132 NA NA NA NA NA NA 1.01278100526638 NA 0.931004152744172 NA NA NA NA NA NA 1.04082848544876 NA 1.12307736388263
"2020-06-17" "12" NA NA NA NA 1.24758816781019 NA NA NA NA 1.16212216344709 1.56640128776987 NA 1.24966059757273 NA 1.23283650259167 1.21736308386227 NA NA NA NA NA NA 1.04448218193958 NA 0.962848164832026 NA NA NA NA NA NA 1.08925547357519 NA 1.13993311162116
"2020-06-16" "13" NA NA NA 1.5027230468656 1.22476577050081 NA NA NA NA 1.16824208233564 1.64535145647593 NA 1.28358712531319 NA 1.24688257502112 1.20426522488236 NA NA NA NA NA NA 1.05758964658106 NA 0.966163621292568 NA NA NA NA NA NA 1.14946315719537 NA 1.07918076303474
"2020-06-15" "14" NA 1.67400533717744 NA 1.50384214657061 1.15581476316035 1.12834033568403 NA NA NA 1.15050336327316 1.71474275813927 1.49443872713635 1.2784700154751 NA 1.24301918356074 1.19643852548507 NA NA NA NA NA NA 1.08647153006725 NA 0.978054537250269 NA NA NA NA NA NA 1.14616133195655 NA 1.02096411209477
"2020-06-14" "15" NA 1.64912981316758 NA 1.52120865856914 1.12337328395017 1.09776633570543 NA NA 1.46307077155209 1.09814255194512 1.78829355527046 1.63493864390028 1.3027594618767 NA 1.25253666865262 1.1764199998865 NA NA NA NA NA NA 1.07514950316056 NA 0.952173733152408 NA NA NA NA NA NA 1.16005888224364 NA 1.04183664755976
"2020-06-13" "16" NA 1.70065721507618 NA 1.49918365550451 1.16106164751002 1.08851349351078 NA NA 1.38412214460441 1.1309831949682 1.94980188771091 1.66161976946263 1.29333976124025 NA 1.24775318694655 1.15728310495276 NA NA NA NA NA NA 1.09121385261867 NA 0.95429906596141 NA NA NA NA NA NA 1.16497122900898 NA 1.06370890686298
"2020-06-12" "17" NA 1.7056210412343 NA 1.51822957429686 1.19313922741036 1.09198079541099 NA NA 1.41176472781922 1.12870579740511 2.05523093964224 1.68555053080749 1.33977710541068 NA 1.30144739116075 1.16983075985326 NA NA NA NA NA NA 1.12234431175759 NA 0.969373165112657 NA NA NA NA NA NA 1.21566195404131 NA 1.05633186586184
"2020-06-11" "18" NA 1.63099981387902 NA 1.53035313481488 1.28867565069523 1.12688104747588 NA NA 1.4012714921631 1.09522387590936 2.13267912159473 1.72291836655785 1.37003533205515 NA 1.29916077783963 1.14256884441592 NA NA NA NA NA NA 1.11859259245649 NA 0.969735851166321 NA NA NA NA NA NA 1.20903528428909 NA 1.09835570084563
"2020-06-10" "19" NA 1.61877564090275 NA 1.66451615943887 1.29167233534723 1.12845538121637 NA NA 1.40561996370255 1.16644055262831 2.17054697763977 1.68293340430264 1.32581705614938 NA 1.28626391010556 1.08730242943311 NA NA NA NA NA NA 1.16205689380322 NA 0.972017427761935 NA NA NA NA NA NA 1.1824883689179 NA 1.12156483629438
"2020-06-09" "20" NA 1.58783066238922 1.27213138738613 1.68879099811677 1.27369231342214 1.1024990359013 NA NA 1.50416606949341 1.24435101739159 2.19247349991949 1.69537138740551 1.41219700539575 NA 1.27435284507876 1.03669244642602 NA NA NA NA NA NA 1.17663359609091 NA 0.948011773308701 NA NA NA NA NA NA 1.14254472177818 NA 1.0982905364076
"2020-06-08" "21" NA 1.49886188600182 1.2652809314093 1.82746747693313 1.19268694314056 1.10285169559428 NA NA 1.52870363609193 1.39494273550448 2.05913276670091 1.65165749495267 1.31884893805134 NA 1.27983276866702 1.17135772500797 1.68047761211733 NA NA NA NA NA 1.28554717115626 NA 1.03122448117411 NA NA NA NA 0.976314932676726 NA 1.12741574218197 NA 1.13844364564735
"2020-06-07" "22" NA 1.56097642635356 1.25726103214491 1.82320799968385 1.21747624700222 1.08781445565871 NA NA 1.54812464044646 1.4398456920475 1.88307235840329 1.66530147651841 1.42968050250347 NA 1.42582684129144 1.1901889550982 1.69824993587789 NA NA NA NA NA 1.32060419310376 NA 1.02250599177036 NA NA NA NA 0.983094055126817 NA 1.2312711123161 NA 1.21280996422911
"2020-06-06" "23" NA 1.53663151914094 1.2393695597197 1.77659250243898 1.26095225785351 1.12969003670607 NA NA 1.51756088125191 1.50058361017442 1.82560140344666 1.61581637902614 1.42604832184671 NA 1.46431802946232 1.26833653326247 1.66175477584755 NA NA NA NA NA 1.36703513254031 NA 1.03385831607343 NA NA NA NA 1.02727112734192 NA 1.25419385345296 NA 1.2045508704432
"2020-06-05" "24" NA 1.4086798608945 1.22301628036904 1.78544943833606 1.3167429611966 1.11926453633327 NA NA 1.55353686637104 1.43392853958853 1.79250603779092 1.63248833785915 1.49537350560908 NA 1.5116062910347 1.31585448159939 1.59108170137633 NA NA NA NA NA 1.36434312474658 NA 1.0363858130257 NA NA NA NA 1.05182033732895 NA 1.28993862814009 NA 1.2617805488129
