"data" "Aracatuba.covid" "Araraquara.covid" "Baixada_Santista.covid" "Barretos.covid" "Bauru.covid" "Campinas.covid" "Franca.covid" "Grande_Sao_Paulo.covid" "Marilia.covid" "Piracicaba.covid" "Presidente_Prudente.covid" "Registro.covid" "Ribeirao_Preto.covid" "Sao_Joao_da_Boa_Vista.covid" "Sao_Jose_do_Rio_Preto.covid" "Sorocaba.covid" "Taubate.covid" "Aracatuba.srag" "Araraquara.srag" "Baixada_Santista.srag" "Barretos.srag" "Bauru.srag" "Campinas.srag" "Franca.srag" "Grande_Sao_Paulo.srag" "Marilia.srag" "Piracicaba.srag" "Presidente_Prudente.srag" "Registro.srag" "Ribeirao_Preto.srag" "Sao_Joao_da_Boa_Vista.srag" "Sao_Jose_do_Rio_Preto.srag" "Sorocaba.srag" "Taubate.srag"
"2020-07-13" "1" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.962635756964321 NA 1.1011709552074 NA NA NA NA NA NA NA NA NA
"2020-07-12" "2" NA NA NA NA NA NA NA NA NA NA NA NA 1.10558254093807 NA 1.22363960606716 NA NA NA NA NA NA 0.976704070680625 0.936348337643972 NA 1.02293653395018 NA 1.52724468886393 NA NA 0.998677373855497 1.18913762161704 1.11439912117988 NA 0.992237050567127
"2020-07-11" "3" NA NA NA NA NA 1.09650876550164 NA 0.917554093887348 NA NA NA NA 1.10272438803771 NA 1.20572056408817 NA 1.37348575907742 1.19811747793205 NA 1.23694432482342 NA 0.931890561694447 0.905959314653638 NA 0.994494652077931 NA 1.52220642677802 1.1444069652965 1.50058790024057 0.979051973886509 1.17075924997501 1.11664557359466 1.03411155594103 0.975352638118654
"2020-07-10" "4" NA 1.6791065960603 NA NA NA 1.03100409731656 NA 0.895799984708714 NA NA NA NA 1.08354590408401 NA 1.20831112220296 NA 1.31027601691225 1.16435094305166 1.21151214956954 1.25853164960553 NA 0.925388092077526 0.931771711799975 NA 0.993937124177093 1.75813668276204 1.51574039850617 1.15237810528129 1.33699197423441 0.962091506896072 1.14008084555882 1.12536601690979 1.03000301534464 0.955062032077827
"2020-07-09" "5" NA 1.65142776766771 1.9101587842798 NA 1.34206318499762 0.995266914936131 NA 0.906679607660788 1.40959016129704 2.16292280460078 NA NA 1.0707035933387 NA 1.17499316790518 NA 1.24638728590954 1.17296241321587 1.24157099420635 1.29246705790826 1.40668264308354 0.954019082759598 0.955530903640832 NA 1.00191216227748 1.71489909843457 1.46776959734029 1.18971229138807 1.19049176631025 0.957564437939066 1.16696206299387 1.11504439672366 1.05443945133343 0.990623593576581
"2020-07-08" "6" NA 1.71616154052988 2.01150679963414 NA 1.37702139570505 1.01359268962394 1.70826170349115 0.948885438297131 1.4162443873208 2.21211357639939 NA 1.68547283066384 1.12706842899137 NA 1.20836488896149 NA 1.23173829337307 1.19670150126923 1.33736772831411 1.32808131560539 1.39054277706657 1.01280127343574 1.03207591849176 1.70615457373122 1.06841523154586 1.73339121968332 1.40754657339377 1.20049215441798 1.16935879687198 1.02238445831766 1.25222963599259 1.15894370625498 1.12673337186595 1.04041095058859
"2020-07-07" "7" NA 1.78383108970726 2.09735106851976 1.5761164447584 1.38464766993324 1.01305067328566 1.75583594868404 0.97441163979266 1.41303178953951 2.24443608711501 NA 1.58814539185548 1.13942731757997 NA 1.20864888502672 1.67764728273901 1.18829911787546 1.21917754791284 1.42697066834533 1.35974734485441 1.43424552487275 1.04210637140029 1.07628618041582 1.68668899889357 1.08505390643603 1.68864146627881 1.37936068663268 1.25323484111506 1.07143628067619 1.07641849158575 1.19270495902758 1.14342336923343 1.17148770894291 1.07063043686329
"2020-07-06" "8" NA 1.82829043255543 2.10380873165065 1.55671335964411 1.35675693422143 0.996861271477952 1.81120823424992 0.9916577945118 1.42172785421758 2.20249584632915 NA 1.63241008455731 1.11039415687745 NA 1.24844616616278 1.58220479587149 1.19011211762472 1.25741992379758 1.50467714411122 1.37617919857738 1.41046847745894 1.0579033994631 1.10140487179312 1.6709811504356 1.08188906282166 1.67630912662779 1.29585228051795 1.31797099006205 1.10044004096829 1.08204174459689 1.23774072740857 1.15790196864018 1.19715701824106 1.09786833735029
"2020-07-05" "9" 1.63391150169713 1.99800724062387 2.06322542538316 1.57696643255628 1.33993252909873 0.981404393274707 1.8095220373083 1.00271343878763 1.45600305226213 2.15300955447456 1.58186347854658 1.59152605739393 1.09770230119079 1.46357311623701 1.29999813306754 1.47587746506097 1.12685250184464 1.24888050757025 1.57147136977117 1.40853994597789 1.41596532410667 1.07062732161418 1.10969064479374 1.57021082615682 1.08047112767754 1.54580803982128 1.27065741356737 1.35987360332969 1.01884000361655 1.09257606633862 1.24312565911646 1.17747968457616 1.17916253176609 1.09941038055447
"2020-07-04" "10" 1.61317580378035 2.07395326578902 1.92103689249671 1.58476510434004 1.26905065854699 0.985774893382001 1.89922195027415 1.01272211420115 1.43733827828457 2.06740621632806 1.60914405365088 1.57872031611554 1.10577315703483 1.52886882745853 1.34329025393521 1.37322049250725 1.11185547036006 1.30340964032932 1.63640052554396 1.42605217812343 1.39172686515735 1.03093439697424 1.13915815050085 1.64587813430873 1.07133521705201 1.40275509622224 1.28083099365388 1.41860591287827 1.0524784119428 1.10094170977834 1.20962916584296 1.20596329361004 1.17529505717695 1.11308859112966
