"data" "Aracatuba.covid" "Araraquara.covid" "Baixada_Santista.covid" "Barretos.covid" "Bauru.covid" "Campinas.covid" "Franca.covid" "Grande_Sao_Paulo.covid" "Marilia.covid" "Piracicaba.covid" "Presidente_Prudente.covid" "Registro.covid" "Ribeirao_Preto.covid" "Sao_Joao_da_Boa_Vista.covid" "Sao_Jose_do_Rio_Preto.covid" "Sorocaba.covid" "Taubate.covid" "Aracatuba.srag" "Araraquara.srag" "Baixada_Santista.srag" "Barretos.srag" "Bauru.srag" "Campinas.srag" "Franca.srag" "Grande_Sao_Paulo.srag" "Marilia.srag" "Piracicaba.srag" "Presidente_Prudente.srag" "Registro.srag" "Ribeirao_Preto.srag" "Sao_Joao_da_Boa_Vista.srag" "Sao_Jose_do_Rio_Preto.srag" "Sorocaba.srag" "Taubate.srag"
"54" 2.07186507234247 1.58321200429046 1.19665948767486 1.95375570771363 1.34957524549345 1.20998931418728 1.76215335122345 1.2462079711873 1.79892455300599 1.62998196067172 1.25177223577232 NA 1.31077682772858 1.43511449698723 1.40899946890306 1.33897624298549 1.37300543302447 1.39320186138855 1.15279084383624 1.23357671760494 1.40666904192186 1.28755618109062 1.61790248620217 1.18693165625978 1.54513419941469 1.41762344816173 1.26644045774642 1.61621983293664 1.40869380745229 2.45455173944848 1.38830080525056 1.7290805581667 1.23901092868586 2.11962664381258
"55" 1.59383208997321 1.9859744039007 2.19516140275263 1.53484436682041 2.24237810825293 1.94805568073136 3.053348704172 4.6665199049 2.08103152403409 1.37714435151907 1.44895239892167 1.67162849497128 1.64136012482859 1.99569258056549 1.44762380985631 1.38702140322035 1.7645098897636 2.92582155153323 2.49231503019968 3.73024504539756 0.624150660785673 2.08239333314205 1.44832834818747 1.00715173467576 1.12901102311284 2.58519995091398 1.91590855505361 4.68804004688681 2.13697439111406 2.25309602636422 2.20293557765002 1.22008280671886 2.52839007258432 1.48714528132072
"56" 1.69167327273783 1.76137814780951 1.2307726524396 2.00746660735099 1.39297183277056 1.26557088645959 1.70737814335941 1.24956563568372 1.68972709056047 1.70148829068399 1.11667960522835 NA 1.40068192352181 1.47838902183035 1.47403345749375 1.37364848501076 1.25875025050634 1.48704767810073 1.14167280754058 1.28847465932382 1.25517948642614 1.30976466369702 1.54130218737902 1.18722045133389 1.22704906606899 1.44655332772281 1.21192042028975 1.56158822959128 1.38027046918216 2.45481642205566 1.27530055890651 1.79243783007037 1.43378946383015 2.0325156246777
"57" 1.39678365996689 2.11253394210092 1.21400200018059 1.7247637631716 1.4362724173678 1.29095720545305 1.58466266033719 1.22200713370549 1.76705594282093 1.68472290858931 1.29937817137593 1.78265837494028 1.54863677479242 1.39416119923532 1.60691636172292 1.3280662818805 1.31133529242216 1.39092860815858 1.15665884088362 1.30229580248521 1.198683243075 1.41616924582361 1.34829424825585 1.3589306079231 1.22652238215976 1.41015426188906 1.14629480784345 1.52458623085729 1.40895044249602 2.33481503194301 1.24849579142578 1.97248736965067 1.59036137013566 1.95170811546823
"58" 1.27232255582335 2.28583114275179 1.32608692937768 1.7128458118972 1.36139435025337 1.36688537682148 1.66988761594688 1.21792182719888 1.81513999829068 1.73025435278618 1.29042530127274 1.74406766754966 1.75777288615061 1.49879729369173 1.60357463134389 1.30747825089862 1.45020259174863 1.411515284332 1.127649341552 1.26380195658052 1.05620504491153 1.41114780197444 1.33345132360591 1.59425857079448 1.29293043500521 1.29342131242454 1.23410811297056 1.33501467697407 1.40041325369877 2.56551364511756 1.19497614563538 2.01395688070646 1.63209785084127 1.8533752302675
"59" 1.21178529686326 2.39440289213467 1.31443129864046 1.62259254022009 1.39941897828632 1.41061365521591 1.70693634382057 1.16599670103988 1.7046252146584 1.54891217006977 1.25623560233343 1.73959884198304 1.90278512067479 1.56874855561839 1.5997633106038 1.32155278711051 1.49820200706403 1.36794888698322 1.22298646344386 1.22325220914369 0.922329045000759 1.23277118604947 1.61826348482281 1.58741297496336 1.31870497203889 1.44817188700169 1.09960046544081 1.24299302927407 1.33434393644772 2.61852541166941 1.11490082232943 2.01519313138539 1.72610075475865 1.52836526996433
"60" 1.07772717860925 2.64549258689091 1.27250406989064 1.75056189931759 1.37026491421981 1.45264180873844 1.95405313270989 1.15609938124121 1.44969481356869 1.556846914469 1.22931044188616 1.72579106116169 1.84428712248602 1.71655951264183 1.61307438174951 1.3071184026455 1.6367820666198 1.26791016848968 1.16738964669578 1.20373787967229 1.00564367137653 1.36199232083028 1.56906181109269 1.63535429256018 1.41920213717424 1.4513223287393 1.17909579169222 1.17666476563721 1.19891031200059 2.35021582000707 1.21124939372842 1.93927298124392 1.94995117810967 1.48371114762671
"61" 0.901649081103748 2.34582613141402 1.28356415624243 1.62811241747316 1.43014361663663 1.39234837630826 1.98451629812638 1.12862053343428 1.57922892171409 1.48930107976804 1.24917156903932 1.7484244943804 2.02390450272667 1.71445968555067 1.66733624617544 1.190190716281 1.72264450738684 1.29572750650745 1.29456379687854 1.21029271328716 1.13264299301246 1.37982823315104 1.54011498930796 1.73719068829139 1.4653009982722 1.53941450284109 1.23188886326852 1.10431802157442 1.13431167405704 2.57425202547769 1.1731544190521 2.04633784494407 2.11848168303876 1.93061749555532
"62" 0.988023720413354 2.80118855290749 1.29861748053752 1.78863390286239 1.26581740209523 1.32398551048059 2.21867339399787 1.10122376796287 1.36206150607628 1.41758099668314 1.35094715448659 1.6767228570319 2.15331200293597 1.88895485595231 1.77303483598981 1.30248163273479 1.73850865544812 1.24389289751633 1.32929953721827 1.13268903203867 1.27374516850531 1.35218509073695 1.53248540313338 1.64760766117414 1.58244642327214 1.66217017245876 1.18519652735419 1.1645823845762 1.12994971177261 2.46910197965483 1.20202685929457 2.23782885544697 2.14378693759425 1.85690546145974
"63" 0.984810877998533 2.80460268445224 1.24714643772415 1.73137119425636 1.40681511948197 1.30722071732836 2.2822218300036 1.09555603045884 1.36152158481412 1.33620017260179 1.26206601276439 1.55029679521771 2.02231511335331 1.85298945663069 2.09793301235728 1.30307305731986 1.76220272282048 1.25486370940883 1.30584377383101 1.18491621665814 1.36586658616074 1.4403281525514 1.58860995489874 1.66138317742304 1.65020194845689 1.87855639926678 1.21153572278618 1.05861103535126 1.2020550294588 2.60954218387125 1.21197645089142 2.3758187578054 2.20730350795893 1.6297524159213
"64" 0.98436140408107 3.5621467069122 1.17793323089563 1.73314270396599 1.48377061523465 1.24122452125555 2.2188018901055 1.03313384136764 1.24755261752558 1.32058276228658 1.46364295283496 1.53469510615698 1.95846049493496 1.84893232717486 2.19434737309248 1.32221646344954 1.87701842308335 1.18401492927262 1.21832710654074 1.15052634034889 1.42305288013641 1.43420716870748 1.69487262790454 1.52988109710051 1.64749390668897 2.12786386525254 1.25013956628432 1.09769211408395 1.28229611009492 2.55948348289752 1.25485210021727 2.35347459642727 2.27237975375337 1.73747353008212
"65" 1.26238787538465 3.49640085172255 1.20708314773884 1.71807146593136 1.4044014962372 1.21144608654 2.25459164446555 1.06097453287782 1.23292123913127 1.51727907058061 1.28950956265616 1.44083481652624 1.63818651458485 1.98568234922818 2.09424940317867 1.54715121478621 1.78385195389679 1.36378485211798 1.09656216403478 1.134296882713 1.5971077012189 1.42538821702599 1.63957608505487 1.24630997793645 1.71030531546118 2.28506663859409 1.22359723770795 1.10815485728248 1.3911746512741 2.78792968724649 1.25048946914005 1.99103495291712 2.31036794398644 2.0303189892482
"66" 1.57444693857266 1.94022339524868 2.29924488118615 1.56310149261274 2.11942750000026 2.17020658625107 3.17208827499548 5.20525878685612 1.7024829732379 1.40377446099151 1.41123738964148 1.66941013941772 1.74212416467089 1.93937878675726 1.53002277158592 1.47588932144472 2.07784913916854 2.57648355975726 2.58711977481629 3.53869402964542 0.78547159657084 2.58677840026435 1.6040650904891 1.84065586776246 1.20841100920986 2.05797404204726 1.94475273339489 4.53814710051386 2.24586872573806 1.35782509149136 1.90330823988532 1.26749617351002 3.12821463958386 1.44749623413389
"67" 1.6406603709151 3.96928080435654 1.26951459270018 1.6077297316361 1.50780442276458 1.15264375193408 2.25552363682527 1.04150747390461 1.33078693538852 1.49740401618341 1.29352628698626 1.40138310484488 1.31735579981689 1.94680589271935 2.14379267339456 1.59305865773462 1.47190489054678 1.41239718972384 1.03212883572292 1.13041345089484 1.721173051243 1.68395100366127 1.78244693540041 1.08409303254149 1.6167860060834 2.20925105332869 1.09756061764307 1.21239668451755 1.52680407165182 2.66687432246311 1.31118357765237 1.85066790533585 2.38289543665417 2.32278731992181
"68" 1.75099015201629 3.46626293605802 1.2999240743994 1.55586672934398 1.44641195254573 1.1500573744199 2.26721137219864 1.04609269054199 1.46280604835024 1.64744446357723 1.30976191809516 1.33477905380305 1.12442960506712 2.06644788463298 2.04235948742639 1.67693842737238 1.47109352628919 1.48055996285387 0.921948819302958 1.13799127799919 1.74512015067657 1.96822662278235 1.50863148764784 1.23561751493459 1.57326111079976 2.20184371954376 1.27914170842222 1.26305107006088 1.61946252874891 2.60099010430868 1.45113268968928 1.7087999399073 2.4940832372503 2.64923569526696
"69" 2.01429463244471 2.68350528305467 1.35287530824765 1.47209711538951 1.46750827767268 1.29268708475574 1.89336995013868 1.02663578981813 1.42509762618928 1.69646280448725 1.23250357738431 1.35652114276696 1.13287518476423 2.18747577814272 2.24163967967025 1.83082606489242 1.42500157487523 1.67303430648001 1.03031036225896 1.12644203956592 1.7280079694628 2.00483753471642 1.63264125899894 1.15861802131246 1.63797777903708 2.08278212345648 1.349997646659 1.36290350353017 1.69537370368688 2.42728919715423 1.36162306425483 2.13148339110242 2.531052384687 2.38871367351446
"70" 2.02516236835832 2.0298693085536 1.36151956945557 1.3331355190077 1.57823589696117 1.36535336465203 1.67177249246273 1.02222575954252 1.29853068405656 1.82319967061606 1.30636579378273 1.34630700875858 1.21931197257462 2.29248630457989 2.17172689823027 1.80238302514625 1.40451947831236 1.74859973803491 1.05514677739476 1.17077521183389 1.68922662703996 2.18825294045842 1.91540284483998 1.06544489362999 1.66105169613241 2.11020772441193 1.31172344404273 1.34071308156186 1.72456271527769 1.92507929420963 1.37794582036236 2.21317061962219 2.59676375635459 1.59638013326219
"71" 2.20823267514987 1.59375224245966 1.32567403185622 1.28428662078222 1.78081023653031 1.44990158789586 1.47821708765266 1.031744232641 1.40850408078457 1.74659216654115 1.36634853797884 1.31714388272002 1.32367048024521 2.12843227273453 2.30187452148915 1.67782478955228 1.38107186697195 1.93386132782759 1.14472700623309 1.20456641434876 1.54241714326034 2.3977121617138 1.80601109428252 1.05539513158438 1.602521868374 2.00455157002695 1.56446520881975 1.21417620446789 1.81224652974628 2.05073595426513 1.47214369872629 1.91837024000318 2.7710430761291 1.63697333383916
"72" 2.20526622513253 1.4288409222184 1.30984933422694 1.26880542573912 1.76944401917113 1.47485671983858 1.66015789259374 1.06692817611706 1.40978544816536 1.72831461070008 1.48282584485553 1.3493575837569 1.51709411640459 2.17458726517541 1.93581939247509 1.66912733198656 1.50981347100794 1.95639969071697 1.32314767864806 1.1836058144999 1.49774787025148 2.53110978136246 1.81776177742031 1.15988282553994 1.52986539242517 1.87084794641444 1.56071091468069 1.35739562074233 1.86136373608882 2.10171593031389 1.50939467978584 2.16664108409115 2.6230924794773 1.53325330669255
"73" 2.28025152888814 1.14673333819374 1.29528353796795 1.42966147072076 1.64930224599028 1.50752576111346 1.64940838406897 1.10615513708337 1.49289913870294 1.75807194524996 1.29700646781453 1.39189799855832 1.65350551625826 2.35084645346215 2.04618362337657 1.62778648292433 1.62298320281708 2.39269401614242 1.48609204401649 1.33611348778289 1.49675719471595 2.67989632961241 1.77163904377549 1.19988717696489 1.57773964259431 2.08043856375046 1.56387926927983 1.22609331133265 1.78355585566848 2.2977268874752 1.53277902251505 2.23776280813464 2.61533967533259 1.41441991845064
"74" 1.8154598747355 1.24771645068277 1.34538761427075 1.45882963620973 1.87142109366119 1.47832241170369 1.89003448219389 1.11758475239758 1.52350601265269 1.55971064991225 1.28751727338401 1.4144499895435 1.84428750858117 2.48064054545866 2.02969820770412 1.42792889677173 1.76988670854925 2.40018311157966 1.60194693315593 1.33152253767656 1.52175691103184 2.68199981065757 2.0797878866834 1.21448231865785 1.4919711817731 2.04708467013849 1.65000768550302 1.36553371229294 1.63777693738871 2.56429306037379 1.45884847623393 2.40023888481709 2.82245901861179 1.23676890640642
"75" 1.37396270558115 1.47910179972323 1.30215522681952 2.05321239978488 1.95426834140481 1.50571157368498 1.93601016752771 1.21063134760879 1.26471629949528 1.70340677814846 1.40231841189029 1.48559948137938 1.96601572062673 2.64366900956026 2.07145125349009 1.43233499255014 1.85791257226473 2.46634905029636 1.91361498927329 1.43174894521589 1.50840279357583 2.5811591394513 2.03591496574492 1.25142657191901 1.42190325040606 2.27843333094965 1.84497926663574 1.34651647461821 1.59429144631781 2.47679621562556 1.46984069031643 2.95856336000933 2.91191333658766 1.27138364675619
"76" 1.39111561085027 1.57653888606829 1.32932663467045 2.2389843728293 2.17778934592333 1.50336818044258 1.94969725701487 1.25980880306562 1.21298066975674 1.63773953345394 1.51016431527158 1.44927174945635 2.14071523221834 2.39967495273939 2.15360716228324 1.39217724230668 1.85815998270989 2.74022491380019 2.21006990311252 1.62759658093979 1.49876337338757 2.56203394456192 2.05293499689778 1.35206912549878 1.49255071996974 2.36187302205812 1.81554271234289 1.4111005492994 1.62746361447701 2.03898344366173 1.50384322942659 3.6669025746312 3.18893046124164 1.27144656635699
"77" 1.11671166488269 1.69002028645267 2.29472437993957 1.64412487689854 2.22710704809672 2.15099288609927 3.45718944533209 4.72595111316932 1.57036673879407 1.49379459185252 1.87474018484914 1.78025787566326 1.83210885983917 1.93485317427719 1.77669894218156 1.73515237509543 2.33295275997694 1.48662222662714 2.80870176790309 2.26838231135262 0.706276116883172 3.03542525319339 1.57518847651675 1.8071160689046 1.15915079362878 1.76012010131902 1.94819689493445 3.34545789116054 2.21305065081638 1.17388082658598 2.29325104453022 1.40402225293245 4.34095551085681 1.16356083141954
"78" 1.15996642762633 1.54549829142562 1.42045153303885 2.50759052169855 2.17480384370027 1.35281246587136 2.0764663623331 1.34007992653262 1.18129982258541 1.75368100666597 1.78502236648766 1.34984441796558 2.27126796570897 1.98926171705784 2.19516627587298 1.3604651818764 1.75160276722887 2.82494530057661 2.57596584207108 1.72910157018364 1.33386925551598 3.0060499683341 1.99082819341663 1.45271022221728 1.30563613673406 2.93534941416792 1.79563073972113 1.43385956189324 1.64630319330376 1.86258206557439 1.47065430315766 3.1064138449788 3.0268935922951 1.55176799940559
"79" 1.50443837853253 1.68205139485157 1.4971607368753 3.02232044201185 2.06321792887779 1.32235840154001 2.05352737286734 1.46868654984579 1.25133111380093 1.6335471290342 1.77310602454513 1.35658342601651 2.04615244174216 2.03651922601302 2.38514547924573 1.49682024436136 1.65969240482973 3.38941030986397 2.65310230066503 1.80298564563468 1.08877574172151 3.37285596598884 1.72178122052774 1.69601920938278 1.3492525138475 3.2683474322113 1.78949150620512 1.57645477383826 1.67194352531125 1.82561997290046 1.4857828311676 2.36535552923696 2.66551144319807 1.69103843037279
"80" 1.47499867113565 1.69173592485893 1.53023942009461 3.24730453630717 1.97451824724291 1.30790150141898 1.89942315847991 1.56521749807695 1.35589223847251 1.72631741739238 1.78942038912493 1.38592049102743 1.71671442228696 1.9692653904779 2.07727211330696 1.68088447936824 1.53351673915991 3.23493984963807 2.70922162544281 2.02054596756297 1.23087323471378 3.46917255714567 1.99901418006292 1.78090827222304 1.28612174035581 4.00238322361425 1.6912492973405 1.70736668137066 1.61174632216774 1.64485840295396 1.36972984245357 2.07549940759826 2.36105761356906 1.84246177425914
"81" 1.66903336192758 1.96146937636809 1.53563569982074 3.20505417981276 1.86469637060796 1.26577182907535 1.60870403274365 1.63999538783803 1.39686095566717 1.61777113826118 1.96877933731939 1.50046073665 1.50321749904587 1.86572744734611 1.93690514190686 1.83329540257079 1.39098957252765 3.7558829749375 2.57054036595453 2.19599198231951 1.23354626788103 3.48865497152363 2.11326674602712 1.91537715327489 1.37431579765447 4.62619165694884 1.92723259444583 1.85623835600062 1.69325729949003 1.75274177397516 1.41027748393058 1.73325291605139 2.08392701526918 1.92382606540969
"82" 1.79687233800897 1.82345400001127 1.47376669777327 2.82367138612072 1.8793835630712 1.37786160177481 1.88119909191376 1.72799669230581 1.64914975442958 1.66247952488182 2.20056979076706 1.57727875617703 1.27877103776623 2.13230840161783 1.56184928744871 2.11552511133865 1.25622433237275 3.07436264699838 2.50186598739871 2.15343550545671 1.28186450961477 3.96422129882973 2.15412120356178 2.05906335795363 1.35007035047591 3.70684792907904 2.33348296668835 2.05449688192398 2.01057559263503 1.78423102448862 1.55128673852146 1.73124542902416 1.78663672276976 1.90257888396545
"83" 1.86374448216747 1.84062764421619 1.44850684373236 3.19277633266522 1.59125989043082 1.41959620144677 1.59487802803843 1.84900403225283 1.84641458653108 1.55599772949592 2.28601458106225 1.68343189441649 1.14284276043555 1.82394545561765 1.72839451461908 2.05335173317616 1.18003970732498 3.22712319610271 2.49184610092558 2.54700417881451 1.20267823389615 4.12758323760816 2.03729185452714 2.36334828484926 1.48468995413753 3.13886438965192 2.44768896138935 2.11383841391448 1.99079929680198 1.70398002074078 1.85533402660002 1.51640091165405 1.53083698975505 2.03527560368235
"84" 1.82221322982282 1.76582901690972 1.36362421201727 1.92823419220362 1.50709308197749 1.34523197538581 1.65006658081264 1.91845370758517 2.28033050704095 1.70148829880368 2.50015801728746 1.79200382586541 1.07954606958653 1.65187745939177 1.46759243303204 2.10039606176636 1.24241853807484 2.99606305377581 2.37914920493679 2.83409342749007 1.37831050779237 3.68691174717651 1.99392385696902 2.68673879508357 1.49290087322318 2.5884565076032 2.58666773443054 2.59647893817276 1.87585455085937 1.98515428416947 1.71930532977448 1.22241276838796 1.52500443811187 2.02426790300144
"85" 1.77748535534557 1.97446422342315 1.28780005689633 2.03329869578621 1.39787123754903 1.36972441873667 1.64733618355162 2.08431362393942 2.68212752990359 1.82063677516271 2.64461077619987 2.05633824978246 1.12954643125191 1.72399484165081 1.53044003832456 2.1386409173179 1.11945704811458 2.69609995354046 2.38105950558444 2.63924341052655 1.34613625182504 3.49022928580831 1.98463671046066 2.86934625504108 1.51354645942092 2.03055641467866 2.47796809128545 2.87742529430699 1.75116433634438 2.52749490353386 1.71236108192269 1.01306618200509 1.73290141693167 1.73142959429057
"86" 1.79108186158462 2.20071189201556 1.17628999632598 1.81481928673524 1.41318643460871 1.38427898514184 1.49163482711868 2.24516619124172 3.32595800662168 1.9560648795457 2.32922536504059 2.272926614118 1.22322515116617 1.59844836482283 1.4981055333489 1.99550997629732 1.07899115176132 2.31536832260459 2.07863613361588 2.81012801916981 1.43265825185934 2.48567778917553 1.72425989758408 2.93900717345626 1.61487389450655 1.34194453097915 2.48344748695053 3.090202213071 1.7085399806802 2.64475483895314 2.01383090634584 1.25372745970812 1.83656288674958 1.56683600953857
"87" 1.71681198595708 2.14597652687477 1.1602308164905 1.62994076941026 1.15499145003942 1.39876608395434 1.9674475210942 2.33916300670867 3.78376830574981 2.03528193530741 2.75736522358264 2.44051579860112 1.17111008649672 1.47627235730693 1.47888817509235 1.93540987447104 1.04223824931585 1.41424983510244 2.21257960553955 3.02269193005141 1.68405489332822 2.01580656777624 1.56209546999685 2.95904213044698 1.51465390418745 1.43295221462806 2.64288302673917 3.23749211897416 1.67297812351485 2.91719830202843 2.0021713288133 1.58809334316237 1.64012419338267 1.98336486304492
"88" 1.40857922988047 1.72725951595596 2.86971096514234 2.29047464427216 2.22810517865116 2.29286956916064 2.89003515658927 3.80579312078126 1.49830355710972 1.69610935952473 1.86622664958976 1.77000853759582 2.34208487701361 2.23582781868098 2.10424651907514 2.15956927724101 2.66555295453137 1.73984770705449 2.86802450800687 2.7754379660581 1.05632170182422 3.76788498517081 1.47251029866785 2.14865121575032 1.17641313868158 1.02237063673125 1.81949715729782 3.03506556279321 2.17217865603139 0.736706555344028 2.59538644699091 1.36717051584349 5.53998199213144 1.20269251138821
"89" 1.64608161972058 2.28926537076485 1.13741032326303 1.79887468698801 1.0951129299128 1.28389419529226 2.24374674455061 2.58227701549225 3.98479384382795 1.97329177278492 2.63876910284146 2.68859196591407 1.25196119454339 1.94886759180208 1.64060951417596 1.66569962510025 1.01033734910778 1.525903500692 2.25398602727451 2.89158730630272 1.65496114939656 1.79788248332337 1.30580206218109 3.17220990406588 1.5693576534611 1.22206361293326 2.48875800611327 3.78894107446914 1.87709303758324 3.17601397224421 2.30672075189797 1.65971151129226 1.75846758138076 2.07759999420913
"90" 1.64763014058454 2.29693761105275 1.14916195642569 1.96692461880852 0.970504775354093 1.3065231941294 2.61632979658817 2.84120949953422 3.95112526223013 2.01497291283084 2.24272650143363 2.68088416998506 1.17526498902187 1.82637102769851 1.51738422657833 1.28911869707264 0.999605810370466 1.63452382122397 2.45334270195378 2.83341083984844 1.75090876102232 2.39530945825243 1.36370851068634 3.12696938468168 1.4589030902825 1.6839391014431 2.42771186916997 3.75386724189349 1.90925726189151 2.8537528366407 2.27782328830344 1.53400351778582 2.16165554021118 2.1098050227397
"91" 1.68089117779672 2.49360082795329 1.17913190564159 2.02214536678396 0.949242719360576 1.1829381741382 2.30008614051344 3.12421540870255 3.02164169028045 1.89065594507522 2.24104121970372 2.60495955066632 1.26538197777019 1.59640641565441 1.58391370313615 0.984123235780349 1.05681088108968 1.72650681618606 3.2014947434062 2.75490264946198 1.87207954218914 2.5124972532393 1.51745318909037 3.34788573919388 1.48684590333954 2.08118844252683 2.02362190477817 3.9569428598455 1.64925024861728 2.73075367942655 2.5741312133354 1.68026900517755 2.71957750964796 2.26508851595402
"92" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.23042741117155 NA NA NA NA NA NA NA NA NA
"93" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.20212891122673 NA NA NA NA NA NA 1.28614082425591 NA NA
"94" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.16391127982523 NA NA NA NA NA NA 1.2311140182543 NA NA
"95" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.15386312340905 NA NA NA NA NA NA 1.17424034251304 NA NA
"96" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.14659774403461 NA NA NA NA NA NA 1.13964167437511 NA 1.40293064393223
"97" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.09649192342894 NA NA NA NA NA NA 1.11482159743343 NA 1.36936710315041
"98" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.06282176950727 NA NA NA NA NA NA 1.06042363277849 NA 1.3339943088346
"99" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.00974963763809 NA NA NA NA NA NA 1.07208713814392 NA 1.29825783118038
"100" 1.66539835432298 2.7921141901038 1.1719367843596 1.97410693979032 1.01182078225739 1.09129783333472 2.30713859275856 3.21470813065778 2.22930354765645 1.90750807993246 2.41458324373434 2.48924697638642 1.210961126577 1.84608451837997 1.54998038828471 0.956136320704421 1.0348722743186 1.60091444872149 3.66009726223161 2.4230017312488 1.89436600917311 2.70120460025286 1.52805056125631 3.89028365966653 1.31163747163208 2.90718505465263 2.13592920510086 3.97381992008487 1.69736620651394 2.52680285728029 2.60076301778329 1.77594263508666 3.5409410181459 2.47238123698079
"101" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.2502309636876 NA 0.987702978308721 NA NA NA NA NA NA 1.07347208034273 NA 1.23910362918734
"102" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.21857785472061 NA 1.0082055408248 NA NA NA NA NA NA 1.11664107533253 NA 1.22792153236046
"103" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.17879660716847 NA 1.00484521189813 NA NA NA NA NA NA 1.17317680108784 NA 1.16869831263088
"104" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.1309959725976 NA 1.01025299485053 NA NA NA NA NA NA 1.16656614704144 NA 1.10367536846478
"105" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.09457311836481 NA 0.978418021794153 NA NA NA NA NA NA 1.17989817905987 NA 1.1024147778954
"106" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.06232522722716 NA 0.976727764205074 NA NA NA NA NA NA 1.18348200644387 NA 1.11132154673277
"107" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.08178831380811 NA 0.987997609880729 NA NA NA NA NA NA 1.22816578245988 NA 1.09052323120346
"108" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.07570451922888 NA 0.985635928599512 NA NA NA NA NA NA 1.21437251893604 NA 1.11157714740276
"109" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.08815673115602 NA 0.986863372864191 NA NA NA NA NA NA 1.18483394139326 NA 1.12366722365042
"110" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.08424653750501 NA 0.960884905055486 NA NA NA NA NA NA 1.14444046219169 NA 1.09672980230705
"111" 1.94518192922461 2.57017564900916 1.23210789028365 2.36609978411798 1.11766422878041 1.08884576101131 1.96661488475103 3.27513910739336 1.92956773018752 1.66608074772754 1.98097367885012 2.22958306145099 1.34629575132078 1.88412365197856 1.49244567193308 1.02472745604269 0.991667812747258 1.69592754864767 3.1572379404485 2.15518505326678 1.89297959380509 2.69209367476639 1.64289653358101 3.73864724032139 1.38670136766629 3.51837028352403 1.96154751488558 3.04165696639363 1.78242149773117 2.57352661446564 3.18619988869596 2.01715270872314 3.75749051274941 2.50579321409139
"112" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.09859633661039 NA 1.04285951721649 NA NA NA NA NA NA 1.12954229678271 NA 1.13331783480034
"113" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.12252906748738 NA 1.03377345454955 NA NA NA NA NA NA 1.23325756458543 NA 1.20234823007226
"114" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.11943681513323 NA 1.04499138817809 NA NA NA NA 1.17252672951451 NA 1.25199907588629 NA 1.20573291667995
"115" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.14560672497251 NA 1.04668450154 NA NA NA NA 1.18772357378419 NA 1.28778323058844 NA 1.25835150616747
"116" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.16882482175581 NA 1.05303005217343 NA NA NA NA 1.18239399340043 NA 1.24196188923109 NA 1.30900651596242
"117" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.27892919103274 NA 1.05141044768972 NA NA NA NA 1.16799757782123 NA 1.26185250149986 NA 1.29811162550873
"118" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.31191885192937 NA 1.05456603146716 NA NA NA NA 1.17096572881513 NA 1.28995670624861 NA 1.25719699201191
"119" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.35437585157557 NA 1.06653970372334 NA NA NA NA 1.14284176635912 NA 1.35433576658535 NA 1.24752683673705
