"data" "Aracatuba.covid" "Araraquara.covid" "Baixada_Santista.covid" "Barretos.covid" "Bauru.covid" "Campinas.covid" "Franca.covid" "Grande_Sao_Paulo.covid" "Marilia.covid" "Piracicaba.covid" "Presidente_Prudente.covid" "Registro.covid" "Ribeirao_Preto.covid" "Sao_Joao_da_Boa_Vista.covid" "Sao_Jose_do_Rio_Preto.covid" "Sorocaba.covid" "Taubate.covid" "Aracatuba.srag" "Araraquara.srag" "Baixada_Santista.srag" "Barretos.srag" "Bauru.srag" "Campinas.srag" "Franca.srag" "Grande_Sao_Paulo.srag" "Marilia.srag" "Piracicaba.srag" "Presidente_Prudente.srag" "Registro.srag" "Ribeirao_Preto.srag" "Sao_Joao_da_Boa_Vista.srag" "Sao_Jose_do_Rio_Preto.srag" "Sorocaba.srag" "Taubate.srag"
"2020-07-07" "1" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.26811124489683 NA NA NA NA NA NA NA NA NA
"2020-07-06" "2" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.31288679685692 NA 1.34510893038944 NA NA 1.121901183187 NA 1.19829126365076 NA 1.43853840216747 NA NA NA 1.34445879742216 NA NA 1.23321927554986
"2020-07-05" "3" NA NA NA NA NA NA NA 0.97069639680852 NA 1.48271585019949 NA NA NA NA NA NA NA 1.30883961182148 NA 1.3118403725469 NA 0.91157164208717 1.06605944733697 NA 1.16767014772657 1.16500956480148 1.39010542585757 NA NA 0.818079002183727 1.32627767331823 1.17024204804338 0.959290527189762 1.19287246654443
"2020-07-04" "4" NA NA NA NA NA NA NA 0.921975714754823 NA 1.46141367295302 NA NA 1.25483979267616 NA 1.71082289719222 NA 1.35670761100409 1.32030583215167 NA 1.2772144444313 1.20486668603932 0.83002653238604 1.06220398861368 NA 1.13075695960058 1.0934724825447 1.32042913975666 NA NA 0.82752380681972 1.33141830770767 1.18320215550396 0.952676789685401 1.15944376128056
"2020-07-03" "5" NA NA NA NA NA NA NA 0.913220680711253 NA 1.42159989275393 NA NA 1.25000666149855 NA 1.68787901925425 NA 1.22326342929748 1.34758900726309 NA 1.21655435177395 1.16666506152682 0.858068470069387 1.09221988207169 NA 1.11961203076525 1.11363108352751 1.28659375705178 NA NA 0.857228551133502 1.34976878762114 1.1718558845635 0.994642751494948 1.1395389910512
"2020-07-02" "6" NA NA NA NA NA 1.2335645584697 NA 0.914679662054587 NA 1.37590380933834 NA NA 1.22201336291075 NA 1.67798429706481 NA 1.18299452730361 1.35801950113732 1.2854073445036 1.18203482928284 1.20077456204242 0.911809004928867 1.11826192599642 NA 1.09974591372026 1.12967064422565 1.23749254726041 1.54076235582643 NA 0.865679566523082 1.3462072385076 1.19412332751328 1.00809218178368 1.16030673747647
"2020-07-01" "7" 1.72757102512782 1.33997070342617 1.32791688857652 1.47159733831466 1.2698351270419 1.16789611579979 1.75548905835988 0.907914520013973 NA 1.29402073164247 NA NA 1.19248199765713 1.51985677162515 1.61291289780398 1.79795756645919 1.08445070965241 1.34593890783458 1.24986439912034 1.13656138801615 1.20435945462155 0.94243737750148 1.09856427233986 1.6096446799839 1.08026600012027 1.19411986669546 1.21094044255762 1.47861106898124 1.77868186049904 0.881162789186286 1.32949527911248 1.20771099168606 0.968326770587546 1.13754919554663
"2020-06-30" "8" 1.58754420712617 1.26775177126276 1.2917257706436 1.45799165210312 1.25708484264412 1.10207941400177 1.59890897401116 0.911205447330963 NA 1.18367256093819 NA NA 1.18363307450255 1.49229086913589 1.51822403347467 1.69659032317428 0.998939820745609 1.3533485217274 1.22622528391661 1.10790623901284 1.17911272780878 0.989271535215695 1.03951293542491 1.51800719403934 1.02831751868135 1.24622044223293 1.16629883312499 1.42708955909641 1.61541736365173 0.923323816676062 1.32209406252386 1.19785746678529 0.921842895672787 1.12089858018609
"2020-06-29" "9" 1.45334615338247 1.29867824649343 1.23961735182854 1.45839865011246 1.25824591436172 1.07578320867849 1.40821337091904 0.925722724857788 NA 1.12430473640106 NA NA 1.23103070078069 1.48780944613367 1.44272340648006 1.61719699230172 1.04384999250453 1.2883802772177 1.27180043989397 1.08772208528825 1.16805260161605 1.00533599175952 1.02997462955697 1.45504190871102 1.00036245215066 1.29923178542906 1.14793494728827 1.41866809855802 1.51734013831117 0.999860901640903 1.39132004439641 1.23192273350773 0.917847459469903 1.13458860719311
"2020-06-28" "10" 1.2728842432613 1.31127150318518 1.2028755737016 1.42923060918061 1.28053363901986 1.09421152561496 1.23396713038188 0.922231219603659 1.87039272806937 1.08908972388699 1.47950788900864 1.55974006887038 1.22118833784486 1.48075544203852 1.37700857476278 1.54247510766609 1.09186688564703 1.31615622973446 1.24667257168203 1.06282347145639 1.22196860491681 1.04546771109136 1.02224645080631 1.40171159698788 0.986120686268602 1.27687976062599 1.10950334186636 1.36736430848754 1.47411809433209 1.01733777122857 1.29459016429831 1.22221867534645 0.937845825108109 1.11534289619039
"2020-06-27" "11" 1.1791524794103 1.39361584826553 1.16888670645019 1.47482309277299 1.28278744240724 1.11142367001156 1.18289095034596 0.968370448171927 1.89807091433749 1.05079758563261 1.44622227004565 1.67970710304944 1.22862002525073 1.45281070056756 1.32003190107286 1.44362755181443 1.16816948801835 1.37256862052842 1.1988464636411 1.05172801500898 1.17848614641905 1.08883480890464 1.08973896127881 1.3829749372069 1.02571292259379 1.21726516051243 1.09869532380816 1.34171766171031 1.6948299996144 1.06182028724122 1.31886220690753 1.21738532955415 1.03703516406289 1.17238484848759
"2020-06-26" "12" 1.12221910587713 1.37474625011905 1.11670541239026 1.42246797398599 1.26415160308029 1.07375098766816 1.15761663271302 0.962616453380028 1.93194612599439 1.07688730990581 1.38984484133662 1.65680527819086 1.18439893478031 1.39152681738606 1.28043286669074 1.37189078211599 1.28884208431231 1.35373764792163 1.15774503418814 1.04266730867365 1.19212585493227 1.15600463799602 1.08196704170595 1.35374808970101 1.0318947296531 1.24704202181072 1.10318710933082 1.32567670871012 1.71342211233106 1.04757903611654 1.23604372521017 1.19004889685989 1.08266501912429 1.21198130434807
"2020-06-25" "13" 1.11421611266047 1.43451742170079 1.09173801053169 1.38801894729666 1.3210454825826 1.06425123045374 1.30940478572363 0.951892491687868 1.94041550964681 1.12130709294768 1.30252520664145 1.62557710678459 1.17318952025081 1.44637656705104 1.28122676067059 1.28312714271475 1.36362238591782 1.30734542415036 1.17184540501319 1.06827049609941 1.2225652510103 1.20176267366932 1.06637752342295 1.45572505573483 1.02063212684445 1.24674614008261 1.08663009119716 1.30377535987242 1.66841067847383 1.07022279294182 1.16481474918105 1.19209556612826 1.06594536147119 1.21866928978166
"2020-06-24" "14" 1.118790940353 1.41056374544049 1.06621027972219 1.36112803254805 1.36300241998003 1.02611858256423 1.50389747821779 0.931637404503079 1.9350558139167 1.12636646878442 1.2227993848311 1.63874035074857 1.18270686190922 1.45389774911056 1.21830109308477 1.25787425103276 1.35793599477125 1.38422466825807 1.25104052773113 1.07371864376844 1.16396344850276 1.1837862515957 1.04281187448521 1.4411779875808 1.01048215362356 1.23419840368286 1.08538549451182 1.27748438363421 1.67615007394891 1.11342133683324 1.2007989329757 1.15248331096564 1.09125198772322 1.18086917668239
