"data" "Aracatuba.covid" "Araraquara.covid" "Baixada_Santista.covid" "Barretos.covid" "Bauru.covid" "Campinas.covid" "Franca.covid" "Grande_Sao_Paulo.covid" "Marilia.covid" "Piracicaba.covid" "Presidente_Prudente.covid" "Registro.covid" "Ribeirao_Preto.covid" "Sao_Joao_da_Boa_Vista.covid" "Sao_Jose_do_Rio_Preto.covid" "Sorocaba.covid" "Taubate.covid" "Aracatuba.srag" "Araraquara.srag" "Baixada_Santista.srag" "Barretos.srag" "Bauru.srag" "Campinas.srag" "Franca.srag" "Grande_Sao_Paulo.srag" "Marilia.srag" "Piracicaba.srag" "Presidente_Prudente.srag" "Registro.srag" "Ribeirao_Preto.srag" "Sao_Joao_da_Boa_Vista.srag" "Sao_Jose_do_Rio_Preto.srag" "Sorocaba.srag" "Taubate.srag"
"2020-07-02" "1" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.12442354678506 NA NA NA NA NA NA NA NA NA
"2020-07-01" "2" NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.30252343041668 NA NA NA NA NA NA NA 1.09977751636839 NA 1.10830533327448 NA NA NA NA 1.02196650323324 NA 1.18500205921962 0.931464176234791 NA
"2020-06-30" "3" NA NA NA NA NA 0.852987284258612 NA 0.878654504551204 NA NA NA NA NA NA 1.3018115237518 NA NA 0.918586194361438 0.920706003757138 NA NA 1.02777948197225 1.06805004631528 NA 1.09970780320534 NA 1.06158611197523 NA NA 1.00985191880231 NA 1.16882464785002 0.918680104955018 1.14764871204376
"2020-06-29" "4" NA NA 0.938859099069875 NA NA 0.817920089610482 NA 0.88414246596681 NA NA NA NA 1.11338701654888 NA 1.28314535027221 NA NA 0.90694490359557 0.97419718263855 0.835770935173298 1.00896620887834 1.00951413139606 1.06197905230535 0.985862053813733 1.06929656410055 1.20359326884438 1.05993591054213 0.968570047748493 NA 1.03027862135201 1.05985037413379 1.18294820944589 0.950072258370445 1.16492943790165
"2020-06-28" "5" NA NA 0.917861340290266 NA NA 0.805253818083162 NA 0.870022083804849 NA 1.01070160392851 NA 0.96136598108102 1.11328202741941 1.00753176636501 1.23955309069068 0.800046626124605 NA 0.962129161649391 0.946199956408807 0.821217955255944 1.01520413269224 1.01959564294479 1.06611605898305 0.975651975183182 1.03589894854552 1.14971051265105 1.02491513930685 0.985699819467531 0.697258436145548 1.01179522991938 1.04246134443504 1.14967417201657 0.985107904832764 1.14076629649134
"2020-06-27" "6" NA NA 0.900239889069623 NA NA 0.805807125215375 NA 0.887639098559098 NA 0.997520418686024 NA 1.07857926892369 1.1249868202485 0.973258693983232 1.19745820535796 0.81639628727754 NA 0.977086753701573 0.939869514259446 0.819085182721346 0.981415906162862 0.99481467880036 1.09972807631625 0.986531761886846 1.05816663127404 1.14287844352698 1.00789429640578 0.998758405712604 0.952158589396755 1.02370950263488 1.04616829715738 1.12479621231942 1.04143204967219 1.14406981609419
"2020-06-26" "7" 1.1369019141767 1.00026171483539 0.863130129320101 NA NA 0.809647349496758 0.990046599973704 0.884769735406277 1.03537147633303 1.0208777896361 NA 1.03298567951571 1.0965687655571 0.955412074016777 1.16312764167906 0.885868112679415 1.14365097560872 0.992486789148016 0.91995688549561 0.822664880154151 0.992511748535405 1.00656064997108 1.07082501188649 0.987396498867537 1.05568076068321 1.11300125095397 1.00027946308115 1.00305554790797 0.946618034640661 1.01580985197789 0.971985602158061 1.097477503381 1.05395228259235 1.15306604406491
"2020-06-25" "8" 1.18280517267327 1.08382250906757 0.841766366492609 0.867601913186115 1.07697374076335 0.827587816076989 1.04039878578818 0.882717642841577 1.078204108615 1.00844860414233 NA 0.997315307498155 1.11178935749988 1.02246577688697 1.15002197666193 0.927658822160821 1.17306125651141 0.990432252855929 0.955095697504022 0.860110500577515 1.02689797007834 1.06951728542609 1.04916818129635 1.1021337448086 1.03476241132664 1.09974414614436 0.962177107342106 1.03633142069913 0.906629418558406 1.02599171108562 0.94278522076168 1.0764566503936 1.02441149342601 1.16173228984867
"2020-06-24" "9" 1.27420354056414 1.1001542158414 0.836532781115915 0.835186119545588 1.13034394021111 0.836936937212098 1.15280052925779 0.857721033234171 1.09032597419415 0.985962870493109 1.02845710870161 1.00108502198808 1.10322195489622 0.967638363359543 1.10868283981769 0.952909002196215 1.16242398835706 1.0876594100717 1.05789121486655 0.87935064471464 1.00320992663452 1.07638881167965 1.02504846409759 1.06967817211325 1.01882819221935 1.02126772521654 0.943082323904511 1.04195395221119 0.945022249528602 1.03207897051625 0.957787749589165 1.04005550574895 1.02695196183639 1.15221833573083
"2020-06-23" "10" 1.32487348759623 1.16396540261898 0.839603903165073 0.809364762255602 1.11618316291078 0.860018410776967 1.23608528386537 0.857934829854081 1.12900985031618 0.988224341403318 1.04069704365807 1.15252539840262 1.08918430851392 0.873214157782708 1.08668922079423 0.960929798380287 1.13718565486738 1.10113902962393 1.11291641137048 0.88706236425798 0.951039670059989 1.02900646218244 1.04086431302266 1.16296692849506 1.01961983861059 1.05822815493853 0.937049814733614 1.09306449824086 1.13468309386259 1.02411854373529 0.949512419754634 1.0175140305756 1.05776171498019 1.17816822955669
