"data" "Aracatuba.covid" "Araraquara.covid" "Baixada_Santista.covid" "Barretos.covid" "Bauru.covid" "Campinas.covid" "Franca.covid" "Grande_Sao_Paulo.covid" "Marilia.covid" "Piracicaba.covid" "Presidente_Prudente.covid" "Registro.covid" "Ribeirao_Preto.covid" "Sao_Joao_da_Boa_Vista.covid" "Sao_Jose_do_Rio_Preto.covid" "Sorocaba.covid" "Taubate.covid" "Aracatuba.srag" "Araraquara.srag" "Baixada_Santista.srag" "Barretos.srag" "Bauru.srag" "Campinas.srag" "Franca.srag" "Grande_Sao_Paulo.srag" "Marilia.srag" "Piracicaba.srag" "Presidente_Prudente.srag" "Registro.srag" "Ribeirao_Preto.srag" "Sao_Joao_da_Boa_Vista.srag" "Sao_Jose_do_Rio_Preto.srag" "Sorocaba.srag" "Taubate.srag"
"2020-06-28" "1" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.759325299204973 NA NA NA NA NA NA NA NA NA
"2020-06-27" "2" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.916078083632435 NA 0.822382764201909 NA NA NA NA NA NA 1.05734204119254 NA NA
"2020-06-26" "3" NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.5141469909996 NA NA NA NA NA NA NA 0.93400304498835 NA 0.85988383877093 NA NA NA NA NA NA 1.06782271831335 NA NA
"2020-06-25" "4" NA NA NA NA NA NA NA NA NA NA NA NA 1.2885333126131 NA 1.49932772901329 NA NA NA NA NA NA NA 0.952967853900104 NA 0.906426455905576 NA NA NA NA NA NA 1.04865183135946 NA NA
"2020-06-24" "5" NA NA NA NA NA NA NA NA NA 0.968119227253628 NA NA 1.3263152917234 NA 1.46479629211159 NA NA NA NA NA NA NA 0.957680719424665 NA 0.915963741814676 NA NA NA NA NA NA 1.03771687222525 NA 0.928582746483717
"2020-06-23" "6" NA NA NA NA 1.11945691663018 NA NA NA NA 0.97264917912956 NA NA 1.3263365905795 NA 1.36588067657495 1.06768022109591 NA NA NA NA NA NA 0.976050618360564 NA 0.938944553693613 NA NA NA NA NA NA 1.01650078942087 NA 0.950089714531246
"2020-06-22" "7" NA NA NA NA 1.13605877052109 NA NA NA NA 0.989609309968967 1.05075052624817 NA 1.29488928083459 NA 1.27728458626769 1.04353701521512 NA NA NA NA NA NA 1.0213897658572 NA 0.967651934577955 NA NA NA NA NA NA 0.997461740974906 NA 0.966280754502841
"2020-06-21" "8" NA NA NA NA 1.10896558577252 NA NA NA NA 0.976094419287223 1.00660501987295 NA 1.25473856228116 NA 1.16466996451075 0.995182519390271 NA NA NA NA NA NA 1.0454590832853 NA 0.946292427807087 NA NA NA NA NA NA 0.976097792266616 NA 0.99053277710454
"2020-06-20" "9" NA NA NA NA 1.07634095410814 NA NA NA NA 0.9705359210729 1.00140561863817 NA 1.1895607116658 NA 1.07161048280385 0.953803193629618 NA NA NA NA NA NA 1.0172630578078 NA 0.933465349862902 NA NA NA NA NA NA 0.92298417571457 NA 1.00346556893523
"2020-06-19" "10" NA NA NA NA 1.04843743010373 NA NA NA NA 0.991995525692049 1.01161845372774 NA 1.14710829023918 NA 1.05233835558327 0.940739550720299 NA NA NA NA NA NA 0.985610666758578 NA 0.906596494162218 NA NA NA NA NA NA 0.935398357895547 NA 1.00898330980225
"2020-06-18" "11" NA NA NA NA 1.0211817512054 NA NA NA NA 0.966912828216408 1.01952684784814 NA 1.12070882237605 NA 1.0364129854838 0.988239412176507 NA NA NA NA NA NA 0.950407030448168 NA 0.902397325346455 NA NA NA NA NA NA 0.942617208319383 NA 0.990030183468973
"2020-06-17" "12" NA NA NA NA 1.00308632722934 NA NA NA NA 0.936907785281365 1.0842408458206 NA 1.09173309737973 NA 1.07787961472759 1.02807087143721 NA NA NA NA NA NA 0.982263573600372 NA 0.93467504970356 NA NA NA NA NA NA 0.990917273126282 NA 1.01235133290374
"2020-06-16" "13" NA NA NA 0.923917536414815 1.00161206212952 NA NA NA NA 0.955975923142443 1.20463959397216 NA 1.12777470669263 NA 1.09319493879914 1.02917614516729 NA NA NA NA NA NA 0.996045576831216 NA 0.938753276496708 NA NA NA NA NA NA 1.04780870815002 NA 0.962240124013859
"2020-06-15" "14" NA 1.03005888261217 NA 0.952864750094987 0.947990520421756 0.851115160099468 NA NA NA 0.948804287559962 1.28087786791151 0.87705994742454 1.12385595977242 NA 1.08986037166872 1.03085708839668 NA NA NA NA NA NA 1.02449320540628 NA 0.951248578406272 NA NA NA NA NA NA 1.04471607298236 NA 0.911322796632656
"2020-06-14" "15" NA 0.990182657428051 NA 0.992747025486193 0.927190066063183 0.86512037264045 NA NA 0.930901384876105 0.904821778898117 1.34053899931243 1.01637941148172 1.14710281312551 NA 1.10039783471304 1.01740017500797 NA NA NA NA NA NA 1.01328839983514 NA 0.926554021405021 NA NA NA NA NA NA 1.05785700374301 NA 0.932265603927992
"2020-06-13" "16" NA 1.06536171416212 NA 1.00829905321076 0.968016764569059 0.894558953422495 NA NA 0.896863023060908 0.942838913773336 1.48477783480995 1.03995606194464 1.1378214713694 NA 1.09580405102621 1.00272723194586 NA NA NA NA NA NA 1.02734787476812 NA 0.928960505319387 NA NA NA NA NA NA 1.06348149768106 NA 0.955814587457894
"2020-06-12" "17" NA 1.10473232415705 NA 1.049990661232 0.99960191763439 0.919020435206776 NA NA 0.938989227725218 0.946142269119869 1.57288683525681 1.04575010605697 1.17921930638046 NA 1.14260200016773 1.01944075987721 NA NA NA NA NA NA 1.05494466825602 NA 0.945192081708374 NA NA NA NA NA NA 1.10982005112625 NA 0.950219157557902
"2020-06-11" "18" NA 1.06702978158153 NA 1.08271823778635 1.08972109327411 0.976181592377098 NA NA 0.940050882640746 0.917594248553998 1.62518768238206 1.08774789773646 1.20734116716504 NA 1.13977252075812 0.998538484067595 NA NA NA NA NA NA 1.04926863259476 NA 0.945805544912419 NA NA NA NA NA NA 1.10264433422355 NA 0.991986097235128
"2020-06-10" "19" NA 1.08885458110409 NA 1.20553035002789 1.0938964970784 0.992364640454993 NA NA 0.944341025462147 0.981119555809735 1.64084577302003 1.07583536644961 1.1642736177778 NA 1.12322764258906 0.94716434707642 NA NA NA NA NA NA 1.08735378943314 NA 0.948110860339664 NA NA NA NA NA NA 1.07544185226308 NA 1.01304938593884
"2020-06-09" "20" NA 1.08357090962377 1.00614019869842 1.23179888976285 1.07598716507413 0.980662522483384 NA NA 1.05227108007052 1.05160057271004 1.65443296752018 1.09652164288295 1.24024958653445 NA 1.10840629600721 0.901663085518886 NA NA NA NA NA NA 1.09972563029509 NA 0.924520090887196 NA NA NA NA NA NA 1.03613077177321 NA 0.992200570535547
"2020-06-08" "21" NA 1.02173161875039 1.01575686702175 1.36567773683864 0.998185311690924 0.98769378330678 NA NA 1.08796856091383 1.18742257596773 1.53701711034321 1.06990359079029 1.14921828223022 NA 1.11130622870806 1.02787580596863 1.1594161317999 NA NA NA NA NA 1.20332846268899 NA 1.00699526173097 NA NA NA NA 0.779737179276943 NA 1.02202374257967 NA 1.02688267601396
"2020-06-07" "22" NA 1.08309564601367 1.00992259702874 1.3674420892086 1.02131786729746 0.979765771082632 NA NA 1.11299931133412 1.22544521760697 1.37786074623094 1.09328493093491 1.24618546054211 NA 1.24216463948383 1.0401852343631 1.17996913212013 NA NA NA NA NA 1.23673334608004 NA 0.998268063044977 NA NA NA NA 0.817268551303504 NA 1.1187414519033 NA 1.09680124958646
"2020-06-06" "23" NA 1.07442259820801 0.995798353245882 1.32616566141079 1.05806258448507 1.02536891061997 NA NA 1.11216412566148 1.27509461579679 1.32538445440231 1.04904253461334 1.23422867218443 NA 1.27159042507297 1.10775034790033 1.17457335664703 NA NA NA NA NA 1.28120707211637 NA 1.00968900832603 NA NA NA NA 0.886657866898172 NA 1.13699521262284 NA 1.08817916565496
"2020-06-05" "24" NA 0.980229975791159 0.991099413902022 1.3237964295738 1.10598422518255 1.01979741262652 NA NA 1.15856208491941 1.21377689319733 1.29634912833225 1.0736694269966 1.29326651424071 NA 1.30981490331804 1.14983142363128 1.14309743108057 NA NA NA NA NA 1.27971142012304 NA 1.01266288952591 NA NA NA NA 0.926618647769706 NA 1.16940994541774 NA 1.14198961314335
"2020-06-04" "25" NA 0.925491861805389 0.975012221425581 1.30902124450315 1.11671703420653 1.0387209616491 NA NA 1.17217425031322 1.23926862329233 1.21144683506065 1.20025724041618 1.33520145240635 NA 1.31156631301913 1.22937793068061 1.07521166584463 NA NA NA NA NA 1.27477794894179 NA 1.0183789995753 NA NA NA NA 0.954955769507046 NA 1.12551759447533 NA 1.19016529899069
"2020-06-03" "26" NA 0.943748034687786 0.980581031117909 1.36865764569367 1.14970466791856 1.02368776871041 NA NA 1.21101471690269 1.2997467456366 1.18264621070602 1.25279631900262 1.42990363171089 NA 1.32483946955338 1.36237163622423 0.996757043525879 NA NA NA NA NA 1.26351287187703 NA 1.01487987438219 NA NA NA NA 0.993263332410179 NA 1.14660433793358 NA 1.17606162686808
"2020-06-02" "27" NA 0.935047526257816 0.99127119154455 1.24604703107002 1.23809032028507 1.04963270746178 NA NA 1.25285962676761 1.25220391269023 1.16463739629952 1.22689873842498 1.53478176227821 NA 1.39157572415799 1.37549279694961 0.9217907475567 NA NA NA NA NA 1.24729872515328 NA 1.01659910704472 NA NA NA NA 0.995344161596492 NA 1.16749422557634 NA 1.13548588950102
"2020-06-01" "28" NA 0.90648255427646 1.0174729289562 1.34637811755151 1.29787463209727 1.08783248841625 NA NA 1.23404931030806 1.1858183010936 1.15350283028135 1.16110244067499 1.53012947538926 0.921666821672563 1.39855092418467 1.41675291647484 0.81669186530844 NA NA NA NA NA 1.20531284429921 NA 1.02808561184729 1.09280617475682 NA NA NA 1.00135393078781 NA 1.22553343586891 NA 1.12910174238541
"2020-05-31" "29" 1.2217954026928 0.939241705917776 1.04378836194895 1.18484352643255 1.37227807369122 1.08057203728279 NA NA 1.20123042181565 0.996138378970314 1.18906470467422 1.29910505069101 1.57847546007671 0.867987648863814 1.40677027271331 1.22529584716277 0.763984171012252 NA NA NA NA NA 1.08084792934775 NA 0.931583844147647 1.13154326480116 NA NA NA 1.02691834441198 NA 1.22910659285859 1.07141593518116 1.1021516445686
"2020-05-30" "30" 1.36872346547522 0.935137389720612 1.06974844605307 1.18301232343489 1.38272252599335 1.1335839165897 NA NA 1.11215483647527 0.957196586812859 1.22996952958561 1.30923365954747 1.45510451539463 0.86957800703671 1.24203804880224 1.2165157565389 0.74822873557109 NA NA NA NA NA 1.02319152739192 NA 0.908916747744534 1.1323282056531 NA NA NA 1.01408420260106 NA 1.15667493798652 1.09622132352577 1.09978037084709
"2020-05-29" "31" 1.47638987047222 0.986303649713882 1.05286665906768 1.23500978399476 1.36524792985295 1.16273508326802 NA NA 1.20404834547165 1.02483176325809 1.3172688813569 1.18242845394245 1.48625772060422 0.877748931517119 1.23194064902915 1.15029744281712 0.766658016224134 NA NA NA NA NA 0.989906668073696 NA 0.894483697075458 1.1791442815568 NA NA NA 1.04580612171273 NA 1.14732863156201 1.0952625748714 1.07775637852001
"2020-05-28" "32" 1.5723280930524 1.05649906052853 1.02176862083201 1.40089759303782 1.26000481611225 1.27596629582565 NA NA 1.25539819736471 1.13833503035949 1.23241531811419 1.10241641394262 1.4075344083651 0.822694138401489 1.25081961455717 1.14267384253619 0.786595227804072 NA NA NA NA NA 0.969234489291577 NA 0.889675360860571 1.19877629274875 NA NA NA 1.06190140996923 NA 1.12820150924013 1.09473006918904 0.950535144295942
"2020-05-27" "33" 1.64404167681133 1.21775766889918 1.02807921371849 1.40237347913037 1.21056380466809 1.32261136954288 NA NA 1.27328516072737 1.20211596025728 1.27108749863745 1.01956046711913 1.25402992622594 0.811089554871906 1.29165707953608 1.05899108306661 0.869725491395916 NA NA NA NA NA 0.973429953843497 NA 0.923483706148632 1.13025225838309 NA NA NA 1.1102396768526 NA 1.16627606807531 1.07540054102937 0.907678682428138
"2020-05-26" "34" 1.66065770915912 1.32510844374871 1.00781488204603 1.45907765259276 1.04118042121015 1.35637667984029 NA NA 1.22615557213833 1.15583643286994 1.24231251497514 1.00356395673577 1.11910464060998 0.850604491473072 1.2626620984037 0.90596207312958 0.959415772578956 NA NA NA NA NA 1.00269022851419 NA 0.917153006854161 1.12644424277441 NA NA NA 1.08311364744755 NA 1.17519706868727 1.04308235039397 0.889341081248987
