"data" "Aracatuba.covid" "Araraquara.covid" "Baixada_Santista.covid" "Barretos.covid" "Bauru.covid" "Campinas.covid" "Franca.covid" "Grande_Sao_Paulo.covid" "Marilia.covid" "Piracicaba.covid" "Presidente_Prudente.covid" "Registro.covid" "Ribeirao_Preto.covid" "Sao_Joao_da_Boa_Vista.covid" "Sao_Jose_do_Rio_Preto.covid" "Sorocaba.covid" "Taubate.covid" "Aracatuba.srag" "Araraquara.srag" "Baixada_Santista.srag" "Barretos.srag" "Bauru.srag" "Campinas.srag" "Franca.srag" "Grande_Sao_Paulo.srag" "Marilia.srag" "Piracicaba.srag" "Presidente_Prudente.srag" "Registro.srag" "Ribeirao_Preto.srag" "Sao_Joao_da_Boa_Vista.srag" "Sao_Jose_do_Rio_Preto.srag" "Sorocaba.srag" "Taubate.srag"
"2020-06-26" "1" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.14034388280969 NA NA NA NA NA NA NA NA NA
"2020-06-25" "2" NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.25651670693642 NA NA NA NA NA NA NA NA NA 1.14336436532446 NA NA NA NA NA NA 1.1035203753783 NA NA
"2020-06-24" "3" NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.26135801351697 NA NA NA NA NA NA NA NA NA 1.11509998860946 NA NA NA NA NA NA 1.07571759695117 NA NA
"2020-06-23" "4" NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.2193471815035 1.06768022109591 NA NA NA NA NA NA 1.18207198340527 NA 1.1104417151699 NA 1.03524264577081 NA 1.64456785355647 NA NA 1.04149098481936 NA NA
"2020-06-22" "5" NA NA NA NA NA NA NA NA NA 1.20180593808061 1.03071017742713 NA 0.989145016027524 NA 1.18884027653907 1.04353701521512 NA NA NA NA NA NA 1.15551059707493 NA 1.10773744409408 NA 1.03427528648224 NA 1.65844942961222 NA NA 1.01861890542878 NA 1.13042899240121
"2020-06-21" "6" NA NA NA NA NA NA NA NA NA 1.193334663857 0.983774184159927 NA 0.993060965205166 NA 1.15435041500823 0.995182519390271 NA NA NA NA NA NA 1.1203691510427 NA 1.06221631959432 NA 1.01329671476869 NA 1.61963615035532 NA NA 1.00099518205471 NA 1.1308240393067
"2020-06-20" "7" NA NA NA NA 0.784968684286883 1.13966084077037 NA NA NA 1.15857458964979 0.971512499844032 NA 1.0016555884593 NA 1.10277585204216 0.953803193629618 NA NA NA NA NA NA 1.0728651887739 NA 1.03093183062316 NA 1.00833896232347 NA 1.51504153493798 NA NA 0.953559539948994 NA 1.13379963463111
"2020-06-19" "8" NA NA NA NA 0.746073564498777 1.13547535572349 NA NA NA 1.16032128592071 0.978734211645628 NA 1.00074005999371 NA 1.09855611191636 0.940739550720299 NA NA NA NA NA NA 1.03801938742582 NA 0.979769359681724 NA 1.01576250807387 NA 1.29639226474375 NA NA 0.968664457919487 NA 1.12138139520138
"2020-06-18" "9" NA NA NA NA 0.706434525979516 1.11507161572969 NA NA NA 1.13257323184666 0.990032059694839 NA 1.02938835539167 NA 1.06954390628707 0.988239412176507 NA NA NA NA NA NA 1.0056519148919 NA 0.958880024699486 NA 0.997825203064583 NA 1.23386899156183 NA NA 0.971357014686355 NA 1.08563399687576
"2020-06-17" "10" NA NA NA NA 0.737521397625933 1.10986531087284 NA NA NA 1.08102208558522 1.0526171780112 NA 1.00339173905908 NA 1.11599533227762 1.02807087143721 NA NA NA NA NA NA 1.02487204097328 NA 0.980430634805515 NA 1.00521965373768 NA 1.23495978706587 NA NA 1.01448445582199 NA 1.08700198610552
"2020-06-16" "11" NA NA NA NA 0.78834193528854 1.09218732906792 NA NA NA 1.06508424358073 1.17363394986124 1.40264934935833 1.07779662532208 NA 1.11112115594557 1.02917614516729 NA NA NA NA NA NA 1.01750787214524 NA 0.977357608196113 NA 0.999222833837722 NA 1.22973882125346 NA NA 1.06847062420555 NA 1.03667042661215
"2020-06-15" "12" NA NA NA 1.00606377157213 0.782410695536047 1.08878655321418 NA NA NA 1.01234056796603 1.25174653883965 1.36072524902204 1.06833356567448 NA 1.10267764064817 1.03085708839668 NA NA NA NA NA NA 1.03010882308766 NA 0.983426209901489 NA 0.973595360424647 NA 1.22347495396604 NA NA 1.06195298157605 NA 0.980766674719625
"2020-06-14" "13" NA NA NA 1.03919512194252 0.79626510406847 1.07702914669444 NA NA NA 0.959510275775096 1.30922927776817 1.35131673422425 1.09095022296526 NA 1.10259716066009 1.01740017500797 NA NA NA NA NA NA 1.02460384574139 NA 0.952613224116036 NA 0.956873060095327 NA 1.20054817076229 NA NA 1.07482824568333 NA 0.982008612520868
"2020-06-13" "14" NA NA NA 1.03394114639982 0.851945005454562 1.08169165914858 NA NA 0.934179065666984 0.97398219707103 1.44918231633526 1.32979268819251 1.09591148183838 NA 1.08059729386189 1.00272723194586 NA NA NA NA NA NA 1.03791151488157 NA 0.951212458667851 NA 0.99096636654872 NA 1.2454642477431 NA NA 1.07849482964465 NA 0.995309242035813
"2020-06-12" "15" NA 1.17159212234146 NA 1.07344759284428 0.876833267751682 1.07619265862606 NA NA 0.97869303672912 0.989217467379849 1.5384617952153 1.34101635515275 1.14156628466268 NA 1.12052365281626 1.01944075987721 NA NA NA NA NA NA 1.05848833042646 NA 0.963004975842061 NA 0.992540288478706 NA 1.27062864541655 NA NA 1.12044715600306 NA 0.977247431363229
"2020-06-11" "16" NA 1.12400673020952 NA 1.1075095888955 0.980578234782802 1.04542341207274 NA NA 0.995101428631323 0.957049656229778 1.59554826134739 1.27537824129673 1.15407925267732 NA 1.11612352587095 0.998538484067595 NA NA NA NA NA NA 1.05251273359591 NA 0.961244616335629 NA 0.98691892762625 NA 1.32606242618658 NA NA 1.10698762890323 NA 1.00010694031378
