"estimate","lower","upper","onset_date","n.reported"
26,26,26,2020-05-11,26
30,30,32,2020-05-12,30
30,30,33,2020-05-13,30
19,18,21,2020-05-14,18
29,28,32,2020-05-15,28
17,16,20,2020-05-16,16
24,23,27,2020-05-17,23
19,18,22,2020-05-18,18
18,17,22,2020-05-19,17
35,34,39,2020-05-20,34
30,29,34,2020-05-21,29
25,23,28,2020-05-22,23
22,20,26,2020-05-23,20
28,26,32,2020-05-24,26
25,23,29,2020-05-25,23
25,23,30,2020-05-26,23
32,30,37,2020-05-27,30
21,18,25,2020-05-28,18
20,17,25,2020-05-29,17
27,24,32,2020-05-30,24
30,27,36,2020-05-31,26
54,50,61,2020-06-01,49
34,30,41,2020-06-02,29
37,32,43,2020-06-03,31
29,25,35,2020-06-04,23
33,28,40,2020-06-05,26
40,35,48,2020-06-06,32
29,24,37,2020-06-07,20
32,26,40,2020-06-08,21
36,29,45,2020-06-09,23
32,25,41,2020-06-10,18
31,23,41,2020-06-11,15
36,27,47,2020-06-12,16
33,23,46,2020-06-13,10
38,27,52,2020-06-14,12
42,30,58,2020-06-15,12
41,27,59,2020-06-16,8
40,25,61,2020-06-17,4
41,25,68,2020-06-18,3
40,23,71,2020-06-19,NA
