"dt_evoluca","n.casos"
2020-03-29,1
2020-03-30,1
2020-04-01,1
2020-04-02,1
2020-04-05,1
2020-04-07,1
2020-04-14,2
2020-04-15,1
2020-04-17,1
2020-04-20,3
2020-04-23,1
2020-04-24,2
2020-04-25,1
2020-04-27,2
2020-04-29,2
2020-05-02,2
2020-05-03,1
2020-05-05,1
2020-05-07,3
2020-05-09,2
2020-05-12,1
2020-05-13,1
2020-05-14,1
2020-05-16,1
2020-05-17,5
2020-05-18,1
2020-05-19,1
2020-05-20,3
2020-05-21,2
2020-05-22,3
2020-05-25,1
2020-05-26,1
2020-05-27,1
2020-05-29,2
2020-05-31,3
2020-06-02,1
2020-06-03,3
2020-06-04,3
2020-06-06,1
2020-06-07,2
2020-06-09,2
2020-06-10,2
2020-06-11,2
2020-06-12,3
2020-06-13,4
2020-06-14,2
2020-06-15,2
