"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-05-17,5
1,1,1,2020-05-18,1
1,1,1,2020-05-19,1
3,3,3,2020-05-20,3
2,2,2,2020-05-21,2
3,3,3,2020-05-22,3
0,0,0,2020-05-23,NA
0,0,0,2020-05-24,NA
1,1,1,2020-05-25,1
1,1,1,2020-05-26,1
2,2,2,2020-05-27,2
0,0,0,2020-05-28,NA
3,3,3,2020-05-29,3
0,0,0,2020-05-30,NA
3,3,3,2020-05-31,3
0,0,1,2020-06-01,NA
1,1,2,2020-06-02,1
3,3,4,2020-06-03,3
3,3,4,2020-06-04,3
0,0,1,2020-06-05,NA
1,1,2,2020-06-06,1
3,3,4,2020-06-07,3
1,1,3,2020-06-08,1
4,4,6,2020-06-09,4
4,4,6,2020-06-10,4
3,3,5,2020-06-11,3
4,4,7,2020-06-12,4
9,8,11,2020-06-13,8
6,5,8,2020-06-14,5
4,3,7,2020-06-15,3
2,1,6,2020-06-16,1
6,5,10,2020-06-17,5
8,6,12,2020-06-18,6
5,3,9,2020-06-19,3
5,3,10,2020-06-20,3
3,1,8,2020-06-21,1
7,4,11,2020-06-22,4
3,0,8,2020-06-23,NA
3,0,8,2020-06-24,NA
3,0,10,2020-06-25,NA
