"estimate","lower","upper","onset_date","n.reported"
18,18,18,2020-04-23,18
18,18,19,2020-04-24,18
16,16,18,2020-04-25,16
7,7,9,2020-04-26,7
20,20,22,2020-04-27,20
27,27,30,2020-04-28,27
26,25,29,2020-04-29,25
20,19,23,2020-04-30,19
35,34,39,2020-05-01,34
26,25,31,2020-05-02,25
19,17,23,2020-05-03,17
29,27,33,2020-05-04,27
27,25,31,2020-05-05,25
23,21,27,2020-05-06,21
20,18,25,2020-05-07,18
19,17,24,2020-05-08,17
23,20,28,2020-05-09,20
25,22,30,2020-05-10,22
25,21,30,2020-05-11,21
22,19,27,2020-05-12,18
19,16,25,2020-05-13,15
24,20,31,2020-05-14,19
33,29,40,2020-05-15,27
33,28,40,2020-05-16,26
28,23,35,2020-05-17,20
23,18,31,2020-05-18,15
30,24,38,2020-05-19,21
37,30,45,2020-05-20,26
27,20,35,2020-05-21,15
32,24,41,2020-05-22,18
27,19,37,2020-05-23,12
24,16,35,2020-05-24,7
37,28,50,2020-05-25,17
32,22,45,2020-05-26,10
30,19,44,2020-05-27,6
29,17,45,2020-05-28,4
27,14.9750000000002,44,2020-05-29,1
28,15,47,2020-05-30,1
28,14,48,2020-05-31,NA
28,13,49,2020-06-01,NA
