"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-03-31,2
2,2,3,2020-04-01,2
2,2,3,2020-04-02,2
3,3,5,2020-04-03,3
5,5,7,2020-04-04,5
4,4,6,2020-04-05,4
3,3,5,2020-04-06,3
5,5,7,2020-04-07,5
1,1,3,2020-04-08,1
3,3,5,2020-04-09,3
3,3,5,2020-04-10,3
2,2,5,2020-04-11,2
3,3,6,2020-04-12,3
0,0,3,2020-04-13,NA
2,2,5,2020-04-14,2
2,2,5,2020-04-15,2
3,3,6,2020-04-16,3
2,1,4,2020-04-17,1
9,8,12,2020-04-18,8
3,2,6,2020-04-19,2
6,5,9,2020-04-20,5
2,1,5,2020-04-21,1
2,1,6,2020-04-22,1
3,2,7,2020-04-23,2
5,3,9,2020-04-24,3
5,3,9,2020-04-25,3
4,2,9,2020-04-26,2
2,0,7,2020-04-27,NA
10,7,15,2020-04-28,7
4,1,9,2020-04-29,1
5,2,10,2020-04-30,2
3,0,9,2020-05-01,NA
4,1,10,2020-05-02,1
5,1,11,2020-05-03,1
4,0,11,2020-05-04,NA
5,1,12,2020-05-05,1
4,0,12,2020-05-06,NA
4,0,12,2020-05-07,NA
4,0,13,2020-05-08,NA
4,0,13,2020-05-09,NA
