"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-19,2
4,4,4,2020-05-20,4
2,2,2,2020-05-21,2
3,3,3,2020-05-22,3
0,0,0,2020-05-23,NA
3,3,3,2020-05-24,3
5,5,6,2020-05-25,5
4,4,5,2020-05-26,4
4,4,5,2020-05-27,4
1,1,2,2020-05-28,1
3,3,5,2020-05-29,3
2,2,4,2020-05-30,2
10,10,12,2020-05-31,10
2,2,5,2020-06-01,2
1,1,4,2020-06-02,1
9,8,11,2020-06-03,8
7,6,11,2020-06-04,6
3,2,7,2020-06-05,2
5,3,8,2020-06-06,3
5,3,9,2020-06-07,3
5,3,9,2020-06-08,3
5,3,10,2020-06-09,3
6,3,11,2020-06-10,3
7,4,13,2020-06-11,4
7,3,12,2020-06-12,3
6,2,12,2020-06-13,2
7,3,14,2020-06-14,3
7,4,15,2020-06-15,3
10,6,19,2020-06-16,5
8,4,17,2020-06-17,3
14,9,24,2020-06-18,8
7,3,16,2020-06-19,2
8,4,16,2020-06-20,3
5,1,13,2020-06-21,NA
6,2,14,2020-06-22,1
5,1,13,2020-06-23,NA
6,2,14,2020-06-24,1
6,2,15,2020-06-25,1
6,1,16,2020-06-26,NA
7,2,19,2020-06-27,1
