"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-23,NA
1,1,2,2020-05-24,2
1,1,2,2020-05-25,1
2,2,4,2020-05-26,1
2,2,4,2020-05-27,2
3,3,5,2020-05-28,2
2,2,4,2020-05-29,3
1,1,3,2020-05-30,2
0,0,2,2020-05-31,1
5,5,8,2020-06-01,NA
1,1,4,2020-06-02,5
4,4,7,2020-06-03,1
4,4,7,2020-06-04,4
5,5,8,2020-06-05,4
3,3,6,2020-06-06,5
2,2,5,2020-06-07,3
2,2,5,2020-06-08,2
3,3,6,2020-06-09,2
1,1,4,2020-06-10,3
3,3,6,2020-06-11,1
1,1,4,2020-06-12,3
3,2,6,2020-06-13,1
3,2,6,2020-06-14,2
2,1,5,2020-06-15,2
4,3,8,2020-06-16,1
7,6,12,2020-06-17,3
8,6,13,2020-06-18,6
4,2,8,2020-06-19,6
4,2,8,2020-06-20,2
2,0,6,2020-06-21,2
2,0,6,2020-06-22,NA
2,0,6,2020-06-23,NA
3,1,8,2020-06-24,NA
2,0,7,2020-06-25,1
2,0,8,2020-06-26,NA
3,0,8,2020-06-27,NA
3,0,9,2020-06-28,NA
3,0,9,2020-06-29,NA
3,0,10,2020-06-30,NA
3,0,10,2020-07-01,NA
