"dt_notific","n.notific"
2020-01-06,1
2020-01-08,1
2020-01-15,2
2020-01-20,1
2020-01-21,1
2020-01-24,1
2020-02-05,1
2020-02-06,1
2020-02-11,1
2020-02-14,1
2020-02-17,1
2020-02-18,1
2020-02-19,1
2020-02-20,5
2020-02-21,2
2020-02-24,1
2020-02-25,2
2020-03-03,1
2020-03-04,1
2020-03-06,1
2020-03-09,2
2020-03-10,1
2020-03-11,1
2020-03-12,5
2020-03-13,5
2020-03-14,2
2020-03-15,3
2020-03-16,8
2020-03-17,3
2020-03-18,6
2020-03-19,6
2020-03-20,7
2020-03-21,1
2020-03-22,1
2020-03-23,3
2020-03-24,7
2020-03-25,6
2020-03-26,1
2020-03-27,2
2020-03-28,1
2020-03-29,1
2020-03-30,6
2020-03-31,2
2020-04-01,2
2020-04-02,1
2020-04-03,5
2020-04-05,1
2020-04-06,8
2020-04-07,2
2020-04-08,7
2020-04-09,1
2020-04-13,5
2020-04-14,4
2020-04-15,3
2020-04-17,2
2020-04-19,1
2020-04-20,1
2020-04-21,3
2020-04-22,2
2020-04-23,2
2020-04-24,2
2020-04-25,1
2020-04-26,2
2020-04-27,10
2020-04-28,1
2020-04-29,3
2020-04-30,5
2020-05-01,1
2020-05-04,2
2020-05-05,2
2020-05-06,1
2020-05-07,5
2020-05-08,1
2020-05-09,2
2020-05-11,13
2020-05-12,3
2020-05-13,4
2020-05-14,6
2020-05-15,1
2020-05-16,2
2020-05-17,2
2020-05-18,5
2020-05-19,4
2020-05-20,3
2020-05-21,1
2020-05-22,8
2020-05-23,2
2020-05-24,2
2020-05-25,1
2020-05-26,7
2020-05-27,2
2020-05-29,11
2020-05-30,2
2020-05-31,1
2020-06-01,4
2020-06-02,4
2020-06-03,8
2020-06-04,6
2020-06-05,7
2020-06-06,2
2020-06-08,9
2020-06-09,3
2020-06-10,6
2020-06-11,5
2020-06-12,5
2020-06-13,3
2020-06-14,3
2020-06-15,4
2020-06-16,9
2020-06-17,1
2020-06-18,5
2020-06-19,9
2020-06-20,5
2020-06-21,2
2020-06-22,16
2020-06-23,6
2020-06-24,12
2020-06-25,8
2020-06-26,7
2020-06-27,5
2020-06-29,11
2020-06-30,4
2020-07-01,9
2020-07-02,7
2020-07-03,13
2020-07-04,7
2020-07-05,1
2020-07-06,13
2020-07-07,12
2020-07-08,12
2020-07-09,9
2020-07-10,9
2020-07-11,3
2020-07-12,6
2020-07-13,11
2020-07-14,13
2020-07-15,10
2020-07-16,13
2020-07-17,8
2020-07-18,14
2020-07-19,5
2020-07-20,9
2020-07-21,18
2020-07-22,17
2020-07-23,6
2020-07-24,10
2020-07-25,10
2020-07-26,5
2020-07-27,14
2020-07-28,11
2020-07-29,11
2020-07-30,7
2020-07-31,13
2020-08-01,8
2020-08-02,4
2020-08-03,20
2020-08-04,12
2020-08-05,14
2020-08-06,3
2020-08-07,24
2020-08-08,13
2020-08-09,8
2020-08-10,14
2020-08-11,6
2020-08-12,17
2020-08-13,6
2020-08-14,12
2020-08-15,7
2020-08-16,3
2020-08-17,17
2020-08-18,11
2020-08-19,15
2020-08-20,10
2020-08-21,18
2020-08-22,1
2020-08-23,6
2020-08-24,13
2020-08-25,3
