"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-05-13,3
1,1,1,2020-05-14,1
3,3,3,2020-05-15,3
0,0,1,2020-05-16,NA
0,0,1,2020-05-17,NA
0,0,1,2020-05-18,NA
2,2,3.02499999999964,2020-05-19,2
2,2,4,2020-05-20,2
2,2,4,2020-05-21,2
2,2,4,2020-05-22,2
0,0,2,2020-05-23,NA
2,2,4,2020-05-24,2
1,1,3,2020-05-25,1
1,1,3,2020-05-26,1
2,2,4,2020-05-27,2
2,2,5,2020-05-28,2
3,3,6,2020-05-29,3
2,2,5,2020-05-30,2
2,1,4,2020-05-31,1
1,0,3.02499999999964,2020-06-01,NA
5,4,8,2020-06-02,4
2,1,6,2020-06-03,1
5,4,9,2020-06-04,4
4,3,9,2020-06-05,3
5,4,10,2020-06-06,4
4,3,9,2020-06-07,3
2,1,6,2020-06-08,1
2,0,5,2020-06-09,NA
4,2,8,2020-06-10,2
3,1,7,2020-06-11,1
3,1,7,2020-06-12,1
2,0,6,2020-06-13,NA
2,0,6,2020-06-14,NA
2,0,6,2020-06-15,NA
2,0,6,2020-06-16,NA
2,0,7,2020-06-17,NA
2,0,8,2020-06-18,NA
2,0,8,2020-06-19,NA
2,0,9,2020-06-20,NA
2,0,9,2020-06-21,NA
