"data","dt_sin_pri","sg_uf","n"
"8",2020-04-03,"RO",5
"8",2020-04-03,"RR",1
"8",2020-04-03,"RS",83
"8",2020-04-03,"SC",43
"8",2020-04-03,"SE",5
"8",2020-04-03,"SP",928
"8",2020-04-03,"TO",2
"8",2020-04-04,"",1
"8",2020-04-04,"AC",3
"8",2020-04-04,"AL",8
"8",2020-04-04,"AM",125
"8",2020-04-04,"AP",2
"8",2020-04-04,"BA",50
"8",2020-04-04,"CE",94
"8",2020-04-04,"DF",19
"8",2020-04-04,"ES",25
"8",2020-04-04,"GO",29
"8",2020-04-04,"MA",35
"8",2020-04-04,"MG",152
"8",2020-04-04,"MS",31
"8",2020-04-04,"MT",17
"8",2020-04-04,"PA",42
"8",2020-04-04,"PB",18
"8",2020-04-04,"PE",130
"8",2020-04-04,"PI",19
"8",2020-04-04,"PR",116
"8",2020-04-04,"RJ",339
"8",2020-04-04,"RN",14
"8",2020-04-04,"RO",9
"8",2020-04-04,"RS",79
"8",2020-04-04,"SC",29
"8",2020-04-04,"SE",5
"8",2020-04-04,"SP",906
"8",2020-04-05,"",1
"8",2020-04-05,"AC",4
"8",2020-04-05,"AL",14
"8",2020-04-05,"AM",128
"8",2020-04-05,"AP",1
"8",2020-04-05,"BA",47
"8",2020-04-05,"CE",96
"8",2020-04-05,"DF",20
"8",2020-04-05,"ES",19
"8",2020-04-05,"GO",20
"8",2020-04-05,"MA",36
"8",2020-04-05,"MG",148
"8",2020-04-05,"MS",24
"8",2020-04-05,"MT",21
"8",2020-04-05,"PA",66
"8",2020-04-05,"PB",26
"8",2020-04-05,"PE",128
"8",2020-04-05,"PI",24
"8",2020-04-05,"PR",124
"8",2020-04-05,"RJ",349
"8",2020-04-05,"RN",8
"8",2020-04-05,"RO",6
"8",2020-04-05,"RR",5
"8",2020-04-05,"RS",85
"8",2020-04-05,"SC",42
"8",2020-04-05,"SE",8
"8",2020-04-05,"SP",856
"8",2020-04-05,"TO",3
"8",2020-04-06,"",1
"8",2020-04-06,"AC",1
"8",2020-04-06,"AL",11
"8",2020-04-06,"AM",155
"8",2020-04-06,"AP",2
"8",2020-04-06,"BA",37
"8",2020-04-06,"CE",116
"8",2020-04-06,"DF",19
"8",2020-04-06,"ES",16
"8",2020-04-06,"GO",27
"8",2020-04-06,"MA",42
"8",2020-04-06,"MG",145
"8",2020-04-06,"MS",25
"8",2020-04-06,"MT",27
"8",2020-04-06,"PA",72
"8",2020-04-06,"PB",24
"8",2020-04-06,"PE",170
"8",2020-04-06,"PI",23
"8",2020-04-06,"PR",118
"8",2020-04-06,"RJ",369
"8",2020-04-06,"RN",14
"8",2020-04-06,"RO",1
"8",2020-04-06,"RR",1
"8",2020-04-06,"RS",78
"8",2020-04-06,"SC",37
"8",2020-04-06,"SE",6
"8",2020-04-06,"SP",940
"8",2020-04-06,"TO",3
"8",2020-04-07,"",2
"8",2020-04-07,"AC",4
"8",2020-04-07,"AL",11
"8",2020-04-07,"AM",127
"8",2020-04-07,"AP",1
"8",2020-04-07,"BA",47
"8",2020-04-07,"CE",117
"8",2020-04-07,"DF",24
"8",2020-04-07,"ES",21
"8",2020-04-07,"GO",27
"8",2020-04-07,"MA",52
"8",2020-04-07,"MG",143
"8",2020-04-07,"MS",16
"8",2020-04-07,"MT",21
"8",2020-04-07,"PA",67
"8",2020-04-07,"PB",26
"8",2020-04-07,"PE",138
"8",2020-04-07,"PI",15
"8",2020-04-07,"PR",91
"8",2020-04-07,"RJ",401
"8",2020-04-07,"RN",12
"8",2020-04-07,"RO",5
"8",2020-04-07,"RR",1
"8",2020-04-07,"RS",61
"8",2020-04-07,"SC",43
"8",2020-04-07,"SE",4
"8",2020-04-07,"SP",844
"8",2020-04-07,"TO",3
"8",2020-04-08,"",1
"8",2020-04-08,"AC",3
"8",2020-04-08,"AL",13
"8",2020-04-08,"AM",153
"8",2020-04-08,"BA",45
"8",2020-04-08,"CE",115
"8",2020-04-08,"DF",24
"8",2020-04-08,"ES",14
"8",2020-04-08,"GO",24
"8",2020-04-08,"MA",40
"8",2020-04-08,"MG",143
"8",2020-04-08,"MS",22
"8",2020-04-08,"MT",24
"8",2020-04-08,"PA",100
"8",2020-04-08,"PB",18
"8",2020-04-08,"PE",147
"8",2020-04-08,"PI",17
"8",2020-04-08,"PR",90
"8",2020-04-08,"RJ",402
"8",2020-04-08,"RN",14
"8",2020-04-08,"RO",2
"8",2020-04-08,"RS",73
"8",2020-04-08,"SC",43
"8",2020-04-08,"SE",7
"8",2020-04-08,"SP",909
"8",2020-04-08,"TO",4
"8",2020-04-09,"AC",6
"8",2020-04-09,"AL",18
"8",2020-04-09,"AM",161
"8",2020-04-09,"AP",2
"8",2020-04-09,"BA",44
"8",2020-04-09,"CE",138
"8",2020-04-09,"DF",23
"8",2020-04-09,"ES",17
"8",2020-04-09,"GO",31
"8",2020-04-09,"MA",48
"8",2020-04-09,"MG",144
"8",2020-04-09,"MS",23
"8",2020-04-09,"MT",15
"8",2020-04-09,"PA",91
"8",2020-04-09,"PB",24
"8",2020-04-09,"PE",154
"8",2020-04-09,"PI",22
"8",2020-04-09,"PR",91
"8",2020-04-09,"RJ",440
"8",2020-04-09,"RN",17
"8",2020-04-09,"RO",12
"8",2020-04-09,"RR",2
"8",2020-04-09,"RS",89
"8",2020-04-09,"SC",50
"8",2020-04-09,"SE",9
"8",2020-04-09,"SP",897
"8",2020-04-09,"TO",2
"8",2020-04-10,"AC",4
"8",2020-04-10,"AL",18
"8",2020-04-10,"AM",269
"8",2020-04-10,"AP",4
"8",2020-04-10,"BA",87
"8",2020-04-10,"CE",200
"8",2020-04-10,"DF",35
"8",2020-04-10,"ES",25
"8",2020-04-10,"GO",35
"8",2020-04-10,"MA",82
"8",2020-04-10,"MG",173
"8",2020-04-10,"MS",24
"8",2020-04-10,"MT",27
"8",2020-04-10,"PA",188
"8",2020-04-10,"PB",31
"8",2020-04-10,"PE",212
"8",2020-04-10,"PI",29
"8",2020-04-10,"PR",100
"8",2020-04-10,"RJ",601
"8",2020-04-10,"RN",20
"8",2020-04-10,"RO",8
"8",2020-04-10,"RR",2
"8",2020-04-10,"RS",86
"8",2020-04-10,"SC",58
"8",2020-04-10,"SE",7
"8",2020-04-10,"SP",1211
"8",2020-04-10,"TO",1
"8",2020-04-11,"AC",3
"8",2020-04-11,"AL",19
"8",2020-04-11,"AM",154
"8",2020-04-11,"AP",1
"8",2020-04-11,"BA",54
"8",2020-04-11,"CE",145
"8",2020-04-11,"DF",13
"8",2020-04-11,"ES",18
"8",2020-04-11,"GO",22
"8",2020-04-11,"MA",44
"8",2020-04-11,"MG",116
"8",2020-04-11,"MS",20
"8",2020-04-11,"MT",18
"8",2020-04-11,"PA",114
"8",2020-04-11,"PB",18
"8",2020-04-11,"PE",160
"8",2020-04-11,"PI",22
"8",2020-04-11,"PR",79
"8",2020-04-11,"RJ",449
"8",2020-04-11,"RN",14
"8",2020-04-11,"RO",7
"8",2020-04-11,"RR",1
"8",2020-04-11,"RS",66
"8",2020-04-11,"SC",34
"8",2020-04-11,"SE",8
"8",2020-04-11,"SP",874
"8",2020-04-11,"TO",4
"8",2020-04-12,"AC",6
"8",2020-04-12,"AL",14
"8",2020-04-12,"AM",186
"8",2020-04-12,"AP",2
"8",2020-04-12,"BA",52
"8",2020-04-12,"CE",168
"8",2020-04-12,"DF",20
"8",2020-04-12,"ES",19
"8",2020-04-12,"GO",38
"8",2020-04-12,"MA",58
"8",2020-04-12,"MG",160
"8",2020-04-12,"MS",17
"8",2020-04-12,"MT",19
"8",2020-04-12,"PA",145
"8",2020-04-12,"PB",28
"8",2020-04-12,"PE",177
"8",2020-04-12,"PI",22
"8",2020-04-12,"PR",112
"8",2020-04-12,"RJ",530
"8",2020-04-12,"RN",13
"8",2020-04-12,"RO",9
"8",2020-04-12,"RR",1
"8",2020-04-12,"RS",80
"8",2020-04-12,"SC",39
"8",2020-04-12,"SE",5
"8",2020-04-12,"SP",980
"8",2020-04-13,"AC",4
"8",2020-04-13,"AL",21
"8",2020-04-13,"AM",186
"8",2020-04-13,"BA",53
"8",2020-04-13,"CE",201
"8",2020-04-13,"DF",31
"8",2020-04-13,"ES",19
"8",2020-04-13,"GO",37
"8",2020-04-13,"MA",57
"8",2020-04-13,"MG",143
"8",2020-04-13,"MS",20
"8",2020-04-13,"MT",14
"8",2020-04-13,"PA",161
"8",2020-04-13,"PB",34
"8",2020-04-13,"PE",201
"8",2020-04-13,"PI",26
"8",2020-04-13,"PR",111
"8",2020-04-13,"RJ",574
"8",2020-04-13,"RN",17
"8",2020-04-13,"RO",13
"8",2020-04-13,"RR",3
"8",2020-04-13,"RS",78
"8",2020-04-13,"SC",59
"8",2020-04-13,"SE",4
"8",2020-04-13,"SP",1073
"8",2020-04-13,"TO",2
"8",2020-04-14,"AC",1
"8",2020-04-14,"AL",25
"8",2020-04-14,"AM",193
"8",2020-04-14,"AP",3
"8",2020-04-14,"BA",57
"8",2020-04-14,"CE",156
"8",2020-04-14,"DF",24
"8",2020-04-14,"ES",19
"8",2020-04-14,"GO",20
"8",2020-04-14,"MA",58
"8",2020-04-14,"MG",156
"8",2020-04-14,"MS",23
"8",2020-04-14,"MT",18
"8",2020-04-14,"PA",160
"8",2020-04-14,"PB",24
"8",2020-04-14,"PE",227
"8",2020-04-14,"PI",28
"8",2020-04-14,"PR",92
"8",2020-04-14,"RJ",603
"8",2020-04-14,"RN",16
"8",2020-04-14,"RO",12
"8",2020-04-14,"RS",85
"8",2020-04-14,"SC",39
"8",2020-04-14,"SE",3
"8",2020-04-14,"SP",1049
"8",2020-04-14,"TO",3
"8",2020-04-15,"",1
"8",2020-04-15,"AC",6
"8",2020-04-15,"AL",30
"8",2020-04-15,"AM",245
"8",2020-04-15,"AP",3
"8",2020-04-15,"BA",78
"8",2020-04-15,"CE",203
"8",2020-04-15,"DF",26
"8",2020-04-15,"ES",25
"8",2020-04-15,"GO",30
"8",2020-04-15,"MA",61
"8",2020-04-15,"MG",162
"8",2020-04-15,"MS",27
"8",2020-04-15,"MT",17
"8",2020-04-15,"PA",210
"8",2020-04-15,"PB",24
"8",2020-04-15,"PE",227
"8",2020-04-15,"PI",26
"8",2020-04-15,"PR",123
"8",2020-04-15,"RJ",653
"8",2020-04-15,"RN",16
"8",2020-04-15,"RO",4
"8",2020-04-15,"RR",1
"8",2020-04-15,"RS",97
"8",2020-04-15,"SC",46
"8",2020-04-15,"SE",6
"8",2020-04-15,"SP",1222
"8",2020-04-15,"TO",3
"8",2020-04-16,"AC",6
"8",2020-04-16,"AL",24
"8",2020-04-16,"AM",202
"8",2020-04-16,"AP",6
"8",2020-04-16,"BA",70
"8",2020-04-16,"CE",199
"8",2020-04-16,"DF",24
"8",2020-04-16,"ES",17
"8",2020-04-16,"GO",19
"8",2020-04-16,"MA",49
"8",2020-04-16,"MG",134
"8",2020-04-16,"MS",17
"8",2020-04-16,"MT",21
"8",2020-04-16,"PA",187
"8",2020-04-16,"PB",45
"8",2020-04-16,"PE",237
"8",2020-04-16,"PI",27
"8",2020-04-16,"PR",97
"8",2020-04-16,"RJ",585
"8",2020-04-16,"RN",12
"8",2020-04-16,"RO",8
"8",2020-04-16,"RR",2
"8",2020-04-16,"RS",79
"8",2020-04-16,"SC",35
"8",2020-04-16,"SE",9
"8",2020-04-16,"SP",1061
"8",2020-04-17,"AC",3
"8",2020-04-17,"AL",35
"8",2020-04-17,"AM",194
"8",2020-04-17,"AP",6
"8",2020-04-17,"BA",92
"8",2020-04-17,"CE",206
"8",2020-04-17,"DF",23
"8",2020-04-17,"ES",22
"8",2020-04-17,"GO",29
"8",2020-04-17,"MA",71
"8",2020-04-17,"MG",133
"8",2020-04-17,"MS",17
"8",2020-04-17,"MT",16
"8",2020-04-17,"PA",205
"8",2020-04-17,"PB",37
"8",2020-04-17,"PE",227
"8",2020-04-17,"PI",25
"8",2020-04-17,"PR",102
"8",2020-04-17,"RJ",611
"8",2020-04-17,"RN",16
"8",2020-04-17,"RO",13
"8",2020-04-17,"RR",4
"8",2020-04-17,"RS",97
"8",2020-04-17,"SC",49
"8",2020-04-17,"SE",8
"8",2020-04-17,"SP",1189
"8",2020-04-17,"TO",3
"8",2020-04-18,"",1
"8",2020-04-18,"AC",2
"8",2020-04-18,"AL",29
"8",2020-04-18,"AM",189
"8",2020-04-18,"AP",3
"8",2020-04-18,"BA",91
"8",2020-04-18,"CE",236
"8",2020-04-18,"DF",22
"8",2020-04-18,"ES",24
"8",2020-04-18,"GO",27
"8",2020-04-18,"MA",70
"8",2020-04-18,"MG",139
"8",2020-04-18,"MS",19
"8",2020-04-18,"MT",20
"8",2020-04-18,"PA",251
"8",2020-04-18,"PB",33
"8",2020-04-18,"PE",242
"8",2020-04-18,"PI",38
"8",2020-04-18,"PR",125
"8",2020-04-18,"RJ",656
"8",2020-04-18,"RN",14
"8",2020-04-18,"RO",6
"8",2020-04-18,"RR",2
"8",2020-04-18,"RS",91
"8",2020-04-18,"SC",42
"8",2020-04-18,"SE",8
"8",2020-04-18,"SP",1242
"8",2020-04-18,"TO",5
"8",2020-04-19,"",1
"8",2020-04-19,"AL",29
"8",2020-04-19,"AM",197
"8",2020-04-19,"AP",11
"8",2020-04-19,"BA",64
"8",2020-04-19,"CE",247
"8",2020-04-19,"DF",31
"8",2020-04-19,"ES",24
"8",2020-04-19,"GO",24
"8",2020-04-19,"MA",63
"8",2020-04-19,"MG",149
"8",2020-04-19,"MS",19
"8",2020-04-19,"MT",21
"8",2020-04-19,"PA",223
"8",2020-04-19,"PB",39
"8",2020-04-19,"PE",219
"8",2020-04-19,"PI",24
"8",2020-04-19,"PR",99
"8",2020-04-19,"RJ",588
"8",2020-04-19,"RN",19
"8",2020-04-19,"RO",11
"8",2020-04-19,"RR",4
"8",2020-04-19,"RS",73
"8",2020-04-19,"SC",45
"8",2020-04-19,"SE",6
"8",2020-04-19,"SP",1155
"8",2020-04-19,"TO",6
"8",2020-04-20,"",1
"8",2020-04-20,"AC",6
"8",2020-04-20,"AL",61
"8",2020-04-20,"AM",388
"8",2020-04-20,"AP",7
"8",2020-04-20,"BA",69
"8",2020-04-20,"CE",391
"8",2020-04-20,"DF",31
"8",2020-04-20,"ES",32
"8",2020-04-20,"GO",53
"8",2020-04-20,"MA",121
"8",2020-04-20,"MG",221
"8",2020-04-20,"MS",31
"8",2020-04-20,"MT",27
"8",2020-04-20,"PA",414
"8",2020-04-20,"PB",58
"8",2020-04-20,"PE",334
"8",2020-04-20,"PI",36
"8",2020-04-20,"PR",139
"8",2020-04-20,"RJ",989
"8",2020-04-20,"RN",24
"8",2020-04-20,"RO",8
"8",2020-04-20,"RR",5
"8",2020-04-20,"RS",151
"8",2020-04-20,"SC",53
"8",2020-04-20,"SE",12
"8",2020-04-20,"SP",1729
"8",2020-04-20,"TO",9
"8",2020-04-21,"AC",3
"8",2020-04-21,"AL",26
"8",2020-04-21,"AM",184
"8",2020-04-21,"AP",5
"8",2020-04-21,"BA",65
"8",2020-04-21,"CE",249
"8",2020-04-21,"DF",26
"8",2020-04-21,"ES",27
"8",2020-04-21,"GO",31
"8",2020-04-21,"MA",40
"8",2020-04-21,"MG",136
"8",2020-04-21,"MS",17
"8",2020-04-21,"MT",17
"8",2020-04-21,"PA",200
"8",2020-04-21,"PB",44
"8",2020-04-21,"PE",233
"8",2020-04-21,"PI",34
"8",2020-04-21,"PR",101
"8",2020-04-21,"RJ",612
"8",2020-04-21,"RN",26
"8",2020-04-21,"RO",7
"8",2020-04-21,"RR",5
"8",2020-04-21,"RS",78
"8",2020-04-21,"SC",33
"8",2020-04-21,"SE",3
"8",2020-04-21,"SP",1119
"8",2020-04-21,"TO",7
"8",2020-04-22,"",1
"8",2020-04-22,"AC",2
"8",2020-04-22,"AL",36
"8",2020-04-22,"AM",192
"8",2020-04-22,"AP",5
"8",2020-04-22,"BA",56
"8",2020-04-22,"CE",253
"8",2020-04-22,"DF",23
"8",2020-04-22,"ES",20
"8",2020-04-22,"GO",36
"8",2020-04-22,"MA",53
"8",2020-04-22,"MG",165
"8",2020-04-22,"MS",17
"8",2020-04-22,"MT",12
"8",2020-04-22,"PA",215
"8",2020-04-22,"PB",46
"8",2020-04-22,"PE",215
"8",2020-04-22,"PI",34
"8",2020-04-22,"PR",105
"8",2020-04-22,"RJ",694
"8",2020-04-22,"RN",18
"8",2020-04-22,"RO",6
"8",2020-04-22,"RR",6
"8",2020-04-22,"RS",114
"8",2020-04-22,"SC",48
"8",2020-04-22,"SE",5
"8",2020-04-22,"SP",1265
"8",2020-04-22,"TO",21
"8",2020-04-23,"AC",2
"8",2020-04-23,"AL",34
"8",2020-04-23,"AM",200
"8",2020-04-23,"AP",9
"8",2020-04-23,"BA",74
"8",2020-04-23,"CE",282
"8",2020-04-23,"DF",31
"8",2020-04-23,"ES",27
"8",2020-04-23,"GO",36
"8",2020-04-23,"MA",46
"8",2020-04-23,"MG",162
"8",2020-04-23,"MS",28
"8",2020-04-23,"MT",19
"8",2020-04-23,"PA",231
"8",2020-04-23,"PB",56
"8",2020-04-23,"PE",264
"8",2020-04-23,"PI",44
"8",2020-04-23,"PR",127
"8",2020-04-23,"RJ",674
"8",2020-04-23,"RN",21
"8",2020-04-23,"RO",8
"8",2020-04-23,"RR",2
"8",2020-04-23,"RS",109
"8",2020-04-23,"SC",43
"8",2020-04-23,"SE",8
"8",2020-04-23,"SP",1263
"8",2020-04-23,"TO",8
"8",2020-04-24,"AC",9
"8",2020-04-24,"AL",42
"8",2020-04-24,"AM",199
"8",2020-04-24,"AP",9
"8",2020-04-24,"BA",88
"8",2020-04-24,"CE",313
"8",2020-04-24,"DF",23
"8",2020-04-24,"ES",39
"8",2020-04-24,"GO",23
"8",2020-04-24,"MA",75
"8",2020-04-24,"MG",156
"8",2020-04-24,"MS",29
"8",2020-04-24,"MT",20
"8",2020-04-24,"PA",256
"8",2020-04-24,"PB",60
"8",2020-04-24,"PE",277
"8",2020-04-24,"PI",39
"8",2020-04-24,"PR",96
"8",2020-04-24,"RJ",670
"8",2020-04-24,"RN",22
"8",2020-04-24,"RO",17
"8",2020-04-24,"RR",2
"8",2020-04-24,"RS",108
"8",2020-04-24,"SC",52
"8",2020-04-24,"SE",16
"8",2020-04-24,"SP",1331
"8",2020-04-24,"TO",12
"8",2020-04-25,"AC",6
"8",2020-04-25,"AL",52
"8",2020-04-25,"AM",215
"8",2020-04-25,"AP",14
"8",2020-04-25,"BA",69
"8",2020-04-25,"CE",368
"8",2020-04-25,"DF",25
"8",2020-04-25,"ES",29
"8",2020-04-25,"GO",28
"8",2020-04-25,"MA",74
"8",2020-04-25,"MG",165
"8",2020-04-25,"MS",20
"8",2020-04-25,"MT",29
"8",2020-04-25,"PA",292
"8",2020-04-25,"PB",61
"8",2020-04-25,"PE",294
"8",2020-04-25,"PI",41
"8",2020-04-25,"PR",143
"8",2020-04-25,"RJ",736
"8",2020-04-25,"RN",20
"8",2020-04-25,"RO",5
"8",2020-04-25,"RR",4
"8",2020-04-25,"RS",113
"8",2020-04-25,"SC",40
"8",2020-04-25,"SE",11
"8",2020-04-25,"SP",1385
"8",2020-04-25,"TO",10
"8",2020-04-26,"AC",5
"8",2020-04-26,"AL",46
"8",2020-04-26,"AM",189
"8",2020-04-26,"AP",10
"8",2020-04-26,"BA",74
"8",2020-04-26,"CE",307
"8",2020-04-26,"DF",17
"8",2020-04-26,"ES",30
"8",2020-04-26,"GO",42
"8",2020-04-26,"MA",56
"8",2020-04-26,"MG",147
"8",2020-04-26,"MS",22
"8",2020-04-26,"MT",24
"8",2020-04-26,"PA",289
"8",2020-04-26,"PB",53
"8",2020-04-26,"PE",270
"8",2020-04-26,"PI",53
"8",2020-04-26,"PR",109
"8",2020-04-26,"RJ",709
"8",2020-04-26,"RN",32
"8",2020-04-26,"RO",20
"8",2020-04-26,"RR",2
"8",2020-04-26,"RS",98
"8",2020-04-26,"SC",47
"8",2020-04-26,"SE",12
"8",2020-04-26,"SP",1193
"8",2020-04-26,"TO",8
"8",2020-04-27,"",1
"8",2020-04-27,"AC",2
"8",2020-04-27,"AL",28
"8",2020-04-27,"AM",209
"8",2020-04-27,"AP",7
"8",2020-04-27,"BA",90
"8",2020-04-27,"CE",347
"8",2020-04-27,"DF",30
"8",2020-04-27,"ES",25
"8",2020-04-27,"GO",38
"8",2020-04-27,"MA",66
"8",2020-04-27,"MG",170
"8",2020-04-27,"MS",29
"8",2020-04-27,"MT",25
"8",2020-04-27,"PA",224
"8",2020-04-27,"PB",39
"8",2020-04-27,"PE",277
"8",2020-04-27,"PI",44
"8",2020-04-27,"PR",127
"8",2020-04-27,"RJ",699
"8",2020-04-27,"RN",35
"8",2020-04-27,"RO",7
"8",2020-04-27,"RR",6
"8",2020-04-27,"RS",119
"8",2020-04-27,"SC",38
"8",2020-04-27,"SE",20
"8",2020-04-27,"SP",1394
"8",2020-04-27,"TO",7
"8",2020-04-28,"AC",7
"8",2020-04-28,"AL",51
"8",2020-04-28,"AM",214
"8",2020-04-28,"AP",6
"8",2020-04-28,"BA",88
"8",2020-04-28,"CE",380
"8",2020-04-28,"DF",29
"8",2020-04-28,"ES",42
"8",2020-04-28,"GO",43
"8",2020-04-28,"MA",63
"8",2020-04-28,"MG",171
"8",2020-04-28,"MS",23
"8",2020-04-28,"MT",25
"8",2020-04-28,"PA",309
"8",2020-04-28,"PB",56
"8",2020-04-28,"PE",315
"8",2020-04-28,"PI",35
"8",2020-04-28,"PR",123
"8",2020-04-28,"RJ",739
"8",2020-04-28,"RN",24
"8",2020-04-28,"RO",9
"8",2020-04-28,"RR",5
"8",2020-04-28,"RS",97
"8",2020-04-28,"SC",44
"8",2020-04-28,"SE",13
"8",2020-04-28,"SP",1274
"8",2020-04-28,"TO",16
"8",2020-04-29,"AL",37
"8",2020-04-29,"AM",139
"8",2020-04-29,"AP",10
"8",2020-04-29,"BA",65
"8",2020-04-29,"CE",336
"8",2020-04-29,"DF",28
"8",2020-04-29,"ES",22
"8",2020-04-29,"GO",27
"8",2020-04-29,"MA",52
"8",2020-04-29,"MG",160
"8",2020-04-29,"MS",18
"8",2020-04-29,"MT",28
"8",2020-04-29,"PA",253
"8",2020-04-29,"PB",39
"8",2020-04-29,"PE",262
"8",2020-04-29,"PI",37
"8",2020-04-29,"PR",90
"8",2020-04-29,"RJ",570
"8",2020-04-29,"RN",29
"8",2020-04-29,"RO",3
"8",2020-04-29,"RR",2
"8",2020-04-29,"RS",76
"8",2020-04-29,"SC",44
"8",2020-04-29,"SE",15
"8",2020-04-29,"SP",1060
"8",2020-04-29,"TO",16
"8",2020-04-30,"AC",12
"8",2020-04-30,"AL",52
"8",2020-04-30,"AM",209
"8",2020-04-30,"AP",12
"8",2020-04-30,"BA",95
"8",2020-04-30,"CE",442
"8",2020-04-30,"DF",44
"8",2020-04-30,"ES",35
"8",2020-04-30,"GO",33
"8",2020-04-30,"MA",76
"8",2020-04-30,"MG",173
"8",2020-04-30,"MS",18
"8",2020-04-30,"MT",37
"8",2020-04-30,"PA",308
"8",2020-04-30,"PB",63
"8",2020-04-30,"PE",290
"8",2020-04-30,"PI",51
"8",2020-04-30,"PR",116
"8",2020-04-30,"RJ",772
"8",2020-04-30,"RN",37
"8",2020-04-30,"RO",4
"8",2020-04-30,"RR",5
"8",2020-04-30,"RS",104
"8",2020-04-30,"SC",48
"8",2020-04-30,"SE",16
"8",2020-04-30,"SP",1404
"8",2020-04-30,"TO",21
"8",2020-05-01,"",1
"8",2020-05-01,"AC",15
"8",2020-05-01,"AL",108
"8",2020-05-01,"AM",347
"8",2020-05-01,"AP",15
"8",2020-05-01,"BA",147
"8",2020-05-01,"CE",704
"8",2020-05-01,"DF",63
"8",2020-05-01,"ES",47
"8",2020-05-01,"GO",64
"8",2020-05-01,"MA",125
"8",2020-05-01,"MG",248
"8",2020-05-01,"MS",24
"8",2020-05-01,"MT",48
"8",2020-05-01,"PA",489
"8",2020-05-01,"PB",99
"8",2020-05-01,"PE",427
"8",2020-05-01,"PI",75
"8",2020-05-01,"PR",137
"8",2020-05-01,"RJ",1136
"8",2020-05-01,"RN",46
"8",2020-05-01,"RO",16
"8",2020-05-01,"RR",2
"8",2020-05-01,"RS",143
"8",2020-05-01,"SC",56
"8",2020-05-01,"SE",17
"8",2020-05-01,"SP",1998
"8",2020-05-01,"TO",22
"8",2020-05-02,"AC",9
"8",2020-05-02,"AL",73
"8",2020-05-02,"AM",220
"8",2020-05-02,"AP",12
"8",2020-05-02,"BA",94
"8",2020-05-02,"CE",440
"8",2020-05-02,"DF",42
"8",2020-05-02,"ES",51
"8",2020-05-02,"GO",50
"8",2020-05-02,"MA",89
"8",2020-05-02,"MG",215
"8",2020-05-02,"MS",20
"8",2020-05-02,"MT",33
"8",2020-05-02,"PA",285
"8",2020-05-02,"PB",62
"8",2020-05-02,"PE",292
"8",2020-05-02,"PI",38
"8",2020-05-02,"PR",111
"8",2020-05-02,"RJ",675
"8",2020-05-02,"RN",46
"8",2020-05-02,"RO",10
"8",2020-05-02,"RR",3
"8",2020-05-02,"RS",82
"8",2020-05-02,"SC",40
"8",2020-05-02,"SE",25
"8",2020-05-02,"SP",1331
"8",2020-05-02,"TO",10
"8",2020-05-03,"AC",8
"8",2020-05-03,"AL",62
"8",2020-05-03,"AM",157
"8",2020-05-03,"AP",6
"8",2020-05-03,"BA",101
"8",2020-05-03,"CE",423
"8",2020-05-03,"DF",30
"8",2020-05-03,"ES",52
"8",2020-05-03,"GO",47
"8",2020-05-03,"MA",64
"8",2020-05-03,"MG",193
"8",2020-05-03,"MS",18
"8",2020-05-03,"MT",50
"8",2020-05-03,"PA",244
"8",2020-05-03,"PB",66
"8",2020-05-03,"PE",293
"8",2020-05-03,"PI",44
"8",2020-05-03,"PR",109
"8",2020-05-03,"RJ",672
"8",2020-05-03,"RN",38
"8",2020-05-03,"RO",22
"8",2020-05-03,"RR",6
"8",2020-05-03,"RS",97
"8",2020-05-03,"SC",41
"8",2020-05-03,"SE",22
"8",2020-05-03,"SP",1361
"8",2020-05-03,"TO",16
"8",2020-05-04,"AC",6
"8",2020-05-04,"AL",70
"8",2020-05-04,"AM",158
"8",2020-05-04,"AP",11
"8",2020-05-04,"BA",108
"8",2020-05-04,"CE",459
"8",2020-05-04,"DF",52
"8",2020-05-04,"ES",56
"8",2020-05-04,"GO",44
"8",2020-05-04,"MA",85
"8",2020-05-04,"MG",212
"8",2020-05-04,"MS",29
"8",2020-05-04,"MT",60
"8",2020-05-04,"PA",303
"8",2020-05-04,"PB",103
"8",2020-05-04,"PE",294
"8",2020-05-04,"PI",57
"8",2020-05-04,"PR",132
"8",2020-05-04,"RJ",770
"8",2020-05-04,"RN",44
"8",2020-05-04,"RO",26
"8",2020-05-04,"RR",5
"8",2020-05-04,"RS",122
"8",2020-05-04,"SC",42
"8",2020-05-04,"SE",15
"8",2020-05-04,"SP",1499
"8",2020-05-04,"TO",10
"8",2020-05-05,"AC",4
"8",2020-05-05,"AL",76
"8",2020-05-05,"AM",207
"8",2020-05-05,"AP",11
"8",2020-05-05,"BA",127
"8",2020-05-05,"CE",492
"8",2020-05-05,"DF",49
"8",2020-05-05,"ES",46
"8",2020-05-05,"GO",55
"8",2020-05-05,"MA",112
"8",2020-05-05,"MG",211
"8",2020-05-05,"MS",23
"8",2020-05-05,"MT",58
"8",2020-05-05,"PA",343
"8",2020-05-05,"PB",86
"8",2020-05-05,"PE",311
"8",2020-05-05,"PI",62
"8",2020-05-05,"PR",105
"8",2020-05-05,"RJ",697
"8",2020-05-05,"RN",43
"8",2020-05-05,"RO",15
"8",2020-05-05,"RR",3
"8",2020-05-05,"RS",101
"8",2020-05-05,"SC",40
"8",2020-05-05,"SE",21
