2020-03-07,5,2020_06_13
2020-03-08,5,2020_06_13
2020-03-09,5,2020_06_13
2020-03-10,8,2020_06_13
2020-03-11,10,2020_06_13
2020-03-12,11,2020_06_13
2020-03-13,26,2020_06_13
2020-03-14,19,2020_06_13
2020-03-15,36,2020_06_13
2020-03-16,28,2020_06_13
2020-03-17,42,2020_06_13
2020-03-18,34,2020_06_13
2020-03-19,27,2020_06_13
2020-03-20,31,2020_06_13
2020-03-21,12,2020_06_13
2020-03-22,12,2020_06_13
2020-03-23,21,2020_06_13
2020-03-24,17,2020_06_13
2020-03-25,13,2020_06_13
2020-03-26,18,2020_06_13
2020-03-27,24,2020_06_13
2020-03-28,17,2020_06_13
2020-03-29,16,2020_06_13
2020-03-30,13,2020_06_13
2020-03-31,8,2020_06_13
2020-04-01,28,2020_06_13
2020-04-02,10,2020_06_13
2020-04-03,6,2020_06_13
2020-04-04,11,2020_06_13
2020-04-05,10,2020_06_13
2020-04-06,9,2020_06_13
2020-04-07,5,2020_06_13
2020-04-08,12,2020_06_13
2020-04-09,3,2020_06_13
2020-04-10,14,2020_06_13
2020-04-11,4,2020_06_13
2020-04-12,1,2020_06_13
2020-04-13,5,2020_06_13
2020-04-14,2,2020_06_13
2020-04-15,6,2020_06_13
2020-04-16,1,2020_06_13
2020-04-17,1,2020_06_13
2020-04-18,6,2020_06_13
2020-04-19,3,2020_06_13
2020-04-20,15,2020_06_13
2020-04-21,6,2020_06_13
2020-04-22,4,2020_06_13
2020-04-23,2,2020_06_13
2020-04-24,8,2020_06_13
2020-04-25,7,2020_06_13
2020-04-26,6,2020_06_13
2020-04-27,5,2020_06_13
2020-04-28,105,2020_06_13
2020-04-29,4,2020_06_13
2020-04-30,3,2020_06_13
2020-05-01,6,2020_06_13
2020-05-02,3,2020_06_13
2020-05-03,2,2020_06_13
2020-05-04,7,2020_06_13
2020-05-05,11,2020_06_13
2020-05-06,14,2020_06_13
2020-05-07,3,2020_06_13
2020-05-08,7,2020_06_13
2020-05-09,2,2020_06_13
2020-05-10,3,2020_06_13
2020-05-11,6,2020_06_13
2020-05-12,9,2020_06_13
2020-05-13,8,2020_06_13
2020-05-14,9,2020_06_13
2020-05-15,13,2020_06_13
2020-05-16,5,2020_06_13
2020-05-17,1,2020_06_13
2020-05-18,14,2020_06_13
2020-05-19,14,2020_06_13
2020-05-20,18,2020_06_13
2020-05-21,8,2020_06_13
2020-05-22,10,2020_06_13
2020-05-23,3,2020_06_13
2020-05-24,12,2020_06_13
2020-05-25,17,2020_06_13
2020-05-26,12,2020_06_13
2020-05-27,13,2020_06_13
2020-05-28,13,2020_06_13
2020-05-29,15,2020_06_13
2020-05-30,8,2020_06_13
2020-05-31,14,2020_06_13
2020-06-01,17,2020_06_13
2020-06-02,18,2020_06_13
2020-06-03,12,2020_06_13
2020-06-04,9,2020_06_13
2020-06-05,20,2020_06_13
2020-06-06,2,2020_06_13
2020-06-07,1,2020_06_13
2020-06-08,3,2020_06_13
2020-06-09,4,2020_06_13
2020-06-10,1,2020_06_13
2020-02-08,1,2020_06_14
2020-02-24,1,2020_06_14
2020-02-29,1,2020_06_14
2020-03-02,1,2020_06_14
2020-03-04,1,2020_06_14
2020-03-05,1,2020_06_14
2020-03-06,3,2020_06_14
2020-03-07,5,2020_06_14
2020-03-08,5,2020_06_14
2020-03-09,5,2020_06_14
2020-03-10,8,2020_06_14
2020-03-11,10,2020_06_14
2020-03-12,11,2020_06_14
2020-03-13,26,2020_06_14
2020-03-14,19,2020_06_14
2020-03-15,36,2020_06_14
2020-03-16,29,2020_06_14
2020-03-17,42,2020_06_14
2020-03-18,34,2020_06_14
2020-03-19,27,2020_06_14
2020-03-20,31,2020_06_14
2020-03-21,12,2020_06_14
2020-03-22,12,2020_06_14
2020-03-23,21,2020_06_14
2020-03-24,17,2020_06_14
2020-03-25,13,2020_06_14
2020-03-26,18,2020_06_14
2020-03-27,24,2020_06_14
2020-03-28,17,2020_06_14
2020-03-29,16,2020_06_14
2020-03-30,13,2020_06_14
2020-03-31,8,2020_06_14
2020-04-01,28,2020_06_14
2020-04-02,10,2020_06_14
2020-04-03,6,2020_06_14
2020-04-04,11,2020_06_14
2020-04-05,10,2020_06_14
2020-04-06,9,2020_06_14
2020-04-07,5,2020_06_14
2020-04-08,12,2020_06_14
2020-04-09,3,2020_06_14
2020-04-10,14,2020_06_14
2020-04-11,4,2020_06_14
2020-04-12,1,2020_06_14
2020-04-13,5,2020_06_14
2020-04-14,2,2020_06_14
2020-04-15,6,2020_06_14
2020-04-16,1,2020_06_14
2020-04-17,1,2020_06_14
2020-04-18,6,2020_06_14
2020-04-19,3,2020_06_14
2020-04-20,15,2020_06_14
2020-04-21,6,2020_06_14
2020-04-22,4,2020_06_14
2020-04-23,2,2020_06_14
2020-04-24,8,2020_06_14
2020-04-25,7,2020_06_14
2020-04-26,6,2020_06_14
2020-04-27,5,2020_06_14
2020-04-28,105,2020_06_14
2020-04-29,4,2020_06_14
2020-04-30,3,2020_06_14
2020-05-01,6,2020_06_14
2020-05-02,3,2020_06_14
2020-05-03,2,2020_06_14
2020-05-04,7,2020_06_14
2020-05-05,11,2020_06_14
2020-05-06,14,2020_06_14
2020-05-07,3,2020_06_14
2020-05-08,7,2020_06_14
2020-05-09,2,2020_06_14
2020-05-10,4,2020_06_14
2020-05-11,6,2020_06_14
2020-05-12,9,2020_06_14
2020-05-13,8,2020_06_14
2020-05-14,9,2020_06_14
2020-05-15,13,2020_06_14
2020-05-16,5,2020_06_14
2020-05-17,1,2020_06_14
2020-05-18,14,2020_06_14
2020-05-19,14,2020_06_14
2020-05-20,18,2020_06_14
2020-05-21,8,2020_06_14
2020-05-22,10,2020_06_14
2020-05-23,3,2020_06_14
2020-05-24,12,2020_06_14
2020-05-25,17,2020_06_14
2020-05-26,12,2020_06_14
2020-05-27,14,2020_06_14
2020-05-28,13,2020_06_14
2020-05-29,15,2020_06_14
2020-05-30,8,2020_06_14
2020-05-31,14,2020_06_14
2020-06-01,17,2020_06_14
2020-06-02,18,2020_06_14
2020-06-03,12,2020_06_14
2020-06-04,11,2020_06_14
2020-06-05,20,2020_06_14
2020-06-06,3,2020_06_14
2020-06-07,1,2020_06_14
2020-06-08,4,2020_06_14
2020-06-09,6,2020_06_14
2020-06-10,2,2020_06_14
2020-02-08,1,2020_06_15
2020-02-24,1,2020_06_15
2020-02-29,1,2020_06_15
2020-03-02,1,2020_06_15
2020-03-04,1,2020_06_15
2020-03-05,1,2020_06_15
2020-03-06,3,2020_06_15
2020-03-07,5,2020_06_15
2020-03-08,5,2020_06_15
2020-03-09,5,2020_06_15
2020-03-10,8,2020_06_15
2020-03-11,10,2020_06_15
2020-03-12,11,2020_06_15
2020-03-13,26,2020_06_15
2020-03-14,19,2020_06_15
2020-03-15,36,2020_06_15
2020-03-16,29,2020_06_15
2020-03-17,42,2020_06_15
2020-03-18,34,2020_06_15
2020-03-19,27,2020_06_15
2020-03-20,31,2020_06_15
2020-03-21,12,2020_06_15
2020-03-22,12,2020_06_15
2020-03-23,21,2020_06_15
2020-03-24,17,2020_06_15
2020-03-25,13,2020_06_15
2020-03-26,18,2020_06_15
2020-03-27,24,2020_06_15
2020-03-28,17,2020_06_15
2020-03-29,16,2020_06_15
2020-03-30,13,2020_06_15
2020-03-31,8,2020_06_15
2020-04-01,28,2020_06_15
2020-04-02,10,2020_06_15
2020-04-03,6,2020_06_15
2020-04-04,11,2020_06_15
2020-04-05,10,2020_06_15
2020-04-06,9,2020_06_15
2020-04-07,5,2020_06_15
2020-04-08,12,2020_06_15
2020-04-09,3,2020_06_15
2020-04-10,14,2020_06_15
2020-04-11,4,2020_06_15
2020-04-12,1,2020_06_15
2020-04-13,5,2020_06_15
2020-04-14,2,2020_06_15
2020-04-15,6,2020_06_15
2020-04-16,1,2020_06_15
2020-04-17,1,2020_06_15
2020-04-18,6,2020_06_15
2020-04-19,3,2020_06_15
2020-04-20,15,2020_06_15
2020-04-21,6,2020_06_15
2020-04-22,4,2020_06_15
2020-04-23,2,2020_06_15
2020-04-24,8,2020_06_15
2020-04-25,7,2020_06_15
2020-04-26,6,2020_06_15
2020-04-27,5,2020_06_15
2020-04-28,105,2020_06_15
2020-04-29,4,2020_06_15
2020-04-30,3,2020_06_15
2020-05-01,6,2020_06_15
2020-05-02,3,2020_06_15
2020-05-03,2,2020_06_15
2020-05-04,7,2020_06_15
2020-05-05,11,2020_06_15
2020-05-06,14,2020_06_15
2020-05-07,3,2020_06_15
2020-05-08,7,2020_06_15
2020-05-09,2,2020_06_15
2020-05-10,4,2020_06_15
2020-05-11,6,2020_06_15
2020-05-12,9,2020_06_15
2020-05-13,8,2020_06_15
2020-05-14,9,2020_06_15
2020-05-15,13,2020_06_15
2020-05-16,5,2020_06_15
2020-05-17,1,2020_06_15
2020-05-18,14,2020_06_15
2020-05-19,14,2020_06_15
2020-05-20,18,2020_06_15
2020-05-21,8,2020_06_15
2020-05-22,10,2020_06_15
2020-05-23,3,2020_06_15
2020-05-24,12,2020_06_15
2020-05-25,17,2020_06_15
2020-05-26,12,2020_06_15
2020-05-27,14,2020_06_15
2020-05-28,13,2020_06_15
2020-05-29,15,2020_06_15
2020-05-30,8,2020_06_15
2020-05-31,14,2020_06_15
2020-06-01,17,2020_06_15
2020-06-02,18,2020_06_15
2020-06-03,13,2020_06_15
2020-06-04,11,2020_06_15
2020-06-05,20,2020_06_15
2020-06-06,3,2020_06_15
2020-06-07,1,2020_06_15
2020-06-08,4,2020_06_15
2020-06-09,6,2020_06_15
2020-06-10,2,2020_06_15
2020-06-14,1,2020_06_15
2020-02-08,1,2020_06_16
2020-02-15,1,2020_06_16
2020-02-24,1,2020_06_16
2020-02-29,1,2020_06_16
2020-03-02,1,2020_06_16
2020-03-04,1,2020_06_16
2020-03-05,1,2020_06_16
2020-03-06,3,2020_06_16
2020-03-07,5,2020_06_16
2020-03-08,7,2020_06_16
2020-03-09,5,2020_06_16
2020-03-10,8,2020_06_16
2020-03-11,10,2020_06_16
2020-03-12,10,2020_06_16
2020-03-13,26,2020_06_16
2020-03-14,19,2020_06_16
2020-03-15,37,2020_06_16
2020-03-16,29,2020_06_16
2020-03-17,42,2020_06_16
2020-03-18,34,2020_06_16
2020-03-19,27,2020_06_16
2020-03-20,31,2020_06_16
2020-03-21,12,2020_06_16
2020-03-22,12,2020_06_16
2020-03-23,22,2020_06_16
2020-03-24,17,2020_06_16
2020-03-25,13,2020_06_16
2020-03-26,18,2020_06_16
2020-03-27,24,2020_06_16
2020-03-28,17,2020_06_16
2020-03-29,16,2020_06_16
2020-03-30,13,2020_06_16
2020-03-31,8,2020_06_16
2020-04-01,28,2020_06_16
2020-04-02,10,2020_06_16
2020-04-03,6,2020_06_16
2020-04-04,11,2020_06_16
2020-04-05,10,2020_06_16
2020-04-06,9,2020_06_16
2020-04-07,5,2020_06_16
2020-04-08,12,2020_06_16
2020-04-09,3,2020_06_16
2020-04-10,14,2020_06_16
2020-04-11,4,2020_06_16
2020-04-12,2,2020_06_16
2020-04-13,5,2020_06_16
2020-04-14,2,2020_06_16
2020-04-15,6,2020_06_16
2020-04-16,1,2020_06_16
2020-04-17,1,2020_06_16
2020-04-18,6,2020_06_16
2020-04-19,3,2020_06_16
2020-04-20,16,2020_06_16
2020-04-21,6,2020_06_16
2020-04-22,4,2020_06_16
2020-04-23,2,2020_06_16
2020-04-24,8,2020_06_16
2020-04-25,7,2020_06_16
2020-04-26,6,2020_06_16
2020-04-27,5,2020_06_16
2020-04-28,106,2020_06_16
2020-04-29,4,2020_06_16
2020-04-30,3,2020_06_16
2020-05-01,6,2020_06_16
2020-05-02,3,2020_06_16
2020-05-03,2,2020_06_16
2020-05-04,8,2020_06_16
2020-05-05,11,2020_06_16
2020-05-06,14,2020_06_16
2020-05-07,3,2020_06_16
2020-05-08,7,2020_06_16
2020-05-09,2,2020_06_16
2020-05-10,4,2020_06_16
2020-05-11,7,2020_06_16
2020-05-12,10,2020_06_16
2020-05-13,9,2020_06_16
2020-05-14,9,2020_06_16
2020-05-15,13,2020_06_16
2020-05-16,5,2020_06_16
2020-05-17,1,2020_06_16
2020-05-18,14,2020_06_16
2020-05-19,14,2020_06_16
2020-05-20,18,2020_06_16
2020-05-21,8,2020_06_16
2020-05-22,10,2020_06_16
2020-05-23,3,2020_06_16
2020-05-24,12,2020_06_16
2020-05-25,17,2020_06_16
2020-05-26,12,2020_06_16
2020-05-27,16,2020_06_16
2020-05-28,13,2020_06_16
2020-05-29,15,2020_06_16
2020-05-30,9,2020_06_16
2020-05-31,17,2020_06_16
2020-06-01,18,2020_06_16
2020-06-02,19,2020_06_16
2020-06-03,18,2020_06_16
2020-06-04,13,2020_06_16
2020-06-05,22,2020_06_16
2020-06-06,4,2020_06_16
2020-06-07,1,2020_06_16
2020-06-08,4,2020_06_16
2020-06-09,6,2020_06_16
2020-06-10,4,2020_06_16
2020-06-12,2,2020_06_16
2020-06-14,1,2020_06_16
2020-02-08,1,2020_06_17
2020-02-15,1,2020_06_17
2020-02-24,1,2020_06_17
2020-02-29,1,2020_06_17
2020-03-04,1,2020_06_17
2020-03-05,2,2020_06_17
2020-03-06,3,2020_06_17
2020-03-07,5,2020_06_17
2020-03-08,8,2020_06_17
2020-03-09,5,2020_06_17
2020-03-10,9,2020_06_17
2020-03-11,10,2020_06_17
2020-03-12,10,2020_06_17
2020-03-13,26,2020_06_17
2020-03-14,21,2020_06_17
2020-03-15,37,2020_06_17
2020-03-16,29,2020_06_17
2020-03-17,42,2020_06_17
2020-03-18,35,2020_06_17
2020-03-19,27,2020_06_17
2020-03-20,32,2020_06_17
2020-03-21,12,2020_06_17
2020-03-22,12,2020_06_17
2020-03-23,22,2020_06_17
2020-03-24,17,2020_06_17
2020-03-25,13,2020_06_17
2020-03-26,19,2020_06_17
2020-03-27,24,2020_06_17
2020-03-28,18,2020_06_17
2020-03-29,16,2020_06_17
2020-03-30,13,2020_06_17
2020-03-31,8,2020_06_17
2020-04-01,28,2020_06_17
2020-04-02,11,2020_06_17
2020-04-03,6,2020_06_17
2020-04-04,11,2020_06_17
2020-04-05,10,2020_06_17
2020-04-06,9,2020_06_17
2020-04-07,5,2020_06_17
2020-04-08,12,2020_06_17
2020-04-09,3,2020_06_17
2020-04-10,14,2020_06_17
2020-04-11,4,2020_06_17
2020-04-12,2,2020_06_17
2020-04-13,5,2020_06_17
2020-04-14,2,2020_06_17
2020-04-15,7,2020_06_17
2020-04-16,1,2020_06_17
2020-04-17,1,2020_06_17
2020-04-18,8,2020_06_17
2020-04-19,3,2020_06_17
2020-04-20,16,2020_06_17
2020-04-21,6,2020_06_17
2020-04-22,4,2020_06_17
2020-04-23,2,2020_06_17
2020-04-24,8,2020_06_17
2020-04-25,7,2020_06_17
2020-04-26,6,2020_06_17
2020-04-27,5,2020_06_17
2020-04-28,106,2020_06_17
2020-04-29,4,2020_06_17
2020-04-30,3,2020_06_17
2020-05-01,6,2020_06_17
2020-05-02,3,2020_06_17
2020-05-03,2,2020_06_17
2020-05-04,8,2020_06_17
2020-05-05,11,2020_06_17
2020-05-06,14,2020_06_17
2020-05-07,3,2020_06_17
2020-05-08,7,2020_06_17
2020-05-09,2,2020_06_17
2020-05-10,4,2020_06_17
2020-05-11,7,2020_06_17
2020-05-12,10,2020_06_17
2020-05-13,9,2020_06_17
2020-05-14,9,2020_06_17
2020-05-15,13,2020_06_17
2020-05-16,5,2020_06_17
2020-05-17,1,2020_06_17
2020-05-18,14,2020_06_17
2020-05-19,13,2020_06_17
2020-05-20,19,2020_06_17
2020-05-21,8,2020_06_17
2020-05-22,11,2020_06_17
2020-05-23,3,2020_06_17
2020-05-24,12,2020_06_17
2020-05-25,17,2020_06_17
2020-05-26,13,2020_06_17
2020-05-27,17,2020_06_17
2020-05-28,13,2020_06_17
2020-05-29,17,2020_06_17
2020-05-30,12,2020_06_17
2020-05-31,18,2020_06_17
2020-06-01,19,2020_06_17
2020-06-02,21,2020_06_17
2020-06-03,19,2020_06_17
2020-06-04,16,2020_06_17
2020-06-05,25,2020_06_17
2020-06-06,4,2020_06_17
2020-06-07,2,2020_06_17
2020-06-08,6,2020_06_17
2020-06-09,8,2020_06_17
2020-06-10,4,2020_06_17
2020-06-11,1,2020_06_17
2020-06-12,3,2020_06_17
2020-06-14,2,2020_06_17
2020-06-15,4,2020_06_17
2020-06-16,2,2020_06_17
2020-02-08,1,2020_06_18
2020-02-15,1,2020_06_18
2020-02-24,1,2020_06_18
2020-02-29,1,2020_06_18
2020-03-04,1,2020_06_18
2020-03-05,2,2020_06_18
2020-03-06,3,2020_06_18
2020-03-07,5,2020_06_18
2020-03-08,8,2020_06_18
2020-03-09,5,2020_06_18
2020-03-10,9,2020_06_18
2020-03-11,10,2020_06_18
2020-03-12,11,2020_06_18
2020-03-13,27,2020_06_18
2020-03-14,21,2020_06_18
2020-03-15,37,2020_06_18
2020-03-16,29,2020_06_18
2020-03-17,42,2020_06_18
2020-03-18,35,2020_06_18
2020-03-19,27,2020_06_18
2020-03-20,32,2020_06_18
2020-03-21,12,2020_06_18
2020-03-22,12,2020_06_18
2020-03-23,22,2020_06_18
2020-03-24,17,2020_06_18
2020-03-25,14,2020_06_18
2020-03-26,19,2020_06_18
2020-03-27,24,2020_06_18
2020-03-28,18,2020_06_18
2020-03-29,16,2020_06_18
2020-03-30,13,2020_06_18
2020-03-31,8,2020_06_18
2020-04-01,28,2020_06_18
2020-04-02,11,2020_06_18
2020-04-03,6,2020_06_18
2020-04-04,11,2020_06_18
2020-04-05,10,2020_06_18
2020-04-06,9,2020_06_18
2020-04-07,5,2020_06_18
2020-04-08,12,2020_06_18
2020-04-09,3,2020_06_18
2020-04-10,14,2020_06_18
2020-04-11,4,2020_06_18
2020-04-12,3,2020_06_18
2020-04-13,5,2020_06_18
2020-04-14,2,2020_06_18
2020-04-15,7,2020_06_18
2020-04-16,1,2020_06_18
2020-04-17,1,2020_06_18
2020-04-18,8,2020_06_18
2020-04-19,3,2020_06_18
2020-04-20,16,2020_06_18
2020-04-21,7,2020_06_18
2020-04-22,4,2020_06_18
2020-04-23,3,2020_06_18
2020-04-24,8,2020_06_18
2020-04-25,7,2020_06_18
2020-04-26,6,2020_06_18
2020-04-27,5,2020_06_18
2020-04-28,106,2020_06_18
2020-04-29,4,2020_06_18
2020-04-30,3,2020_06_18
2020-05-01,6,2020_06_18
2020-05-02,3,2020_06_18
2020-05-03,3,2020_06_18
2020-05-04,8,2020_06_18
2020-05-05,11,2020_06_18
2020-05-06,16,2020_06_18
2020-05-07,3,2020_06_18
2020-05-08,7,2020_06_18
2020-05-09,2,2020_06_18
2020-05-10,4,2020_06_18
2020-05-11,7,2020_06_18
2020-05-12,10,2020_06_18
2020-05-13,9,2020_06_18
2020-05-14,9,2020_06_18
2020-05-15,14,2020_06_18
2020-05-16,5,2020_06_18
2020-05-17,1,2020_06_18
2020-05-18,14,2020_06_18
2020-05-19,13,2020_06_18
2020-05-20,19,2020_06_18
2020-05-21,8,2020_06_18
2020-05-22,11,2020_06_18
2020-05-23,3,2020_06_18
2020-05-24,12,2020_06_18
2020-05-25,18,2020_06_18
2020-05-26,13,2020_06_18
2020-05-27,17,2020_06_18
2020-05-28,16,2020_06_18
2020-05-29,19,2020_06_18
2020-05-30,13,2020_06_18
2020-05-31,19,2020_06_18
2020-06-01,19,2020_06_18
2020-06-02,23,2020_06_18
2020-06-03,21,2020_06_18
2020-06-04,17,2020_06_18
2020-06-05,25,2020_06_18
2020-06-06,8,2020_06_18
2020-06-07,5,2020_06_18
2020-06-08,6,2020_06_18
2020-06-09,9,2020_06_18
2020-06-10,5,2020_06_18
2020-06-11,2,2020_06_18
2020-06-12,4,2020_06_18
2020-06-14,2,2020_06_18
2020-06-15,4,2020_06_18
2020-06-16,5,2020_06_18
2020-02-08,1,2020_06_19
2020-02-15,1,2020_06_19
2020-02-24,1,2020_06_19
2020-02-29,1,2020_06_19
2020-03-04,1,2020_06_19
2020-03-05,2,2020_06_19
2020-03-06,3,2020_06_19
2020-03-07,5,2020_06_19
2020-03-08,8,2020_06_19
2020-03-09,5,2020_06_19
2020-03-10,9,2020_06_19
2020-03-11,10,2020_06_19
2020-03-12,11,2020_06_19
2020-03-13,27,2020_06_19
2020-03-14,21,2020_06_19
2020-03-15,38,2020_06_19
2020-03-16,29,2020_06_19
2020-03-17,42,2020_06_19
2020-03-18,35,2020_06_19
2020-03-19,26,2020_06_19
2020-03-20,32,2020_06_19
2020-03-21,12,2020_06_19
2020-03-22,12,2020_06_19
2020-03-23,22,2020_06_19
2020-03-24,17,2020_06_19
2020-03-25,14,2020_06_19
2020-03-26,19,2020_06_19
2020-03-27,24,2020_06_19
2020-03-28,18,2020_06_19
2020-03-29,16,2020_06_19
2020-03-30,13,2020_06_19
2020-03-31,8,2020_06_19
2020-04-01,28,2020_06_19
2020-04-02,11,2020_06_19
2020-04-03,6,2020_06_19
2020-04-04,11,2020_06_19
2020-04-05,10,2020_06_19
2020-04-06,9,2020_06_19
2020-04-07,5,2020_06_19
2020-04-08,12,2020_06_19
2020-04-09,3,2020_06_19
2020-04-10,15,2020_06_19
2020-04-11,4,2020_06_19
2020-04-12,3,2020_06_19
2020-04-13,5,2020_06_19
2020-04-14,2,2020_06_19
2020-04-15,7,2020_06_19
2020-04-16,1,2020_06_19
2020-04-17,1,2020_06_19
2020-04-18,8,2020_06_19
2020-04-19,3,2020_06_19
2020-04-20,16,2020_06_19
2020-04-21,7,2020_06_19
2020-04-22,4,2020_06_19
2020-04-23,4,2020_06_19
2020-04-24,8,2020_06_19
2020-04-25,7,2020_06_19
2020-04-26,6,2020_06_19
2020-04-27,5,2020_06_19
2020-04-28,106,2020_06_19
2020-04-29,4,2020_06_19
2020-04-30,3,2020_06_19
2020-05-01,6,2020_06_19
2020-05-02,3,2020_06_19
2020-05-03,3,2020_06_19
2020-05-04,8,2020_06_19
2020-05-05,11,2020_06_19
2020-05-06,16,2020_06_19
2020-05-07,3,2020_06_19
2020-05-08,7,2020_06_19
2020-05-09,2,2020_06_19
2020-05-10,4,2020_06_19
2020-05-11,7,2020_06_19
2020-05-12,10,2020_06_19
2020-05-13,9,2020_06_19
2020-05-14,10,2020_06_19
2020-05-15,15,2020_06_19
2020-05-16,5,2020_06_19
2020-05-17,1,2020_06_19
2020-05-18,14,2020_06_19
2020-05-19,14,2020_06_19
2020-05-20,20,2020_06_19
2020-05-21,8,2020_06_19
2020-05-22,11,2020_06_19
2020-05-23,4,2020_06_19
2020-05-24,13,2020_06_19
2020-05-25,21,2020_06_19
2020-05-26,15,2020_06_19
2020-05-27,18,2020_06_19
2020-05-28,17,2020_06_19
2020-05-29,19,2020_06_19
2020-05-30,13,2020_06_19
2020-05-31,19,2020_06_19
2020-06-01,22,2020_06_19
2020-06-02,25,2020_06_19
2020-06-03,21,2020_06_19
2020-06-04,18,2020_06_19
2020-06-05,27,2020_06_19
2020-06-06,9,2020_06_19
2020-06-07,5,2020_06_19
2020-06-08,10,2020_06_19
2020-06-09,10,2020_06_19
2020-06-10,5,2020_06_19
2020-06-11,2,2020_06_19
2020-06-12,5,2020_06_19
2020-06-14,3,2020_06_19
2020-06-15,6,2020_06_19
2020-06-16,7,2020_06_19
2020-06-18,2,2020_06_19
2020-06-19,2,2020_06_19
2020-02-08,1,2020_06_20
2020-02-15,1,2020_06_20
2020-02-24,1,2020_06_20
2020-02-29,1,2020_06_20
2020-03-04,1,2020_06_20
2020-03-05,2,2020_06_20
2020-03-06,3,2020_06_20
2020-03-07,5,2020_06_20
2020-03-08,8,2020_06_20
2020-03-09,5,2020_06_20
2020-03-10,9,2020_06_20
2020-03-11,10,2020_06_20
2020-03-12,11,2020_06_20
2020-03-13,27,2020_06_20
2020-03-14,21,2020_06_20
2020-03-15,39,2020_06_20
2020-03-16,29,2020_06_20
2020-03-17,42,2020_06_20
2020-03-18,35,2020_06_20
2020-03-19,28,2020_06_20
2020-03-20,32,2020_06_20
2020-03-21,12,2020_06_20
2020-03-22,13,2020_06_20
2020-03-23,22,2020_06_20
2020-03-24,17,2020_06_20
2020-03-25,14,2020_06_20
2020-03-26,19,2020_06_20
2020-03-27,24,2020_06_20
2020-03-28,18,2020_06_20
2020-03-29,16,2020_06_20
2020-03-30,13,2020_06_20
2020-03-31,8,2020_06_20
2020-04-01,28,2020_06_20
2020-04-02,12,2020_06_20
2020-04-03,6,2020_06_20
2020-04-04,11,2020_06_20
2020-04-05,10,2020_06_20
2020-04-06,9,2020_06_20
2020-04-07,5,2020_06_20
2020-04-08,12,2020_06_20
2020-04-09,3,2020_06_20
2020-04-10,16,2020_06_20
2020-04-11,4,2020_06_20
2020-04-12,3,2020_06_20
2020-04-13,5,2020_06_20
2020-04-14,2,2020_06_20
2020-04-15,7,2020_06_20
2020-04-16,1,2020_06_20
2020-04-17,1,2020_06_20
2020-04-18,9,2020_06_20
2020-04-19,3,2020_06_20
2020-04-20,16,2020_06_20
2020-04-21,7,2020_06_20
2020-04-22,4,2020_06_20
2020-04-23,4,2020_06_20
2020-04-24,8,2020_06_20
2020-04-25,7,2020_06_20
2020-04-26,6,2020_06_20
2020-04-27,6,2020_06_20
2020-04-28,107,2020_06_20
2020-04-29,4,2020_06_20
2020-04-30,3,2020_06_20
2020-05-01,6,2020_06_20
2020-05-02,3,2020_06_20
2020-05-03,3,2020_06_20
2020-05-04,8,2020_06_20
2020-05-05,12,2020_06_20
2020-05-06,16,2020_06_20
2020-05-07,3,2020_06_20
2020-05-08,7,2020_06_20
2020-05-09,2,2020_06_20
2020-05-10,5,2020_06_20
2020-05-11,7,2020_06_20
2020-05-12,9,2020_06_20
2020-05-13,9,2020_06_20
2020-05-14,10,2020_06_20
2020-05-15,16,2020_06_20
2020-05-16,5,2020_06_20
2020-05-17,1,2020_06_20
2020-05-18,14,2020_06_20
2020-05-19,14,2020_06_20
2020-05-20,20,2020_06_20
2020-05-21,9,2020_06_20
2020-05-22,12,2020_06_20
2020-05-23,6,2020_06_20
2020-05-24,13,2020_06_20
2020-05-25,22,2020_06_20
2020-05-26,14,2020_06_20
2020-05-27,20,2020_06_20
2020-05-28,18,2020_06_20
2020-05-29,19,2020_06_20
2020-05-30,15,2020_06_20
2020-05-31,19,2020_06_20
2020-06-01,24,2020_06_20
2020-06-02,25,2020_06_20
2020-06-03,24,2020_06_20
2020-06-04,19,2020_06_20
2020-06-05,32,2020_06_20
2020-06-06,10,2020_06_20
2020-06-07,6,2020_06_20
2020-06-08,12,2020_06_20
2020-06-09,10,2020_06_20
2020-06-10,8,2020_06_20
2020-06-11,2,2020_06_20
2020-06-12,5,2020_06_20
2020-06-13,1,2020_06_20
2020-06-14,3,2020_06_20
2020-06-15,6,2020_06_20
2020-06-16,8,2020_06_20
2020-06-17,1,2020_06_20
2020-06-18,3,2020_06_20
2020-06-19,2,2020_06_20
2020-02-08,1,2020_06_21
2020-02-15,1,2020_06_21
2020-02-24,1,2020_06_21
2020-02-29,1,2020_06_21
2020-03-04,1,2020_06_21
2020-03-05,2,2020_06_21
2020-03-06,3,2020_06_21
2020-03-07,5,2020_06_21
2020-03-08,8,2020_06_21
2020-03-09,5,2020_06_21
2020-03-10,9,2020_06_21
2020-03-11,10,2020_06_21
2020-03-12,11,2020_06_21
2020-03-13,28,2020_06_21
2020-03-14,21,2020_06_21
2020-03-15,39,2020_06_21
2020-03-16,29,2020_06_21
2020-03-17,42,2020_06_21
2020-03-18,35,2020_06_21
2020-03-19,28,2020_06_21
2020-03-20,32,2020_06_21
2020-03-21,12,2020_06_21
2020-03-22,13,2020_06_21
2020-03-23,22,2020_06_21
2020-03-24,17,2020_06_21
2020-03-25,14,2020_06_21
2020-03-26,19,2020_06_21
2020-03-27,24,2020_06_21
