"estimate","lower","upper","onset_date","n.reported"
102,102,102,2020-05-13,102
119,118,122,2020-05-14,118
132,131,135,2020-05-15,131
97,96,100,2020-05-16,96
110,109,114,2020-05-17,109
124,122,127,2020-05-18,122
118,116,121,2020-05-19,116
134,132,138,2020-05-20,132
124,121,128,2020-05-21,121
119,116,123,2020-05-22,116
108,105,112,2020-05-23,105
93,90,97,2020-05-24,90
156,152,161,2020-05-25,151
105,102,110,2020-05-26,101
95,92,100,2020-05-27,91
125,121,131,2020-05-28,120
119,115,125,2020-05-29,114
130,126,136,2020-05-30,124
124,120,131,2020-05-31,117
182,176,190,2020-06-01,172
119,114,126,2020-06-02,111
141,135,149,2020-06-03,131
121,115,129,2020-06-04,110
157,150,166,2020-06-05,143
159,152,169,2020-06-06,143
124,116,133,2020-06-07,107
175,165,187,2020-06-08,151
144,134,156,2020-06-09,119
188,176,202,2020-06-10,154
147,135,161.025,2020-06-11,113
148,135,163,2020-06-12,109
118,105,134,2020-06-13,78
168,150,188,2020-06-14,106
189,167,214,2020-06-15,107
132,111,155,2020-06-16,58
136,114,164,2020-06-17,53
113,88,144,2020-06-18,32
73,46,106,2020-06-19,5
77,45,119,2020-06-20,5
75,36,131,2020-06-21,NA
