"week","age_clas","fit_link","se_link","fit","upper","lower"
"12","age_20_39",-20.0198005778388,2939.81419399523,2.02074298286697e-09,1,2.22044604925031e-16
"12","age_40_59",-19.1824024732026,2939.81418848649,4.66861922629804e-09,1,2.22044604925031e-16
"12","age_60",-17.975728718829,2939.81418664219,1.56041530895483e-08,1,2.22044604925031e-16
"13","age_20_39",-2.34610506990288,0.766612856585618,0.087375860558061,0.307277261867403,0.0202462676600396
"13","age_40_59",-1.50870696526665,0.746083205506007,0.181130499893459,0.495864955711452,0.0473864325467153
"13","age_60",-0.302033210893085,0.737145071940142,0.425060523275835,0.76355272466178,0.144757719266954
"14","age_20_39",-1.75980147915698,0.719213130562674,0.146815204878053,0.420340633288458,0.0392324705616194
"14","age_40_59",-0.92240337452075,0.699460751902183,0.2844684433714,0.616925345310616,0.0893721757130497
"14","age_60",0.284270379852818,0.694398831722368,0.570592852025939,0.841984442424994,0.248892579277565
"15","age_20_39",-1.99056939671332,0.614517461725997,0.120196636081389,0.318313208207517,0.0384346061240276
"15","age_40_59",-1.1531712920771,0.584157458616365,0.239910310407719,0.503785833938938,0.0893590466945378
"15","age_60",0.0535024622964722,0.582314386250083,0.513372425830535,0.771734514269919,0.247660969157079
"16","age_0_19",-3.079961351599,0.835150290536287,0.0439414390096113,0.196287567272631,0.00857525824797434
"16","age_20_39",-2.0510271820921,0.463861337438891,0.113948631384606,0.245398845974538,0.0483951691596982
"16","age_40_59",-1.21362907745587,0.433278916680858,0.229059557479267,0.414092816467045,0.111037515742334
"16","age_60",-0.00695532308230096,0.42819763994322,0.498261176239273,0.700449647437987,0.296639784350917
"17","age_0_19",-4.0654185609205,0.858869666452146,0.016866449468034,0.087250416619137,0.00306952595781755
"17","age_20_39",-3.03648439141359,0.502369591215298,0.0458045806863716,0.115909962138252,0.0172723753061729
"17","age_40_59",-2.19908628677737,0.470388308481486,0.0998325708804043,0.221265010383966,0.0414925714058025
"17","age_60",-0.9924125324038,0.462114074874382,0.270435820778702,0.482960505365238,0.128236642425414
"18","age_20_39",-2.04944435632865,0.357188316432595,0.114108538022291,0.208322339815373,0.0593108220212789
"18","age_40_59",-1.21204625169243,0.319090969274444,0.22933919056417,0.360345633747664,0.135846107087429
"18","age_60",-0.00537249731885847,0.304462279533818,0.498656878900907,0.646468540886912,0.351079605509325
"19","age_0_19",-2.88740812181716,0.773376767594048,0.0527795463477886,0.207402432637864,0.011725881006248
"19","age_20_39",-1.85847395231026,0.337202535557826,0.134881024409997,0.23432138941708,0.0735851414094537
"19","age_40_59",-1.02107584767403,0.285736720898215,0.264817891431547,0.38945530177312,0.169025532006939
"19","age_60",0.185597906699535,0.272424533217011,0.546266741930056,0.674903350095064,0.411140851132238
"20","age_0_19",-3.24662665936994,0.758425921604331,0.0374482929552117,0.150616385493333,0.00846362133022463
"20","age_20_39",-2.21769248986303,0.297724542817037,0.0981729103427063,0.164895709664874,0.0566181473860861
"20","age_40_59",-1.38029438522681,0.240508327657517,0.200961724354628,0.289198946711772,0.134550312676974
"20","age_60",-0.173620630853239,0.220247722675496,0.45670354881488,0.566325516201059,0.35112083801718
"21","age_0_19",-2.61963774263227,0.750707586285211,0.067885212479869,0.246341127373995,0.0159682951258886
"21","age_20_39",-1.59070357312537,0.272492268270835,0.169284932150182,0.260048010253265,0.105676208540252
"21","age_40_59",-0.75330546848914,0.213237218316073,0.320101482770498,0.419011881105078,0.235091772188821
"21","age_60",0.453368285884427,0.190600563261593,0.611439775007629,0.697320240267464,0.518033963630782
"22","age_0_19",-2.62003757399901,0.751664743001585,0.0678599167970303,0.246622409842204,0.0159319729557106
"22","age_20_39",-1.59110340449211,0.291089780376231,0.16922871228182,0.26719050907959,0.102175474924616
"22","age_40_59",-0.753705299855883,0.23098459466456,0.320014471121681,0.427578891692814,0.228698555798323
"22","age_60",0.452968454517685,0.211024695487754,0.611344778369588,0.705788733485076,0.50772915014714
"23","age_0_19",-2.95077244408787,0.74719793732689,0.049700016390048,0.189022145154086,0.011599014670036
"23","age_20_39",-1.92183827458096,0.268068279582892,0.127656715026089,0.200094840171964,0.0788573174925524
"23","age_40_59",-1.08444016994474,0.208294554788375,0.252666675738822,0.33897819120398,0.182272060594053
"23","age_60",0.122233584428831,0.178351931082041,0.530520404994027,0.617496936882998,0.441649510499901
"24","age_0_19",-2.88472094099846,0.741203978856149,0.0529140504661448,0.197449332448077,0.0125286569690025
"24","age_20_39",-1.85578677149156,0.26180776857183,0.135194894286192,0.208800444387325,0.0847569190471044
"24","age_40_59",-1.01838866685533,0.196904715409784,0.265341387510219,0.348740693424138,0.195887590136613
"24","age_60",0.188285087518236,0.169404755311,0.546932701727224,0.628805218563634,0.462439786155577
"25","age_0_19",-2.84225968544657,0.741487910001425,0.0550828058004888,0.204356717565294,0.0130576751820763
"25","age_20_39",-1.81332551593966,0.261575794028954,0.140236687173696,0.215823373178962,0.0881466635024982
"25","age_40_59",-0.975927411303436,0.194616650426345,0.273700621266001,0.357393737858388,0.203402831457931
"25","age_60",0.230746343070131,0.165820952369733,0.557431986487498,0.637004954457006,0.474797485909045
"26","age_0_19",-2.80974445179695,0.751750664094483,0.0567998699069308,0.213116184528935,0.0132130943626786
"26","age_20_39",-1.78081028229004,0.282166296847533,0.144203109478409,0.228556905890045,0.0874526176392418
"26","age_40_59",-0.943412177653818,0.216152856525296,0.280211614164276,0.374934180239815,0.201697605845146
"26","age_60",0.26326157671975,0.200684909623781,0.565437889903463,0.660299998639221,0.465527715328123
"27","age_0_19",-2.50973632707126,0.757176978396279,0.0751784397220793,0.269850270551818,0.0175656145861762
"27","age_20_39",-1.48080215756436,0.290310965374413,0.185306288704658,0.289013462117148,0.112903120428667
"27","age_40_59",-0.643404052928128,0.230414078949534,0.344477454465986,0.454482396208246,0.24894774576139
"27","age_60",0.56326970144544,0.211296169347967,0.637208748042037,0.728269823443816,0.53511145478439
