"week","age_clas","fit_link","se_link","fit","upper","lower"
"12","age_0_19",-2.8463233121026,0.212837649313882,0.0548716813538989,0.0816116728989543,0.0365443941689335
"12","age_20_39",-2.45401950868853,0.0867928268660886,0.0791451067319587,0.0927564366084825,0.0673827919796296
"12","age_40_59",-1.63896769805427,0.0713269244337146,0.162605577025926,0.182975943835465,0.144103021363606
"12","age_60",-0.240369808613201,0.068335877334116,0.440195219226902,0.474098692702971,0.406840633726083
"13","age_0_19",-2.76040830384292,0.209458737451673,0.05950151274137,0.0877445074513403,0.0399511857491216
"13","age_20_39",-2.36810450042885,0.0783849801456962,0.0856374474882172,0.0987372512332347,0.0741326813729294
"13","age_40_59",-1.55305268979459,0.0607223082601485,0.174645802143251,0.192848251439275,0.157825491865005
"13","age_60",-0.154454800353521,0.0576778476212412,0.461462882173961,0.490226468789543,0.43295361868083
"14","age_0_19",-2.7777798051269,0.209746682273951,0.0585367911465811,0.0864093718264718,0.0392684672923444
"14","age_20_39",-2.38547600171283,0.0799072698924629,0.0842869500723787,0.0974696332003564,0.0727435087581039
"14","age_40_59",-1.57042419107857,0.0623342450489352,0.172155928349819,0.190655627338951,0.155107276461711
"14","age_60",-0.1718263016375,0.0597222154408726,0.457148801971739,0.486907525834266,0.427692799209232
"15","age_0_19",-2.66039227427145,0.209011331442555,0.065351369004766,0.0960096818457211,0.0440064506279436
"15","age_20_39",-2.26808847085738,0.0775058931533386,0.0938005699679085,0.107832318500644,0.0814280627469766
"15","age_40_59",-1.45303666022312,0.059245932154641,0.189534660943107,0.208408596347533,0.171998597639789
"15","age_60",-0.0544387707820544,0.0565124937291833,0.48639366742618,0.514642366271185,0.458231627915376
"16","age_0_19",-2.77725701820196,0.207991516516776,0.058565608707172,0.0861738179448949,0.0394209056046521
"16","age_20_39",-2.38495321478788,0.074053763736298,0.0843273089281661,0.0964901843583354,0.0735727545294246
"16","age_40_59",-1.56990140415363,0.0552068859772949,0.172230447805546,0.188545703041899,0.15705373888415
"16","age_60",-0.171303514712559,0.0522659918779076,0.457278541651942,0.48331331651125,0.43147505340561
"17","age_0_19",-2.82057218732159,0.207013960052486,0.0562225646947466,0.0826750227486999,0.0378842208339418
"17","age_20_39",-2.42826838390752,0.071954034156207,0.081042334892262,0.0924265423557805,0.0709507054935271
"17","age_40_59",-1.61321657327326,0.0525597627018206,0.16614251348393,0.181220981803646,0.152085608820114
"17","age_60",-0.214618683832191,0.049306117683762,0.446550334599538,0.471030868264201,0.422326304681695
"18","age_0_19",-2.70300270482209,0.206495130614141,0.0627964056524264,0.0919535109097519,0.0424523600937574
"18","age_20_39",-2.31069890140802,0.071148087142728,0.090240750309967,0.102624036710217,0.0792198007926521
"18","age_40_59",-1.49564709077376,0.0513083258040808,0.183075642453485,0.198924405166976,0.168224420723713
"18","age_60",-0.0970492013326956,0.0478909598940589,0.475756724717163,0.499683179656257,0.451941045556824
"19","age_0_19",-2.8488813576913,0.20640565028138,0.0547391700719089,0.0804632052399084,0.0369089936619821
"19","age_20_39",-2.45657755427723,0.071210935421052,0.0789588739985417,0.0899573593316977,0.069202843408871
"19","age_40_59",-1.64152574364297,0.0508467877007033,0.162257561291604,0.176559673902277,0.148904482674568
"19","age_60",-0.2429278542019,0.0464464850518371,0.439564953729588,0.462561482515407,0.416825004638616
"20","age_0_19",-2.85464558949878,0.206171481538494,0.0544416769822841,0.080003268559493,0.0367212029821646
"20","age_20_39",-2.46234178608471,0.0701272780487145,0.078540689952213,0.0893101513024773,0.0689715109856923
"20","age_40_59",-1.64728997545045,0.0495619932434114,0.161475553600022,0.175351314200077,0.148500073329937
"20","age_60",-0.248692086009389,0.0443476660660186,0.438145447460013,0.460085921803485,0.416444243692478
