"week","age_clas","fit_link","se_link","fit","upper","lower"
"12","age_60",-1.33226762955019e-15,1.4142135623731,0.5,0.94419278079283,0.0558072192071696
"14","age_0_19",17.5660684868037,3956.18032889672,0.999999976495372,1,2.22044604925031e-16
"15","age_40_59",-0.280663535745453,1.03356796038763,0.430291108945133,0.856494235833162,0.0872408423629012
"15","age_60",0.891146305693111,1.06888576806408,0.709126673164603,0.953863572883641,0.223284874245964
"16","age_40_59",-18.2847929773489,2478.47434376905,1.14555330391715e-08,1,2.22044604925031e-16
"16","age_60",-17.1129831359103,2478.47433750802,3.69765032662929e-08,1,2.22044604925031e-16
"17","age_0_19",-0.899594706125997,1.0109660520467,0.289133792510973,0.754422022332148,0.051099617499991
"17","age_20_39",-1.20591737403439,0.865121781744808,0.230424221614274,0.628158816379012,0.0503946749352247
"17","age_40_59",-0.483488522924854,0.791225772366285,0.381428700412089,0.750065756697239,0.11245160804102
"17","age_60",0.68832131851371,0.82701330032535,0.665593391715425,0.912324074449202,0.275737357690643
"18","age_20_39",-0.577246144561437,0.656219864205676,0.359566501624908,0.675943932499171,0.131280290149746
"18","age_40_59",0.145182706548104,0.554430096965683,0.536232057319271,0.777998921934799,0.27614250511714
"18","age_60",1.31699254798667,0.55670404759871,0.788680909714019,0.919116322204919,0.55072104938017
"19","age_0_19",0.366192757550543,0.998881476504096,0.590538695094641,0.914037128046388,0.163615373714262
"19","age_20_39",0.0598700896421451,0.691639217688921,0.514963053179082,0.808941745115991,0.210251792476222
"19","age_40_59",0.782298940751686,0.640824513077702,0.686175376675419,0.887349414313647,0.377693413292154
"19","age_60",1.95410878219025,0.629142902797063,0.875893971985957,0.961298052514289,0.667261022590875
"20","age_20_39",0.526316774223948,0.731135377453828,0.628623649111517,0.879593624795363,0.281718343658411
"20","age_40_59",1.24874562533349,0.682017168367195,0.777082647388526,0.931679561017486,0.471209703908308
"20","age_60",2.42055546677205,0.674138272521688,0.91838139034531,0.977441621346463,0.745030062094624
"21","age_0_19",1.71901445846381,0.965816655479717,0.848001848812892,0.97468328590353,0.447044631852918
"21","age_20_39",1.41269179055542,0.718917904971318,0.804190162539274,0.945345948717486,0.49371432631132
"21","age_40_59",2.13512064166496,0.648305073993907,0.894270148767653,0.968681618268633,0.698151416049159
"21","age_60",3.30693048310352,0.653114315557216,0.964665803287093,0.99017701919898,0.880870748242266
"22","age_0_19",0.533992918121494,0.938672846128165,0.630413914250675,0.917687852845298,0.20695923676063
"22","age_20_39",0.227670250213097,0.52114978181935,0.556672976066725,0.78073758049755,0.306904895357608
"22","age_40_59",0.950099101322638,0.475746355844204,0.72113510766266,0.870071581391775,0.499651597464945
"22","age_60",2.1219089427612,0.466229965838844,0.893014446103697,0.954970768977095,0.766642505816285
"23","age_20_39",0.33461769774372,0.537799809803263,0.582882507812588,0.803800218022548,0.322789461813594
"23","age_40_59",1.05704654885326,0.446182195276324,0.742125732518428,0.875382396545256,0.541077745076572
"23","age_60",2.22885639029183,0.451074546635061,0.90281106119613,0.958153726546292,0.790295461513247
"24","age_0_19",0.648951998981394,0.937910846199608,0.656774259194061,0.925860401822369,0.226729772154988
"24","age_20_39",0.342629331072996,0.521220157616181,0.584829077167637,0.799803973631258,0.331854136409114
"24","age_40_59",1.06505818218254,0.457408508943425,0.74365598328546,0.878667857734853,0.537489798006636
"24","age_60",2.2368680236211,0.477355614299063,0.903511762899428,0.9605161569605,0.782816686993407
"25","age_20_39",1.31829145919729,0.824383251187111,0.788897309410822,0.951063531124813,0.418125042326753
"25","age_40_59",2.04072031030683,0.771353333000651,0.885006594210466,0.972970554579014,0.62199241681753
"25","age_60",3.21253015174539,0.779734890657077,0.961303095734978,0.991607591702557,0.839304239373406
"26","age_20_39",0.533899879046479,0.65005676015057,0.630392236607869,0.862239143084312,0.317298740261021
"26","age_40_59",1.25632873015602,0.610180327056208,0.77839347177163,0.922491416361948,0.508991049719846
"26","age_60",2.42813857159458,0.582830731624485,0.918947996878102,0.973242019852338,0.779452233440398
"27","age_20_39",-0.271776846584651,0.654786176268005,0.432470933899652,0.738424423555101,0.170604487387822
"27","age_40_59",0.45065200452489,0.596465414233783,0.610794242679518,0.838021864722103,0.322506028834788
"27","age_60",1.62246184596345,0.563098486985455,0.83513436867733,0.939837560307809,0.621581161599615
