"week","age_clas","fit_link","se_link","fit","upper","lower"
"12","age_0_19",-2.0369603026694,0.66139597696487,0.115376615768993,0.32867844257799,0.0335772615836059
"12","age_20_39",-1.06452213598406,0.569489711193092,0.256446217491851,0.518605726723335,0.0994364884177616
"12","age_40_59",-0.164433368133388,0.555471259514181,0.458984033292438,0.720412598475162,0.218338377872789
"12","age_60",0.82985708130464,0.555288799710217,0.69632470956922,0.87439988994434,0.43027714030415
"13","age_0_19",-3.13434203927612,0.581808008389145,0.0417126980237116,0.122310926234134,0.013413914042627
"13","age_20_39",-2.16190387259078,0.472857496154024,0.103224078946381,0.228607832172817,0.0427940759265702
"13","age_40_59",-1.26181510474011,0.454685973683775,0.22066159030185,0.412790087428703,0.102367905251858
"13","age_60",-0.267524655302081,0.456097079661778,0.433514889180018,0.655808244244597,0.235102757881341
"14","age_20_39",-0.884738826019673,0.506472628224927,0.292196741073288,0.532007777257077,0.130370815123406
"14","age_40_59",0.0153499418309999,0.494390430377371,0.50383741011027,0.731869968121779,0.274197175741939
"14","age_60",1.00964039126903,0.493990368563583,0.732949767334249,0.880547085376741,0.505414701849073
"15","age_20_39",-1.23855566716905,0.333666507763667,0.224687492823132,0.360954752256878,0.1294434422061
"15","age_40_59",-0.338466899318379,0.315265612880741,0.416181933550633,0.572501438943716,0.275080242166203
"15","age_60",0.655823550119649,0.311165916618789,0.658321583843946,0.782135618269636,0.508372146652158
"16","age_0_19",-2.0982000685961,0.415267945766108,0.109271888126713,0.219657368656294,0.0507511861189176
"16","age_20_39",-1.12576190191076,0.231899051494018,0.244944074678299,0.340298609428639,0.169445810166931
"16","age_40_59",-0.22567313406009,0.19757350638129,0.443819944207633,0.542267353287994,0.349594944824068
"16","age_60",0.768617315377937,0.192142035823268,0.683221715416808,0.760040468045814,0.594917802040069
"17","age_0_19",-2.38233978839207,0.413244265898512,0.0845293271632336,0.174242770955868,0.038834845777774
"17","age_20_39",-1.40990162170673,0.223438431933145,0.19624957366891,0.276272996866412,0.135078987760466
"17","age_40_59",-0.509812853856059,0.190962707906101,0.37523739798104,0.468071644842749,0.290751239891008
"17","age_60",0.484477595581969,0.189655421364876,0.618804634844729,0.70345155950446,0.526267482710884
"18","age_0_19",-2.20970205723522,0.400525465601764,0.0988826181497491,0.196446896377746,0.0469424463443172
"18","age_20_39",-1.23726389054988,0.20242189181456,0.22491260424357,0.303133594596617,0.162178474993661
"18","age_40_59",-0.337175122699206,0.165862301745751,0.416495836313711,0.498637373571499,0.338743254272301
"18","age_60",0.657115326738821,0.161079245003557,0.658612089229217,0.726964101949231,0.582964960522453
"19","age_0_19",-2.32721485849554,0.395422499209091,0.0888939788587063,0.177063610097303,0.0423684200672664
"19","age_20_39",-1.35477669181021,0.187544035640735,0.205090538270841,0.272953572521137,0.150604878846108
"19","age_40_59",-0.454687923959533,0.148518395114812,0.388246749971053,0.460668644243189,0.320445610430619
"19","age_60",0.539602525478495,0.139913301783385,0.631719950188803,0.694115146614217,0.564581207648065
"20","age_0_19",-2.13465928310065,0.383006129100553,0.105773481104428,0.20283852786579,0.0521203763772444
"20","age_20_39",-1.16222111641531,0.169244600156841,0.238263931020517,0.304972052420177,0.182319606483501
"20","age_40_59",-0.262132348564636,0.125061245419038,0.434839602123339,0.496997571656632,0.37466508747493
"20","age_60",0.732158100873392,0.117274498756804,0.675278674190809,0.724462666337012,0.621897297327096
"21","age_0_19",-2.50488884141758,0.385650876767272,0.0755161639410555,0.150129326742406,0.0363970854166533
"21","age_20_39",-1.53245067473224,0.166857053756196,0.177635405737361,0.231700050416626,0.133986113201185
"21","age_40_59",-0.63236190688157,0.120038955173207,0.346975175660873,0.403167596159532,0.29474688051713
"21","age_60",0.361928542556457,0.107593623921284,0.589507199531983,0.640403480073422,0.536619636340057
"22","age_0_19",-2.4492926216214,0.386750885282477,0.0794902937884567,0.157653634379456,0.0383168828359912
"22","age_20_39",-1.47685445493606,0.170233749274686,0.185903005490798,0.24298433759759,0.139755527702934
"22","age_40_59",-0.576765687085391,0.124425621674121,0.359677148082837,0.418748157481081,0.304572644007414
"22","age_60",0.417524762352637,0.110430941804343,0.602890795783691,0.654388668722104,0.549007867876077
"23","age_0_19",-2.30978122128962,0.385691902045765,0.090316117757504,0.176768363935606,0.0438908997145551
"23","age_20_39",-1.33734305460428,0.169280499396536,0.207947331818778,0.269180951109534,0.157638601808236
"23","age_40_59",-0.437254286753607,0.123208838466138,0.39239541187791,0.452435113927245,0.33544225171481
"23","age_60",0.557036162684421,0.110289194075596,0.635766488563228,0.685165767451952,0.583329818238268
"24","age_0_19",-2.46555438445154,0.389311569150526,0.0783085021998142,0.156179837548329,0.0375366744126119
"24","age_20_39",-1.4931162177662,0.179460322407707,0.183454460813335,0.243387654124274,0.135633923337962
"24","age_40_59",-0.593027449915529,0.134640713897015,0.355940518608741,0.419763085819543,0.296857180759353
"24","age_60",0.401262999522499,0.120940584013275,0.598991071461327,0.655463857733326,0.539761323510289
"25","age_0_19",-2.42091051011828,0.390271850539609,0.0815920006191301,0.162415156993266,0.0391110349157099
"25","age_20_39",-1.44847234343295,0.179412969602406,0.190236785191495,0.251684868630063,0.14096496984211
"25","age_40_59",-0.548383575582273,0.135697468613793,0.366239513057213,0.431192205578101,0.305810677497424
"25","age_60",0.445906873855754,0.124387066321797,0.609665616981174,0.667007429696753,0.549124202310058
"26","age_0_19",-2.26020755403261,0.393810403628865,0.0944726117192596,0.186549759555667,0.0453113219733942
"26","age_20_39",-1.28776938734727,0.195469962838168,0.21623060445372,0.289702479490848,0.15726645276565
"26","age_40_59",-0.387680619496601,0.158356075249014,0.404275768805656,0.482265325551137,0.330839014759313
"26","age_60",0.606609829941426,0.148100229876875,0.647167071138886,0.711526675476293,0.576985180604903
"27","age_0_19",-2.42999469352899,0.403802813547234,0.0809138618399031,0.164875652213245,0.0377750175295728
"27","age_20_39",-1.45755652684365,0.215989570878545,0.188841332578272,0.263942418247769,0.131297421272596
"27","age_40_59",-0.557467758992976,0.179468806669934,0.364133573633141,0.450529842583151,0.285690890277062
"27","age_60",0.436822690445051,0.169839664143495,0.60750168161202,0.684925729680163,0.524266760093806
