"week","age_clas","fit_link","se_link","fit","upper","lower"
"12","age_20_39",-5.45717112476093,1.58641827186101,0.00424748745292338,0.0924287010927606,0.000178631360219723
"12","age_40_59",-3.71430321524958,1.26450038708762,0.0237925359094948,0.234100142961632,0.00193965428136065
"12","age_60",-0.778515191758284,1.19416175583717,0.314639984425054,0.833384772465203,0.0404328895955944
"13","age_20_39",-3.93174280623666,1.72603185028385,0.0192323314789507,0.38232790261673,0.000620845967917964
"13","age_40_59",-2.18887489672531,1.41691762722773,0.100753985088381,0.655873893870819,0.00654355158142332
"13","age_60",0.746913126765982,1.42409171688608,0.678505713255907,0.973275763253669,0.108973415376999
"14","age_20_39",-24.0801852465875,6725.98348052576,3.48424290361663e-11,1,2.22044604925031e-16
"14","age_40_59",-22.3373173370762,6725.98341097644,1.9907940767078e-10,1,2.22044604925031e-16
"14","age_60",-19.4015293135849,6725.98339823566,3.7499275493097e-09,1,2.22044604925031e-16
"15","age_20_39",-4.69674132974946,1.74790966786584,0.00904245190646503,0.231311239499665,0.000276627884649121
"15","age_60",-0.018085396746816,1.40189027798957,0.495478774046767,0.941897904636684,0.0561539548494967
"16","age_0_19",-21.5506543010724,11018.1434736153,4.3718953273388e-10,1,2.22044604925031e-16
"16","age_20_39",-4.71420874410687,1.72817411057564,0.00888726666859057,0.221342411133162,0.00028278044173403
"16","age_60",-0.0355528111042247,1.39062254485201,0.491112733331406,0.939669604371731,0.0564231700948962
"17","age_20_39",-2.54707802197086,1.53534720566469,0.0726230318624238,0.627993009519849,0.00361957531931625
"17","age_40_59",-0.804210112459508,1.19279982168901,0.309125656045857,0.829401219429142,0.0395510056703598
"18","age_20_39",-24.0165154834975,6665.84377499846,3.71329840428328e-11,1,2.22044604925031e-16
"18","age_40_59",-22.2736475739861,6665.84370636461,2.12166966331267e-10,1,2.22044604925031e-16
"18","age_60",-19.3378595504948,6665.8436921237,3.99644926224149e-09,1,2.22044604925031e-16
"19","age_20_39",-4.87652285743887,1.6576091103074,0.00756579822708757,0.173459519829415,0.000276854635525173
"19","age_40_59",-3.13365494792752,1.35724073014714,0.0417401716035682,0.396714544191481,0.00287697027924174
"19","age_60",-0.19786692443623,1.30366145232579,0.450694030169344,0.917545533007411,0.0570443707746983
"20","age_20_39",-24.0165154834963,6665.84377500395,3.71329840428787e-11,1,2.22044604925031e-16
"20","age_40_59",-22.2736475739849,6665.84370637011,2.1216696633153e-10,1,2.22044604925031e-16
"20","age_60",-19.3378595504936,6665.84369212919,3.99644926224643e-09,1,2.22044604925031e-16
"21","age_20_39",-5.84726738870346,1.55003146825052,0.00287946430701705,0.0602447265144852,0.000130067059172072
"21","age_40_59",-4.10439947919211,1.21179205094917,0.0162320960538185,0.15698752967768,0.00145981660485384
"21","age_60",-1.16861145570082,1.13678381741457,0.237106061882882,0.751187591990037,0.0310029534768121
"22","age_40_59",-22.7672625220723,8356.98453541054,1.29510064171087e-10,1,2.22044604925031e-16
"22","age_60",-19.831474498581,8356.98452511849,2.43949569587722e-09,1,2.22044604925031e-16
"23","age_20_39",-4.72031308664529,1.20594189662779,0.00883365876968486,0.0904272524960101,0.000798324402949532
"23","age_40_59",-2.97744517713394,0.748569809423878,0.0484552890944527,0.185381270955405,0.0112665703400245
"23","age_60",-0.041657153642646,0.66806148110929,0.489587217336945,0.784902114396494,0.201365759514241
"24","age_20_39",-4.8781783099945,1.13924203600667,0.00755337829492141,0.0691581012594643,0.000779045013057288
"24","age_40_59",-3.13531040048315,0.596148307713606,0.0416740071379498,0.125317134041588,0.0130271483844642
"24","age_60",-0.199522376991862,0.465513766350084,0.450284225109211,0.675135481698648,0.244059631297621
"25","age_20_39",-4.86355611724785,1.12704591995699,0.00766378402645139,0.0685317937771527,0.000810014588481168
"25","age_40_59",-3.1206882077365,0.581472407474781,0.0422619072800914,0.123711471802981,0.0136048186711602
"25","age_60",-0.184900184245212,0.441070352160589,0.453906200706684,0.667575676253513,0.255966232534081
"26","age_20_39",-2.96699038202214,1.05389932698121,0.048939614237562,0.297508244485268,0.00621355566446573
"26","age_40_59",-1.22412247251079,0.43405537332606,0.227211785777793,0.411925356335062,0.109854006218675
"26","age_60",1.7116655509805,0.464198278383542,0.847052189072775,0.933395825646915,0.686384229019921
"27","age_0_19",-19.9550375501234,11018.1434331814,2.15594315052303e-09,1,2.22044604925031e-16
"27","age_20_39",-3.11859199315784,1.0851038318438,0.0423468347810873,0.279209862421893,0.00502246326659404
"27","age_40_59",-1.37572408364649,0.486120580774381,0.201696608686198,0.400475818802849,0.0872276415343833
"27","age_60",1.5600639398448,0.421216025342699,0.826362527740959,0.917017437348202,0.672085329918537
