"week","age_clas","fit_link","se_link","fit","upper","lower"
"12","age_20_39",-2.22360535800952,0.363863308283895,0.0976506569901327,0.183040999565936,0.0496735964644935
"12","age_40_59",-1.30793541326849,0.348802638920959,0.212832529264674,0.351983893244024,0.118622411289322
"12","age_60",0.0623833614838665,0.349580722734915,0.515590784498613,0.681689034095247,0.345975220603208
"13","age_0_19",-2.12563623211075,0.32167973602759,0.106629971291462,0.185083774407971,0.059022766434846
"13","age_20_39",-1.47462062136207,0.205176803408,0.186241317972744,0.256494867467009,0.131818567475208
"13","age_40_59",-0.558950676621034,0.178400815855213,0.363790287647357,0.449634135621911,0.285824180746584
"13","age_60",0.811368098131318,0.17984061071176,0.692400961073165,0.763334632793855,0.611040229066057
"14","age_0_19",-1.8254316573946,0.296053156243033,0.138783392704437,0.225599942597289,0.081845077942375
"14","age_20_39",-1.17441604664592,0.160558877934865,0.236057690882378,0.298741423794363,0.183092586334928
"14","age_40_59",-0.25874610190489,0.129252856575683,0.435671969065648,0.499939902811908,0.373495075461899
"14","age_60",1.11157267284746,0.128868531039066,0.752422190000564,0.797268607968907,0.70137112987552
"15","age_0_19",-1.92259017743742,0.28950191877266,0.127573006204049,0.206920904911413,0.0757465091697391
"15","age_20_39",-1.27157456668874,0.146707130710511,0.218987831388752,0.273256971782107,0.172931947766538
"15","age_40_59",-0.35590462194771,0.106248145380655,0.411951301737186,0.464209235443255,0.361605887712621
"15","age_60",1.01441415280464,0.104872441580423,0.733883117011462,0.772794634210508,0.690972396174401
"16","age_0_19",-1.87538639075839,0.287231133520293,0.13291970155244,0.214009529531601,0.0794496172509038
"16","age_20_39",-1.22437078000971,0.145989161048158,0.227168189263991,0.282439588842116,0.179999761960003
"16","age_40_59",-0.308700835268677,0.105793869238283,0.423431881875687,0.475740788430688,0.372784757969921
"16","age_60",1.06161793948368,0.0995627736807917,0.742999614214084,0.779154068348276,0.70318112332553
"17","age_0_19",-2.0893352232356,0.286759946540018,0.110137710517771,0.180078560075985,0.0652010981513981
"17","age_20_39",-1.43831961248692,0.143362940657535,0.191805701078662,0.240198101952227,0.151222413096094
"17","age_40_59",-0.522649667745885,0.104063243046051,0.372232861776652,0.422011067235586,0.32502442891439
"17","age_60",0.847669107006467,0.0953472872341084,0.70007795600097,0.738534153945442,0.658580432043783
"18","age_0_19",-2.45750103945608,0.286492914924436,0.0788917402285814,0.131871107555594,0.0460674267299157
"18","age_20_39",-1.8064854287074,0.145364271248772,0.141063430181226,0.180087189501827,0.109367903493494
"18","age_40_59",-0.89081548396637,0.1055977700185,0.290941568841731,0.336346132450771,0.249363278749311
"18","age_60",0.479503290785982,0.0954665568074561,0.617630577263541,0.661600870560855,0.571646052651422
"19","age_0_19",-2.6631079736851,0.292656954011732,0.0651856882105178,0.111273929070138,0.0373836362246702
"19","age_20_39",-2.01209236293642,0.159756907358599,0.117939136281459,0.155437036858453,0.0885389593292464
"19","age_40_59",-1.09642241819539,0.122466978096302,0.250410825463096,0.299120711896732,0.207287091778624
"19","age_60",0.273896356556963,0.113567401315265,0.568049203616293,0.622701626821422,0.51168825872187
"20","age_0_19",-2.88144006441168,0.299502320625752,0.053078710200548,0.0925881365217006,0.0298737889402361
"20","age_20_39",-2.230424453663,0.176334361609845,0.0970514387068892,0.13264686770754,0.0702344728104978
"20","age_40_59",-1.31475450892197,0.145089260316656,0.211692330321285,0.264137012414647,0.167293284731564
"20","age_60",0.0555642658303821,0.136024843534028,0.513887493635089,0.581178701823054,0.446089029429527
"21","age_0_19",-3.11648255907794,0.316090682719577,0.0424324625179109,0.076966078906091,0.0230073831409579
"21","age_20_39",-2.46546694832926,0.2125854103922,0.0783148132466089,0.115036581886886,0.0526183168084921
"21","age_40_59",-1.54979700358822,0.190379250674045,0.175115589086162,0.237028823483198,0.126689106877729
"21","age_60",-0.179478228835872,0.181674288645585,0.455250502537376,0.545838516278955,0.367530240481898
"22","age_0_19",-2.89580663280282,0.336783656902433,0.0523612459056483,0.0977710917012654,0.0274014907437429
"22","age_20_39",-2.24479102205414,0.237343956418993,0.0957997286843468,0.145529506768283,0.0618336864969247
"22","age_40_59",-1.32912107731311,0.21665138462169,0.209304786495143,0.28991059381182,0.146487029962315
"22","age_60",0.0411976974392396,0.211469927771662,0.510297967881942,0.613995258558323,0.40570677852804
"23","age_0_19",-2.69680128943701,0.331128707879933,0.0631623687139587,0.115623477554136,0.0335997744898291
"23","age_20_39",-2.04578567868833,0.239553165581986,0.114478908115908,0.172690292382143,0.0741314768616817
"23","age_40_59",-1.1301157339473,0.219400963621063,0.244139743247601,0.333740874160468,0.172370742432841
"23","age_60",0.240203040805056,0.213432697144953,0.559763684874997,0.660846422310564,0.453469437958199
"24","age_0_19",-3.14954977419604,0.384316901795181,0.0411090220168405,0.0846395732476377,0.0194897659624873
"24","age_20_39",-2.49853416344736,0.315567057775657,0.0759610045213334,0.133842845383906,0.0418999217478171
"24","age_40_59",-1.58286421870633,0.300527126778832,0.170390221211643,0.272532794674311,0.101203939591867
"24","age_60",-0.212545443953981,0.295848662668311,0.447062778201416,0.593668530761437,0.309118681668381
"25","age_0_19",-3.06309897528759,0.392082404073783,0.0446553102895226,0.0928827164577656,0.0208922425852111
"25","age_20_39",-2.41208336453891,0.323931885926641,0.0822559082628,0.14626265287298,0.0447899647026418
"25","age_40_59",-1.49641341979788,0.309852150812616,0.182961058922382,0.293860194329103,0.107540105756754
"25","age_60",-0.126094645045524,0.304133678251536,0.468518040916103,0.618260797516986,0.324238247036617
"26","age_0_19",-3.22700776147409,0.454993682726352,0.0381619273131049,0.0897231148582406,0.0157197136845113
"26","age_20_39",-2.57599215072541,0.393169233049097,0.070699598626281,0.143115188004364,0.0334936947792167
"26","age_40_59",-1.66032220598438,0.378819145370517,0.159718749365571,0.288499264390406,0.0818133321546192
"26","age_60",-0.290003431232025,0.375498939145203,0.428003027046279,0.613250060093587,0.260956836780058
"27","age_0_19",-3.5978393662047,0.454572498173744,0.026652988760469,0.0636437807646318,0.0109113075774276
"27","age_20_39",-2.94682375545602,0.392393171045316,0.0498868446125011,0.10321171788296,0.0233938542063248
"27","age_40_59",-2.03115381071499,0.379575069631442,0.115970579350252,0.21891444952352,0.057850386645499
"27","age_60",-0.660835035962633,0.374921100081164,0.340552057256065,0.522237112277563,0.196127260424695
