"week","age_clas","fit_link","se_link","fit","upper","lower"
"12","age_20_39",-2.52837111818824,0.731059815314889,0.0738930382997278,0.256116600957832,0.0181549411953849
"12","age_40_59",-2.09922809875026,0.698235462197432,0.109171868550679,0.331201210513201,0.0294348546013169
"12","age_60",-0.54856622928755,0.689916654276151,0.366197118682745,0.696622780395148,0.126927832917119
"13","age_20_39",-1.86709408193154,0.634375058622337,0.133878319667238,0.354722659880049,0.041652693882679
"13","age_40_59",-1.43795106249356,0.608762632061667,0.1918628388148,0.44511559547556,0.0656522802316748
"13","age_60",0.112710806969146,0.597819723455503,0.528147909438835,0.787236962712896,0.252952198934806
"14","age_20_39",-3.6127863416832,0.7966599364466,0.0262679565625856,0.117174170411548,0.00545308257843284
"14","age_40_59",-3.18364332224522,0.768877376097855,0.0397859145178946,0.161665395603734,0.00882416408389319
"14","age_60",-1.63298145278251,0.75933085629127,0.163422341334236,0.471451150263308,0.041026581708556
"15","age_0_19",-3.23792124551848,1.29050366442114,0.0377633542606657,0.341433197699991,0.00296198698625815
"15","age_20_39",-2.4887046289953,0.82370165933526,0.0766538308843503,0.30126078380575,0.0157334465574851
"15","age_40_59",-2.05956160955732,0.798032872340685,0.113089793391515,0.386156835903778,0.0251941289775133
"15","age_60",-0.508899740094614,0.800136089260581,0.37545148753499,0.748640072602126,0.108208550246755
"16","age_20_39",-1.76483670264959,0.660500131746823,0.146185611240362,0.390827203233909,0.0436952613540407
"16","age_40_59",-1.33569368321161,0.627892153543845,0.208219122789217,0.48003327964348,0.0696889003176947
"16","age_60",0.214968186251098,0.617809569116587,0.553536040908914,0.810088807336221,0.26490062237448
"17","age_20_39",-1.71155324257853,0.522275345697141,0.152962361584441,0.339168344303283,0.0597428471536855
"17","age_40_59",-1.28241022314055,0.490987349238216,0.217140229583927,0.425451019017667,0.0941158530908962
"17","age_60",0.268251646322156,0.472954948406358,0.566663636441698,0.771034457749269,0.336784157064999
"18","age_0_19",-2.64065843825807,1.09303638408172,0.0665671112230948,0.388271036687857,0.00794897773239586
"18","age_20_39",-1.89144182173489,0.437133053995403,0.131080161236786,0.265577902222167,0.059205631359789
"18","age_40_59",-1.46229880229691,0.379741736904435,0.188115981167015,0.331188329094015,0.0978114157379034
"18","age_60",0.0883630671657945,0.362747048417955,0.522076404221848,0.692930832948736,0.345895361678082
"19","age_0_19",-2.82809085583296,1.10343265910019,0.0558249407957222,0.349502773364237,0.00646442260595006
"19","age_20_39",-2.07887423930978,0.455969567156476,0.111167153337218,0.237409425181258,0.0478426240361757
"19","age_40_59",-1.6497312198718,0.411154136590937,0.161145279287485,0.304190250115897,0.0778417093625121
"19","age_60",-0.0990693504090916,0.392779567838394,0.475252899609395,0.665185607628186,0.292219561859497
"20","age_20_39",-2.08867279677481,0.408865750113935,0.110202649978302,0.219096160223872,0.0518378823171368
"20","age_40_59",-1.65952977733683,0.359592937622424,0.159825128840308,0.280830881198096,0.0848102003332541
"20","age_60",-0.108867907874129,0.337480528968046,0.472809873011719,0.637861202078023,0.313495243562022
"21","age_0_19",-2.38365800928142,1.07092097151826,0.0844273736526073,0.439838858405966,0.0107132816202964
"21","age_20_39",-1.63444139275825,0.39413461975689,0.163222843005697,0.300236451710081,0.0814572104810501
"21","age_40_59",-1.20529837332026,0.333241043900831,0.230534006645889,0.368462987359869,0.133335842732298
"21","age_60",0.345363496142441,0.314278017809869,0.585492789106174,0.725900053876899,0.429671256881193
"22","age_20_39",-2.15403494920842,0.382654304601377,0.103954773884842,0.199611167259828,0.0512055838002028
"22","age_40_59",-1.72489192977043,0.321378482084851,0.151242124739436,0.253102206903801,0.0856731298864012
"22","age_60",-0.174230060307729,0.308639959903823,0.456552337871713,0.608985510785508,0.311844539397837
"23","age_0_19",-2.59766290989535,1.05814035844201,0.0692889830299262,0.381925793641153,0.00888960220116023
"23","age_20_39",-1.84844629337217,0.32222612857101,0.136055423188462,0.230765461813696,0.0763575199472552
"23","age_40_59",-1.41930327393419,0.239957482767606,0.194770831494688,0.281023917994512,0.130196979810843
"23","age_60",0.131358595528518,0.212747792187982,0.532792509321071,0.635724346231907,0.426991366717596
"24","age_0_19",-2.60719837719248,1.05259147600735,0.0686765794261946,0.377067153427188,0.00890337751093885
"24","age_20_39",-1.8579817606693,0.321353060114838,0.134938467655866,0.228768918545604,0.0758099710809808
"24","age_40_59",-1.42883874123132,0.241810926064274,0.193279686286833,0.279847760802751,0.128704669571152
"24","age_60",0.121823128231386,0.212396084753977,0.530418172003345,0.633349958281961,0.424831837287956
"25","age_0_19",-2.62318645643687,1.04740005175094,0.0676610052355447,0.370893324162698,0.00885405226032353
"25","age_20_39",-1.8739698399137,0.299960829145611,0.133083046857852,0.218565057773158,0.0777088719248446
"25","age_40_59",-1.44482682047572,0.215445726559008,0.190799000416131,0.266210399628148,0.132881456033529
"25","age_60",0.10583504898699,0.183843135883998,0.526434092702228,0.616216866432465,0.434908691208758
"26","age_0_19",-2.70781893559919,1.0519657188238,0.0625135520841889,0.353454799953522,0.00806798850150655
"26","age_20_39",-1.95860231907601,0.306212501397916,0.123618388319937,0.206496036519756,0.0710264897330907
"26","age_40_59",-1.52945929963803,0.215179004263559,0.178072810476095,0.24990832325134,0.123486820372032
"26","age_60",0.0212025698246747,0.185391352344939,0.505300443890233,0.596760522227944,0.413484240985579
"27","age_20_39",-1.72625191072934,0.312291166135242,0.151067629569923,0.249427196417039,0.0869994852043455
"27","age_40_59",-1.29710889129136,0.23081430326454,0.214651987902684,0.302487541272906,0.146948529801317
"27","age_60",0.253552978171346,0.198419141226522,0.563050815842787,0.657098626943789,0.464239834709267
