"dt_sin_pri","n.casos"
2020-04-04,1
2020-04-07,1
2020-04-08,2
2020-04-09,3
2020-04-10,4
2020-04-12,1
2020-04-13,3
2020-04-14,2
2020-04-15,5
2020-04-16,3
2020-04-17,3
2020-04-18,5
2020-04-20,7
2020-04-21,2
2020-04-22,5
2020-04-23,8
2020-04-24,10
2020-04-25,9
2020-04-26,12
2020-04-27,7
2020-04-28,3
2020-04-29,5
2020-04-30,3
2020-05-01,6
2020-05-02,3
2020-05-03,3
2020-05-04,3
2020-05-05,9
2020-05-06,4
2020-05-07,3
2020-05-09,5
2020-05-10,9
2020-05-11,2
2020-05-12,4
2020-05-13,1
2020-05-14,3
2020-05-15,8
2020-05-16,3
2020-05-17,1
2020-05-18,5
2020-05-19,1
2020-05-21,2
2020-05-22,1
2020-05-25,4
2020-05-27,1
