"estimate","lower","upper","onset_date","n.reported"
11,11,11,2020-04-20,11
1,1,3,2020-04-21,1
3,3,5,2020-04-22,3
7,7,9,2020-04-23,7
6,6,8,2020-04-24,6
5,5,7,2020-04-25,5
6,6,8,2020-04-26,6
6,6,8,2020-04-27,6
5,5,8,2020-04-28,5
6,6,9,2020-04-29,6
11,10,14,2020-04-30,10
6,5,10,2020-05-01,5
4,3,8,2020-05-02,3
3,1,7,2020-05-03,1
5,3,10,2020-05-04,3
14,11,20,2020-05-05,11
4,1,9,2020-05-06,1
5,2,11,2020-05-07,2
5,1,11,2020-05-08,1
7,3,14,2020-05-09,2
14,9,23,2020-05-10,8
11,5,21,2020-05-11,4
11,6,21,2020-05-12,4
9,4,20,2020-05-13,2
12,6,24,2020-05-14,4
9,3,21,2020-05-15,1
11,5,24,2020-05-16,2
9,3,22.0249999999996,2020-05-17,NA
12,5,29,2020-05-18,2
13,5,32,2020-05-19,2
11,3,31,2020-05-20,NA
13,4,36,2020-05-21,1
12,3,39,2020-05-22,NA
13,4,47,2020-05-23,1
13,3,49,2020-05-24,NA
14,4,57,2020-05-25,1
13,3,57,2020-05-26,NA
13,3,60,2020-05-27,NA
13,2.97500000000022,63,2020-05-28,NA
12,2,69,2020-05-29,NA
