"estimate","lower","upper","onset_date","n.reported"
25,25,25,2020-06-01,25
16,16,18,2020-06-02,16
9,9,11,2020-06-03,9
11,11,13,2020-06-04,11
18,18,21,2020-06-05,18
20,19,23,2020-06-06,19
15,13,18,2020-06-07,13
13,12,17,2020-06-08,12
20,18,25,2020-06-09,18
13,11,18,2020-06-10,11
12,9,16,2020-06-11,9
10,7,14,2020-06-12,7
17,14,22,2020-06-13,14
16,13,21,2020-06-14,13
13,10,18,2020-06-15,10
11,7,16,2020-06-16,7
15,12,20,2020-06-17,11
12,9,18,2020-06-18,8
18,14,23,2020-06-19,13
19,15,25,2020-06-20,14
11,6,17,2020-06-21,5
13,9,19,2020-06-22,7
12,7,18,2020-06-23,5
19,14,26,2020-06-24,11
11,6,19,2020-06-25,3
14,8,22,2020-06-26,5
11,5,19,2020-06-27,1
16,10,25,2020-06-28,6
12,5,21,2020-06-29,1
15,8,24,2020-06-30,4
14,7,24,2020-07-01,2
13,6,24,2020-07-02,1
16,8,27,2020-07-03,3
13,5,24,2020-07-04,NA
14,6,27,2020-07-05,1
15,6,28,2020-07-06,1
14,5,27,2020-07-07,NA
14,5,27,2020-07-08,NA
14,5,27,2020-07-09,NA
14,5,28,2020-07-10,NA
