"estimate","lower","upper","onset_date","n.reported"
33,33,33,2020-06-06,33
22,22,25,2020-06-07,22
26,25,29,2020-06-08,25
28,27,31,2020-06-09,27
34,33,37,2020-06-10,33
21,19,25,2020-06-11,19
21,19,25,2020-06-12,19
19,17,23,2020-06-13,17
23,21,28,2020-06-14,21
28,25,33,2020-06-15,25
19,16,24,2020-06-16,16
32,28.9750000000002,37,2020-06-17,28
18,15,23,2020-06-18,14
28,25,34,2020-06-19,24
41,37,47,2020-06-20,36
15,11,21,2020-06-21,10
18,14,24,2020-06-22,13
23,19,29,2020-06-23,17
28,23,34,2020-06-24,21
25,20,32,2020-06-25,18
17,12,24,2020-06-26,10
17,11,24,2020-06-27,9
24,19,32,2020-06-28,16
19,13,26,2020-06-29,9
29,23,37,2020-06-30,18
23,16,31,2020-07-01,11
22,15,31,2020-07-02,9
22,14,31,2020-07-03,8
16,9,26,2020-07-04,2
28,21,38,2020-07-05,13
28,20,39,2020-07-06,11
20,11,31,2020-07-07,3
22,13,33,2020-07-08,4
20,11,32,2020-07-09,2
21,12,35,2020-07-10,2
21,11,35,2020-07-11,1
22,11,37,2020-07-12,1
24,13,39,2020-07-13,2
22,11,38,2020-07-14,NA
22,10,39,2020-07-15,NA
