"estimate","lower","upper","onset_date","n.reported"
43,43,43,2020-05-13,43
47,47,47,2020-05-14,47
33,33,33,2020-05-15,33
43,43,43,2020-05-16,43
48,48,48,2020-05-17,48
34,32,41,2020-05-18,32
56,50,67,2020-05-19,48
54,45,65,2020-05-20,41
67,54,83,2020-05-21,47
77,61,96,2020-05-22,50
70,53,90,2020-05-23,37
78,59,100,2020-05-24,37
97,73,123,2020-05-25,45
107,81,136,2020-05-26,48
103,76,135,2020-05-27,37
103,75,136,2020-05-28,35
95,67,127,2020-05-29,28
86,59,118,2020-05-30,20
100,70,135,2020-05-31,25
94,63,129,2020-06-01,14
133,94,179.025,2020-06-02,28
149,106,202,2020-06-03,26
167,120,228,2020-06-04,28
171,120,235,2020-06-05,23
193,136,266,2020-06-06,30
179,124,246,2020-06-07,19
186,130,256,2020-06-08,22
175,121,243,2020-06-09,17
162,110,227,2020-06-10,11
171,116,243,2020-06-11,12
192,131,275,2020-06-12,19
173,116,253,2020-06-13,13
147,95,218,2020-06-14,7
133,85,202.025,2020-06-15,7
115,69,181,2020-06-16,3
109,62.9750000000002,177,2020-06-17,3
103,58,173,2020-06-18,1
106,58,183,2020-06-19,2
110,57,193,2020-06-20,3
108,52,203,2020-06-21,1
