"estimate","lower","upper","onset_date","n.reported"
37,37,37,2020-05-16,37
28,27,31,2020-05-17,27
48,45,55,2020-05-18,45
38,35,45,2020-05-19,35
68,64,77,2020-05-20,64
43,40,51,2020-05-21,39
38,34,45,2020-05-22,33
22,18,28,2020-05-23,17
26,22,33,2020-05-24,21
34,30,41,2020-05-25,28
22,18,29,2020-05-26,16
26,21,33,2020-05-27,19
38,32,47,2020-05-28,28
40,33,50,2020-05-29,28
35,28,45,2020-05-30,22
36,29,47,2020-05-31,22
48,39,60,2020-06-01,30
46,36,58,2020-06-02,27
33,24,45,2020-06-03,15
39,29,52,2020-06-04,18
64,51,82,2020-06-05,34
55,43,73,2020-06-06,26
41,30,57,2020-06-07,15
49,36,66,2020-06-08,20
43,31,60,2020-06-09,15
43,30,60,2020-06-10,15
33,20,49,2020-06-11,7
40,27,57,2020-06-12,12
33,20,51,2020-06-13,6
36,21,56,2020-06-14,6
46,30,70,2020-06-15,10
40,23,66,2020-06-16,2
66,43,102,2020-06-17,14
55,32,91,2020-06-18,4
63,36,104,2020-06-19,6
62,33,112,2020-06-20,4
58,27,116,2020-06-21,1
56,24,126,2020-06-22,NA
59,24,148,2020-06-23,1
58,21,160,2020-06-24,NA
