"estimate","lower","upper","onset_date","n.reported"
11,11,11,2020-04-25,11
22,22,24,2020-04-26,22
19,19,22,2020-04-27,19
10,10,13,2020-04-28,10
15,15,18,2020-04-29,15
18,17,20,2020-04-30,17
19,18,22,2020-05-01,18
13,12,16,2020-05-02,12
13,12,16,2020-05-03,12
22,21,25,2020-05-04,21
14,13,17,2020-05-05,13
16,15,19,2020-05-06,15
19,18,22,2020-05-07,18
16,15,20,2020-05-08,15
15,14,19,2020-05-09,14
29,28,33,2020-05-10,28
19,18,23,2020-05-11,18
17,16,21,2020-05-12,16
14,13,18,2020-05-13,13
13,12,17,2020-05-14,12
18,16,21,2020-05-15,16
22,20,26,2020-05-16,20
21,19,25,2020-05-17,19
18,16,23,2020-05-18,16
25,22,29,2020-05-19,22
20,17,25,2020-05-20,17
14,10,18,2020-05-21,10
21,18,26,2020-05-22,17
20,16,25,2020-05-23,15
16,12,22,2020-05-24,11
26,21,32,2020-05-25,19
27,22,34,2020-05-26,19
22,16,30,2020-05-27,12
28,21,37,2020-05-28,16
32,24,42,2020-05-29,17
31,22,43,2020-05-30,14
26,16,40,2020-05-31,6
33,23,50,2020-06-01,10
28,16,46,2020-06-02,2
28,15,49,2020-06-03,NA
