"estimate","lower","upper","onset_date","n.reported"
4,4,4,2020-05-24,4
7,7,7,2020-05-25,7
5,5,5,2020-05-26,5
4,4,4,2020-05-27,4
8,8,8,2020-05-28,8
8,8,8,2020-05-29,8
7,7,7,2020-05-30,7
8,8,8,2020-05-31,8
5,5,5,2020-06-01,5
7,7,7,2020-06-02,7
7,7,7,2020-06-03,7
4,4,4,2020-06-04,4
9,9,9,2020-06-05,9
4,4,4,2020-06-06,4
8,8,8,2020-06-07,8
9,9,9,2020-06-08,9
10,10,10,2020-06-09,10
12,12,13,2020-06-10,12
12,12,13,2020-06-11,12
6,6,7,2020-06-12,6
11,11,12,2020-06-13,11
9,9,10,2020-06-14,9
8,8,9,2020-06-15,8
6,6,7,2020-06-16,6
12,12,13,2020-06-17,12
11,11,13,2020-06-18,11
9,9,11,2020-06-19,9
15,15,17,2020-06-20,15
11,11,14,2020-06-21,11
9,9,12,2020-06-22,9
11,10,13,2020-06-23,10
10,9,12,2020-06-24,9
10,9,13,2020-06-25,9
13,11,16,2020-06-26,11
14,12,18,2020-06-27,12
11,8,16,2020-06-28,8
18,14,23,2020-06-29,13
10,6,17,2020-06-30,4
24,18,32,2020-07-01,15
14,7,25,2020-07-02,2
