"dt_evoluca","n.casos"
2020-03-20,1
2020-03-22,1
2020-03-30,1
2020-03-31,2
2020-04-01,2
2020-04-03,1
2020-04-05,1
2020-04-07,1
2020-04-09,2
2020-04-11,2
2020-04-16,1
2020-04-21,1
2020-04-23,2
2020-04-27,3
2020-04-28,2
2020-04-29,4
2020-04-30,2
2020-05-01,2
2020-05-02,2
2020-05-03,4
2020-05-04,5
2020-05-06,1
2020-05-07,5
2020-05-08,2
2020-05-09,3
2020-05-10,3
2020-05-11,5
2020-05-12,5
2020-05-13,8
2020-05-14,6
2020-05-15,6
2020-05-16,8
2020-05-17,4
2020-05-18,6
2020-05-19,2
2020-05-20,2
2020-05-21,5
2020-05-22,8
2020-05-23,7
2020-05-24,3
2020-05-25,6
2020-05-26,4
2020-05-27,3
2020-05-28,5
2020-05-29,7
2020-05-30,6
2020-05-31,8
2020-06-01,4
2020-06-02,6
2020-06-03,7
2020-06-04,4
2020-06-05,8
2020-06-06,1
2020-06-07,6
2020-06-08,9
2020-06-09,4
2020-06-10,7
2020-06-11,9
2020-06-12,2
2020-06-13,6
2020-06-14,4
2020-06-15,2
