"estimate","lower","upper","onset_date","n.reported"
37,37,37,2020-06-06,37
45,45,47,2020-06-07,45
79,78,82,2020-06-08,78
49,48,52,2020-06-09,48
85,83,89,2020-06-10,83
59,57,64,2020-06-11,57
73,70,77,2020-06-12,70
69,66,73,2020-06-13,66
47,44,51,2020-06-14,44
68,65,73,2020-06-15,65
90,87,95,2020-06-16,86
69,65,74,2020-06-17,65
81,78,87,2020-06-18,77
85,81,91,2020-06-19,80
93,89,99,2020-06-20,88
62,58,67,2020-06-21,57
97,93,103,2020-06-22,91
87,83,94,2020-06-23,81
82,78,89,2020-06-24,76
79,75,86,2020-06-25,73
92,87,99,2020-06-26,85
59,54,65,2020-06-27,52
91,85,98,2020-06-28,82
74,68,81,2020-06-29,64
89,82,98,2020-06-30,76
137.5,128,149,2020-07-01,117
106,97,117,2020-07-02,85
105,95,117,2020-07-03,81
101,90,113,2020-07-04,74
82,71,96,2020-07-05,53
112,97,128,2020-07-06,70
114,98,133,2020-07-07,64
116,98,137,2020-07-08,57
98,79,121,2020-07-09,38
91,70,115,2020-07-10,27
92,69,121,2020-07-11,19
124,93,164,2020-07-12,26
121,85,173,2020-07-13,14
109,67,179,2020-07-14,3
109,58,202,2020-07-15,NA
