"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-06-07,1
6,6,6,2020-06-08,6
4,4,4,2020-06-09,4
4,4,4,2020-06-10,4
5,5,5,2020-06-11,5
2,2,2,2020-06-12,2
5,5,5,2020-06-13,5
2,2,2,2020-06-14,2
3,3,3,2020-06-15,3
3,3,3,2020-06-16,3
6,6,6,2020-06-17,6
2,2,2,2020-06-18,2
2,2,2,2020-06-19,2
9,9,9,2020-06-20,9
4,4,4,2020-06-21,4
4,4,4,2020-06-22,4
3,3,3,2020-06-23,3
4,4,4,2020-06-24,4
4,4,4,2020-06-25,4
5,5,5,2020-06-26,5
12,12,13,2020-06-27,12
4,4,5,2020-06-28,4
7,7,8,2020-06-29,7
4,4,5,2020-06-30,4
16,16,17,2020-07-01,16
6,6,7,2020-07-02,6
7,7,8.02499999999964,2020-07-03,7
10,10,12,2020-07-04,10
9,9,11,2020-07-05,9
12,12,14,2020-07-06,12
14,14,16,2020-07-07,14
9,9,12,2020-07-08,9
4,3,6,2020-07-09,3
12,11,15,2020-07-10,11
15,13,19,2020-07-11,13
13,11,18,2020-07-12,11
20,17,26,2020-07-13,16
24,19,30,2020-07-14,18
16,11,25,2020-07-15,8
17,9,29,2020-07-16,3
