"estimate","lower","upper","onset_date","n.reported"
13,13,13,2020-05-30,13
16,16,17,2020-05-31,16
36,36,37,2020-06-01,36
22,22,24,2020-06-02,22
24,24,26,2020-06-03,24
15,15,17,2020-06-04,15
21,21,23,2020-06-05,21
26,25,29,2020-06-06,25
17,16,20,2020-06-07,16
24,23,27,2020-06-08,23
22,21,26,2020-06-09,21
22,20,25,2020-06-10,20
17,15,20,2020-06-11,15
21,19,25,2020-06-12,19
23,21,27,2020-06-13,21
20,17,24,2020-06-14,17
24,21,28,2020-06-15,21
22,19,27,2020-06-16,18
27,24,33,2020-06-17,23
34,30,41,2020-06-18,29
30,25,35.0249999999996,2020-06-19,24
25,20,31,2020-06-20,19
26,22,32,2020-06-21,20
19,15,25,2020-06-22,13
13,9,20,2020-06-23,7
18,12,25,2020-06-24,10
27,21,35,2020-06-25,17
28,21,37,2020-06-26,15
35,26,46,2020-06-27,18
34,25,47,2020-06-28,15
27,17,40,2020-06-29,6
40,28,56,2020-06-30,13
44,30,64,2020-07-01,11
44,27,68,2020-07-02,6
51,31,82,2020-07-03,8
47,26,85,2020-07-04,2
53,29,99,2020-07-05,4
50,25,106,2020-07-06,1
49,23,114,2020-07-07,NA
49,22,120,2020-07-08,NA
