"estimate","lower","upper","onset_date","n.reported"
18,18,18,2020-05-30,18
16,16,20,2020-05-31,16
26,26,29,2020-06-01,26
18,17,21,2020-06-02,17
16,15,20,2020-06-03,15
10,9,14,2020-06-04,9
17,16,21,2020-06-05,16
14,12,17,2020-06-06,12
13,11,17,2020-06-07,11
16,14,20,2020-06-08,14
17,15,21,2020-06-09,15
29,26,33,2020-06-10,26
15,12,19,2020-06-11,12
23,20,28,2020-06-12,20
25,22,30,2020-06-13,22
17,14,22,2020-06-14,14
23,19,28,2020-06-15,19
14,11,20,2020-06-16,10
15,11,21,2020-06-17,10
26,21,32,2020-06-18,20
19,14,25,2020-06-19,12
28,23,35,2020-06-20,20
23,17,30,2020-06-21,14
20,14,28,2020-06-22,11
26,20,34,2020-06-23,16
24,17,33,2020-06-24,13
19,12,28,2020-06-25,7
24,17,33,2020-06-26,11
20,13,30,2020-06-27,6
30,22,40,2020-06-28,14
22,13,32,2020-06-29,5
22,14,34,2020-06-30,5
21,12,33,2020-07-01,3
26,16,39,2020-07-02,6
25,15,39.0249999999996,2020-07-03,4
31,20,48,2020-07-04,8
26,15,44,2020-07-05,2
27,15,48,2020-07-06,2
29,17,53,2020-07-07,3
27,14,53,2020-07-08,NA
