"estimate","lower","upper","onset_date","n.reported"
3,3,3,2020-05-30,3
3,3,3,2020-05-31,3
8,8,9,2020-06-01,8
7,7,8,2020-06-02,7
5,5,6,2020-06-03,5
7,7,9,2020-06-04,7
7,7,9,2020-06-05,7
8,8,10,2020-06-06,8
9,9,11,2020-06-07,9
6,6,8,2020-06-08,6
8,8,10,2020-06-09,8
5,5,8,2020-06-10,5
10,9,12,2020-06-11,9
7,6,10,2020-06-12,6
11,10,14,2020-06-13,10
10,9,13,2020-06-14,9
8,7,12,2020-06-15,7
9,8,13,2020-06-16,8
6,5,10,2020-06-17,5
5,4,9,2020-06-18,4
8,7,12,2020-06-19,7
2,1,6,2020-06-20,1
5,4,9,2020-06-21,4
4,3,8,2020-06-22,3
5,3,8,2020-06-23,3
4,2,8,2020-06-24,2
4,2,8,2020-06-25,2
4,2,8,2020-06-26,2
3,1,7,2020-06-27,1
5,3,10,2020-06-28,3
8,5,12,2020-06-29,5
6,3,11,2020-06-30,3
7,4,12,2020-07-01,4
8,4,13,2020-07-02,4
6,2,11,2020-07-03,2
4,1,9,2020-07-04,NA
5,2,11,2020-07-05,1
9,5,15,2020-07-06,4
6,2,13,2020-07-07,1
9,4,17,2020-07-08,3
